target_contrast_gene_name,Rest,Stim8hr,Stim48hr
FANCD2,107.0,84.0,19.0
FANCE,51.0,37.0,40.0
FANCF,81.0,9.0,72.0
FANCG,1.0,1.0,2.0
FANCI,84.0,70.0,0.0
FANCL,110.0,181.0,329.0
FANCM,76.0,91.0,12.0
FANK1,2.0,1.0,3.0
FAR1,2.0,6.0,1.0
FAR2,1.0,0.0,0.0
FARP1,0.0,0.0,0.0
FARP2,1.0,1.0,1.0
FARS2,4.0,6.0,424.0
FARSA,79.0,160.0,
FAS,3.0,9.0,3.0
FASLG,1.0,3.0,1.0
FASTK,6.0,6.0,6.0
FASTKD1,2.0,1.0,2.0
FASTKD2,1.0,2.0,1.0
FASTKD3,2.0,2.0,2.0
FASTKD5,30.0,14.0,321.0
FAXDC2,1.0,0.0,4.0
FBF1,153.0,8.0,5.0
FBH1,4.0,6.0,3.0
FBLIM1,20.0,15.0,3.0
FBLN5,0.0,1.0,0.0
FBLN7,0.0,0.0,0.0
FBN3,0.0,1.0,2.0
FBP1,2.0,11.0,4.0
FBRS,40.0,188.0,76.0
FBXL12,4.0,2.0,2.0
FBXL14,0.0,0.0,0.0
FBXL15,1709.0,126.0,111.0
FBXL16,16.0,1.0,2.0
FBXL17,13.0,4.0,4.0
FBXL18,0.0,2.0,3.0
FBXL19,22.0,3.0,45.0
FBXL20,21.0,10.0,6.0
FBXL22,0.0,3.0,0.0
FBXL3,211.0,424.0,65.0
FBXL4,1.0,4.0,2.0
FBXL5,8.0,3.0,3.0
FBXL6,6.0,6.0,10.0
FBXL8,5.0,2.0,6.0
FBXL9P,39.0,5.0,5.0
FBXO10,5.0,1.0,2.0
FBXO11,47.0,113.0,107.0
FBXO2,37.0,4.0,0.0
FBXO21,13.0,9.0,8.0
FBXO22,1.0,1.0,1.0
FBXO25,3.0,1.0,1.0
FBXO28,302.0,67.0,25.0
FBXO3,179.0,64.0,0.0
FBXO30,2.0,3.0,1.0
FBXO31,1.0,0.0,3.0
FBXO32,1355.0,748.0,387.0
FBXO33,2.0,2.0,3.0
FBXO34,1.0,1.0,1.0
FBXO36,2.0,0.0,1.0
FBXO38,122.0,17.0,2.0
FBXO4,3.0,1.0,1.0
FBXO40,5.0,5.0,1.0
FBXO41,1.0,5.0,2.0
FBXO42,69.0,99.0,375.0
FBXO43,1.0,1.0,1.0
FBXO44,1.0,1.0,6.0
FBXO45,2.0,2.0,2.0
FBXO46,16.0,14.0,46.0
FBXO48,1.0,1.0,2.0
FBXO6,3.0,5.0,2.0
FBXO7,6.0,6.0,2.0
FBXO8,2.0,2.0,12.0
FBXO9,2.0,2.0,3.0
FBXW2,16.0,124.0,1.0
FBXW4,1.0,1.0,1.0
FBXW5,5.0,1.0,1.0
FBXW7,50.0,192.0,182.0
FBXW8,4.0,6.0,3.0
FBXW9,3.0,2.0,7.0
FCAR,1.0,0.0,2.0
FCER1A,0.0,0.0,1.0
FCER1G,0.0,1.0,0.0
FCER2,1.0,1.0,1.0
FCGBP,0.0,0.0,2.0
FCGR2A,1.0,0.0,1.0
FCGR2B,0.0,0.0,0.0
FCGR3A,0.0,0.0,0.0
FCGR3B,0.0,0.0,0.0
FCGRT,4.0,4.0,2.0
FCHO1,2.0,18.0,246.0
FCHO2,0.0,0.0,0.0
FCHSD1,1.0,1.0,1.0
FCHSD2,2.0,2.0,2.0
FCMR,15.0,9.0,20.0
FCN1,0.0,0.0,1.0
FCRL1,2.0,0.0,0.0
FCRL3,1.0,0.0,0.0
FCRL6,0.0,0.0,0.0
FCRLA,0.0,0.0,2.0
FCSK,1.0,1.0,1.0
FDCSP,0.0,1.0,0.0
FDFT1,7.0,1.0,29.0
FDX1,51.0,79.0,157.0
FDX2,58.0,72.0,
FDXACB1,2.0,3.0,4.0
FDXR,6.0,9.0,2.0
FECH,4.0,1.0,5.0
FEM1A,46.0,95.0,6.0
FEM1B,1.0,1.0,6.0
FEM1C,1.0,2.0,2.0
FEN1,15.0,33.0,15.0
FER,1.0,1.0,1.0
FERD3L,3.0,0.0,0.0
FERMT2,11.0,1.0,0.0
FERMT3,4.0,16.0,4.0
FERRY3,2.0,2.0,2.0
FES,1.0,2.0,3.0
FEV,0.0,0.0,0.0
FEZ1,0.0,1.0,0.0
FEZ2,2.0,1.0,2.0
FEZF1,1.0,0.0,1.0
FEZF2,0.0,0.0,0.0
FGD1,0.0,4.0,0.0
FGD2,0.0,1.0,0.0
FGD3,2.0,12.0,31.0
FGF11,1.0,6.0,4.0
FGF2,0.0,0.0,1.0
FGF9,0.0,0.0,3.0
FGFBP2,0.0,0.0,1.0
FGFBP3,0.0,0.0,0.0
FGFR1OP2,219.0,513.0,118.0
FGFR2,1.0,0.0,0.0
FGFRL1,1.0,1.0,1.0
FGGY,1.0,1.0,1.0
FGL2,3.0,4.0,3.0
FGR,0.0,0.0,0.0
FH,946.0,541.0,
FHIP1B,1.0,2.0,5.0
FHIP2A,13.0,18.0,14.0
FHIP2B,1.0,6.0,4.0
FHIT,14.0,22.0,25.0
FHL1,385.0,465.0,76.0
FHL2,0.0,2.0,1.0
FHL3,6.0,3.0,7.0
FHOD1,1.0,2.0,4.0
FIBP,6.0,66.0,5.0
FICD,1.0,2.0,0.0
FIG4,2.0,2.0,2.0
FIGLA,2.0,6.0,3.0
FIGNL1,539.0,27.0,346.0
FIRRM,5.0,12.0,11.0
FIS1,8.0,2.0,4.0
FITM1,712.0,7.0,21.0
FITM2,21.0,2607.0,336.0
FIZ1,2.0,2.0,5.0
FKBP11,3.0,4.0,8.0
FKBP14,2.0,2.0,2.0
FKBP15,1.0,4.0,1.0
FKBP1A,7.0,2.0,3.0
FKBP1B,3.0,6.0,8.0
FKBP2,3254.0,255.0,396.0
FKBP3,1.0,3.0,1.0
FKBP4,1.0,1.0,1.0
FKBP5,9.0,16.0,2.0
FKBP7,0.0,1.0,1.0
FKBP8,23.0,5.0,43.0
FKBPL,1.0,0.0,0.0
FKRP,8.0,16.0,21.0
FKTN,2.0,1.0,2.0
FLACC1,0.0,0.0,1.0
FLAD1,61.0,268.0,403.0
FLCN,8.0,7.0,408.0
FLI1,315.0,283.0,65.0
FLII,2.0,1.0,1.0
FLNA,5.0,3.0,4.0
FLNB,1.0,1.0,1.0
FLOT1,4.0,3.0,1.0
FLOT2,3.0,3.0,5.0
FLRT2,0.0,0.0,0.0
FLT1,324.0,5.0,2.0
FLT3LG,4.0,2.0,9.0
FLT4,5.0,5.0,8.0
FLVCR1,1.0,1.0,3.0
FLVCR2,1.0,150.0,9.0
FLYWCH1,4.0,4.0,7.0
FLYWCH2,2.0,4.0,1.0
FMC1,2.0,6.0,
FMC1-LUC7L2,345.0,656.0,291.0
FMN1,1.0,2.0,1.0
FMNL1,2.0,4.0,1.0
FMNL2,0.0,1.0,0.0
FMNL3,1.0,4.0,3.0
FMO4,1.0,2.0,0.0
FMR1,4.0,6.0,116.0
FN1,,30.0,6.0
FN3K,11.0,11.0,128.0
FN3KRP,1.0,1.0,2.0
FNBP1,4.0,8.0,2.0
FNBP1L,0.0,1.0,3.0
FNBP4,621.0,884.0,539.0
FNDC10,2.0,6.0,3.0
FNDC3A,1.0,2.0,2.0
FNDC3B,3.0,1.0,3.0
FNDC9,3.0,1.0,3.0
FNIP1,4.0,5.0,5.0
FNIP2,1.0,1.0,2.0
FOS,16.0,23.0,3.0
FOSB,1.0,3.0,0.0
FOSL1,5.0,2.0,2.0
FOSL2,35.0,51.0,198.0
FOXA1,0.0,1.0,3.0
FOXA2,1.0,0.0,2.0
FOXA3,0.0,0.0,0.0
FOXB1,2.0,3.0,5.0
FOXB2,6.0,2.0,0.0
FOXC1,1.0,4.0,0.0
FOXC2,2.0,0.0,1.0
FOXD1,2.0,0.0,0.0
FOXD2,7.0,7.0,15.0
FOXD3,5.0,1.0,0.0
FOXD4,8.0,6.0,8.0
FOXD4L1,14.0,3.0,1.0
FOXD4L3,7.0,1.0,2.0
FOXD4L4,1.0,0.0,0.0
FOXD4L5,2.0,2.0,2.0
FOXD4L6,0.0,0.0,0.0
FOXE1,3.0,1.0,2.0
FOXE3,5.0,1.0,2.0
FOXF1,2.0,3.0,1.0
FOXF2,0.0,2.0,0.0
FOXG1,3.0,0.0,0.0
FOXH1,0.0,1.0,0.0
FOXI1,0.0,0.0,2.0
FOXI3,0.0,0.0,0.0
FOXJ2,1.0,1.0,4.0
FOXJ3,1.0,1.0,2.0
FOXK1,157.0,819.0,140.0
FOXK2,1.0,1.0,2.0
FOXL1,0.0,0.0,1.0
FOXL2,2.0,2.0,0.0
FOXM1,26.0,10.0,46.0
FOXN2,255.0,301.0,203.0
FOXN3,2.0,5.0,5.0
FOXN4,4.0,0.0,2.0
FOXO1,1328.0,847.0,581.0
FOXO3,6.0,23.0,47.0
FOXO4,14.0,10.0,12.0
FOXO6,0.0,2.0,1.0
FOXP1,1.0,1.0,3.0
FOXP2,2.0,1.0,2.0
FOXP3,3.0,4.0,4.0
FOXP4,4.0,4.0,3.0
FOXQ1,22.0,4.0,7.0
FOXR1,12.0,7.0,2.0
FOXR2,0.0,0.0,3.0
FOXRED1,8.0,4.0,36.0
FOXRED2,1.0,1.0,3.0
FOXS1,65.0,0.0,0.0
FPGS,9.0,33.0,109.0
FPGT,2.0,17.0,2.0
FPR1,4.0,6.0,0.0
FRA10AC1,33.0,12.0,38.0
FRAS1,2.0,7.0,1.0
FRAT1,0.0,0.0,0.0
FRAT2,2.0,3.0,2.0
FRG1,7.0,13.0,4.0
FRMD3,1.0,0.0,0.0
FRMD4A,2.0,12.0,3.0
FRMD4B,0.0,0.0,0.0
FRMD6,1.0,1.0,1.0
FRMD8,2.0,2.0,3.0
FRS2,2.0,2.0,2.0
FRS3,3.0,24.0,447.0
FRY,0.0,0.0,0.0
FRYL,2.0,1.0,1.0
FSBP,1.0,1.0,0.0
FSCN1,1.0,1.0,2.0
FSD1,3.0,0.0,1.0
FSD1L,1.0,1.0,0.0
FSIP1,0.0,0.0,0.0
FTH1,1.0,1.0,1.0
FTL,3.0,3.0,1.0
FTO,7.0,29.0,5.0
FTSJ1,2.0,4.0,3.0
FUBP1,553.0,1193.0,1253.0
FUBP3,2.0,4.0,1.0
FUCA1,3.0,2.0,1.0
FUCA2,1.0,4.0,1.0
FUNDC1,2.0,4.0,14.0
FUNDC2,17.0,36.0,17.0
FUOM,12.0,2.0,1.0
FURIN,0.0,0.0,1.0
FUS,0.0,2.0,0.0
FUT10,0.0,0.0,0.0
FUT11,1.0,1.0,1.0
FUT4,3.0,12.0,2.0
FUT7,4.0,6.0,5.0
FUT8,12.0,1.0,3.0
FUZ,2.0,2.0,2.0
FXN,,363.0,
FXR1,14.0,12.0,3.0
FXR2,2.0,6.0,4.0
FXYD1,3.0,0.0,0.0
FXYD2,1.0,2.0,9.0
FXYD3,2.0,4.0,3.0
FXYD5,2.0,1.0,1.0
FXYD7,1.0,1.0,3.0
FYB1,0.0,0.0,0.0
FYCO1,1.0,3.0,1.0
FYN,6.0,7.0,1.0
FYTTD1,1.0,1.0,2.0
FZD3,1.0,3.0,2.0
FZD6,5.0,1395.0,92.0
FZR1,34.0,39.0,5.0
G0S2,3.0,1.0,7.0
G2E3,1.0,4.0,8.0
G3BP1,66.0,182.0,429.0
G3BP2,5.0,6.0,4.0
G6PC3,4.0,2.0,3.0
G6PD,2.0,2.0,7.0
GAA,0.0,0.0,1.0
GAB2,3.0,23.0,56.0
GAB3,1.0,1.0,4.0
GABARAP,2.0,0.0,1.0
GABARAPL1,793.0,4.0,1.0
GABARAPL2,0.0,0.0,0.0
GABBR1,2.0,0.0,1.0
GABPA,66.0,209.0,16.0
GABPB1,1030.0,1582.0,790.0
GABPB2,3.0,2.0,4.0
GAD1,2.0,2.0,1.0
GADD45A,2.0,6.0,3.0
GADD45B,2.0,1.0,1.0
GADD45G,0.0,15.0,61.0
GADD45GIP1,10.0,70.0,537.0
GAK,,2.0,1.0
GAL3ST4,4.0,5.0,3.0
GALC,2.0,2.0,2.0
GALE,8.0,2.0,1.0
GALK1,6.0,3.0,2.0
GALK2,4.0,131.0,3.0
GALM,3.0,1.0,1.0
GALNS,,2.0,3.0
GALNT10,2.0,3.0,1.0
GALNT11,7.0,4.0,2.0
GALNT12,3.0,2.0,2.0
GALNT18,0.0,0.0,2.0
GALNT2,1.0,2.0,3.0
GALNT3,1.0,2.0,1.0
GALNT4,21.0,7.0,7.0
GALNT6,68.0,39.0,362.0
GALNT7,2.0,4.0,3.0
GALR2,12.0,1.0,0.0
GALT,3.0,7.0,5.0
GAMT,1.0,1.0,1.0
GAN,0.0,0.0,1.0
GANAB,623.0,671.0,14.0
GANC,4.0,6.0,2.0
GAPDH,,285.0,
GAPVD1,3.0,4.0,4.0
GAREM1,68.0,19.0,27.0
GAREM2,1.0,9.0,5.0
GARIN1A,24.0,6.0,39.0
GARRE1,9.0,9.0,7.0
GARS1,11.0,48.0,56.0
GART,3.0,2.0,59.0
GAS2,0.0,0.0,0.0
GAS2L1,20.0,2.0,457.0
GAS6,25.0,2.0,1.0
GAS7,0.0,0.0,2.0
GAS8,0.0,1.0,0.0
GATA1,2.0,3.0,8.0
GATA2,,9.0,29.0
GATA3,888.0,1239.0,1253.0
GATA4,2.0,6.0,10.0
GATA5,0.0,0.0,1.0
GATA6,2.0,1.0,1.0
GATAD1,151.0,167.0,125.0
GATAD2A,1.0,1.0,1.0
GATAD2B,41.0,45.0,9.0
GATB,13.0,7.0,295.0
GATC,3.0,2.0,2.0
GATD1,2.0,1.0,1.0
GBA1,56.0,1.0,1.0
GBA2,10.0,49.0,63.0
GBE1,1.0,2.0,1.0
GBGT1,0.0,0.0,2.0
GBP1,1.0,3.0,4.0
GBP2,3.0,2.0,1.0
GBP3,1.0,1.0,2.0
GBP4,1.0,1.0,1.0
GBP5,3.0,6.0,4.0
GBP7,0.0,1.0,0.0
GBX1,2.0,2.0,2.0
GBX2,13.0,16.0,3.0
GCA,7.0,3.0,1.0
GCAT,0.0,0.0,2.0
GCC1,2.0,5.0,10.0
GCC2,3.0,1.0,1.0
GCDH,2.0,2.0,
GCFC2,1.0,1.0,7.0
GCH1,1.0,1.0,5.0
GCHFR,1.0,1.0,1.0
GCLC,5.0,26.0,4.0
GCLM,2.0,6.0,2.0
GCM2,1.0,1.0,0.0
GCN1,58.0,69.0,278.0
GCNA,0.0,0.0,1.0
GCNT1,1.0,2.0,7.0
GCNT4,2.0,0.0,0.0
GCNT7,0.0,0.0,0.0
GCSAM,1.0,6.0,11.0
GCSH,90.0,530.0,45.0
GDAP1,3.0,25.0,57.0
GDAP2,636.0,508.0,1002.0
GDE1,3.0,17.0,2.0
GDF11,,,206.0
GDF15,0.0,1.0,0.0
GDF7,3.0,2.0,7.0
GDF9,111.0,351.0,47.0
GDI1,8.0,19.0,19.0
GDI2,3.0,1.0,1.0
GDPD1,6.0,0.0,2.0
GDPD3,0.0,0.0,0.0
GDPD5,8.0,10.0,9.0
GDPGP1,2.0,2.0,2.0
GEM,0.0,0.0,0.0
GEMIN6,,10.0,
GEMIN7,,117.0,7.0
GEMIN8,,,4.0
GEN1,1115.0,17.0,8.0
GET1,282.0,165.0,
GET3,32.0,184.0,45.0
GET4,0.0,28.0,3.0
GFER,,114.0,9.0
GFI1,15.0,2.0,1.0
GFI1B,0.0,0.0,0.0
GFM1,8.0,6.0,7.0
GFM2,6.0,52.0,46.0
GFOD1,1.0,1.0,1.0
GFOD2,2.0,3.0,1.0
GFPT2,3.0,6.0,7.0
GFUS,4.0,1.0,2.0
GGA1,4.0,2.0,2.0
GGA2,2.0,1.0,3.0
GGA3,1113.0,1.0,175.0
GGACT,75.0,1.0,1.0
GGCT,1.0,1.0,2.0
GGCX,4.0,1.0,2.0
GGH,1.0,1.0,4.0
GGNBP2,4.0,14.0,3.0
GGPS1,,9.0,13.0
GGT1,1.0,0.0,0.0
GGT7,5.0,11.0,9.0
GHDC,2.0,2.0,4.0
GHITM,3.0,8.0,5.0
GID4,1.0,2.0,1.0
GID8,348.0,972.0,13.0
GIGYF2,158.0,234.0,316.0
GIMAP1-GIMAP5,5.0,0.0,0.0
GIMAP2,1.0,2.0,1.0
GIMAP4,2.0,1.0,3.0
GIMAP5,2.0,1.0,2.0
GIMAP6,1.0,1.0,1.0
GIMAP7,0.0,3.0,1.0
GIMAP8,4.0,4.0,2.0
GIN1,6.0,8.0,6.0
GINM1,8.0,155.0,2.0
GINS2,0.0,3.0,2.0
GIPC1,13.0,7.0,1.0
GIPC3,2.0,52.0,595.0
GIPR,0.0,1.0,1.0
GIT1,3.0,4.0,1.0
GIT2,23.0,11.0,29.0
GJB2,0.0,0.0,1.0
GJB6,1.0,1.0,2.0
GJC1,285.0,133.0,134.0
GK,1.0,0.0,0.0
GK5,2.0,1.0,2.0
GKAP1,2.0,0.0,3.0
GLA,3.0,3.0,4.0
GLB1,1.0,3.0,2.0
GLB1L,1.0,3.0,1.0
GLB1L2,0.0,3.0,1.0
GLB1L3,2.0,4.0,2.0
GLCCI1,3.0,1.0,3.0
GLCE,2.0,1.0,1.0
GLDC,0.0,1.0,0.0
GLG1,1.0,1.0,2.0
GLI1,4.0,179.0,6.0
GLI2,3.0,14.0,19.0
GLI3,6.0,2.0,3.0
GLI4,5.0,5.0,4.0
GLIPR1,2.0,2.0,2.0
GLIPR2,745.0,1361.0,161.0
GLIS1,0.0,0.0,0.0
GLIS2,0.0,1.0,2.0
GLIS3,0.0,3.0,0.0
GLMN,,1.0,5.0
GLMP,2.0,1.0,1.0
GLO1,1.0,5.0,1.0
GLOD4,1.0,3.0,2.0
GLRX,1.0,3.0,2.0
GLRX2,2.0,2.0,1.0
GLRX3,23.0,99.0,17.0
GLRX5,2.0,4.0,1.0
GLS,28.0,320.0,78.0
GLS2,14.0,34.0,0.0
GLT8D1,4.0,2.0,4.0
GLTP,6.0,11.0,5.0
GLUD1,2.0,2.0,2.0
GLUL,1.0,2.0,14.0
GLYCTK,1.0,4.0,2.0
GLYR1,11.0,3.0,14.0
GM2A,3.0,1.0,2.0
GMCL1,2.0,3.0,1.0
GMDS,2.0,1.0,1.0
GMEB1,244.0,651.0,559.0
GMEB2,82.0,209.0,
GMFB,3.0,3.0,3.0
GMFG,4.0,1.0,3.0
GMNN,1.0,3.0,1.0
GMPPA,1.0,1.0,1.0
GMPR,0.0,0.0,1.0
GMPR2,29.0,13.0,11.0
GNA12,0.0,2.0,0.0
GNA13,759.0,14.0,50.0
GNA15,6.0,3.0,4.0
GNAI1,1.0,2.0,2.0
GNAI2,1.0,1.0,1.0
GNAI3,5.0,6.0,9.0
GNAL,0.0,1.0,1.0
GNAO1,3.0,3.0,1.0
GNAQ,1.0,4.0,2.0
GNAS,128.0,240.0,1509.0
GNAZ,55.0,7.0,88.0
GNB1,7.0,32.0,17.0
GNB1L,292.0,17.0,11.0
GNB2,1.0,1.0,1.0
GNB4,2.0,2.0,2.0
GNB5,3.0,4.0,3.0
GNE,1.0,4.0,363.0
GNG10,3.0,1.0,1.0
GNG11,31.0,77.0,23.0
GNG2,16.0,5.0,3.0
GNG4,5.0,5.0,3.0
GNG5,10.0,223.0,64.0
GNG7,1.0,1.0,2.0
GNG8,0.0,0.0,1.0
GNGT2,2.0,4.0,2.0
GNL1,6.0,5.0,5.0
GNLY,53.0,46.0,4.0
GNMT,60.0,54.0,16.0
GNPAT,24.0,205.0,2.0
GNPDA1,2.0,1.0,1.0
GNPDA2,167.0,1.0,1.0
GNPNAT1,3.0,178.0,
GNPTAB,2.0,8.0,7.0
GNPTG,4.0,6.0,3.0
GNRH2,1.0,1.0,1.0
GNS,370.0,21.0,36.0
GOLGA1,1.0,1.0,1.0
GOLGA2,7.0,7.0,3.0
GOLGA3,211.0,8.0,2.0
GOLGA4,1.0,0.0,1.0
GOLGA5,36.0,25.0,8.0
GOLGA7,7.0,1.0,4.0
GOLGA7B,,6.0,3.0
GOLGA8A,508.0,149.0,61.0
GOLGA8B,1.0,2.0,3.0
GOLGA8N,3.0,1.0,98.0
GOLGB1,3.0,2.0,1.0
GOLIM4,2.0,7.0,6.0
GOLM1,1.0,2.0,2.0
GOLM2,1.0,1.0,1.0
GOLPH3,1.0,3.0,1.0
GOLPH3L,1.0,2.0,1.0
GOLT1B,,85.0,49.0
GON4L,,,5.0
GON7,3.0,3.0,4.0
GOPC,4.0,3.0,3.0
GORAB,5.0,1.0,2.0
GORASP1,3.0,4.0,5.0
GORASP2,18.0,44.0,12.0
GOSR1,1.0,1.0,5.0
GOT1,1.0,1.0,4.0
GOT2,4.0,4.0,4.0
GP1BA,0.0,0.0,0.0
GP1BB,7.0,55.0,57.0
GP5,1.0,0.0,0.0
GP6,4.0,2.0,2.0
GP9,82.0,16.0,0.0
GPA33,1.0,4.0,3.0
GPAA1,38.0,177.0,3.0
GPALPP1,156.0,40.0,152.0
GPAM,1.0,1.0,1.0
GPANK1,2.0,3.0,4.0
GPAT2,6.0,10.0,15.0
GPAT3,1.0,3.0,3.0
GPAT4,1.0,2.0,1.0
GPATCH11,3.0,2.0,5.0
GPATCH2,2.0,3.0,1.0
GPATCH2L,2.0,1.0,1.0
GPATCH3,74.0,18.0,1.0
GPATCH4,2.0,3.0,5.0
GPATCH8,58.0,178.0,221.0
GPBP1,6.0,9.0,6.0
GPBP1L1,6.0,8.0,3.0
GPC1,1.0,1.0,3.0
GPC2,1.0,1.0,3.0
GPCPD1,10.0,7.0,2.0
GPD1L,6.0,40.0,48.0
GPD2,2.0,1.0,8.0
GPHN,1.0,1.0,1.0
GPI,229.0,955.0,1780.0
GPM6A,1.0,0.0,0.0
GPM6B,0.0,2.0,0.0
GPN1,,1.0,0.0
GPNMB,0.0,0.0,1.0
GPR107,8.0,9.0,11.0
GPR108,9.0,25.0,7.0
GPR132,1.0,2.0,2.0
GPR135,0.0,6.0,0.0
GPR137,59.0,94.0,72.0
GPR137B,13.0,2.0,0.0
GPR146,2.0,88.0,52.0
GPR15,70.0,321.0,14.0
GPR150,3.0,1.0,3.0
GPR155,2.0,1.0,2.0
GPR157,0.0,0.0,1.0
GPR160,3.0,0.0,1.0
GPR171,2.0,6.0,1.0
GPR18,1.0,1.0,1.0
GPR180,1.0,4.0,2.0
GPR183,6.0,4.0,7.0
GPR19,0.0,1.0,0.0
GPR25,3.0,3.0,4.0
GPR27,7.0,45.0,14.0
GPR3,1.0,5.0,7.0
GPR34,0.0,0.0,0.0
GPR35,1.0,1.0,1.0
GPR52,1.0,3.0,0.0
GPR55,0.0,0.0,1.0
GPR63,125.0,73.0,39.0
GPR65,1.0,2.0,2.0
GPR68,1.0,2.0,1.0
GPR75,0.0,0.0,0.0
GPR82,121.0,41.0,23.0
GPR89A,20.0,3.0,3.0
GPR89B,0.0,1.0,0.0
GPRASP1,2.0,865.0,3.0
GPRASP2,16.0,11.0,12.0
GPRASP3,0.0,1.0,0.0
GPRC5A,13.0,37.0,24.0
GPRC5B,2.0,3.0,1.0
GPRIN3,11.0,3.0,3.0
GPS1,,17.0,
GPS2,317.0,475.0,84.0
GPSM1,12.0,0.0,2.0
GPSM2,7.0,11.0,10.0
GPSM3,11.0,6.0,9.0
GPT2,2.0,99.0,5.0
GPX2,0.0,0.0,1.0
GPX3,0.0,0.0,1.0
GPX4,0.0,,
GPX7,3.0,1.0,1.0
GRAMD1A,5.0,5.0,14.0
GRAMD1B,1.0,0.0,0.0
GRAMD2B,1.0,2.0,1.0
GRAMD4,6.0,6.0,5.0
GRAP,71.0,2.0,8.0
GRAP2,24.0,1.0,16.0
GRAPL,7.0,1.0,2.0
GRB10,3.0,2.0,5.0
GRB2,2.0,1.0,3.0
GREM2,5.0,1.0,2.0
GRHL1,2.0,6.0,2.0
GRHL2,0.0,0.0,0.0
GRHL3,1.0,2.0,3.0
GRHPR,5.0,1.0,3.0
GRIN2B,0.0,0.0,0.0
GRIN3A,3.0,68.0,0.0
GRINA,3.0,1.0,8.0
GRIP1,0.0,2.0,1.0
GRIPAP1,7.0,2.0,1.0
GRK2,8.0,10.0,3.0
GRK3,,5.0,6.0
GRK4,0.0,0.0,1.0
GRK5,1.0,1.0,1.0
GRK6,3.0,1.0,104.0
GRM2,4.0,3.0,17.0
GRN,8.0,0.0,1.0
GRPEL2,3.0,24.0,14.0
GRSF1,2.0,22.0,1849.0
GRWD1,596.0,354.0,
GSAP,1.0,0.0,1.0
GSC,5.0,3.0,6.0
GSC2,2.0,0.0,26.0
GSDMA,1.0,3.0,1.0
GSDMB,5.0,0.0,3.0
GSDMD,1.0,1.0,4.0
GSDME,0.0,0.0,1.0
GSK3A,5.0,4.0,3.0
GSK3B,1.0,3.0,1.0
GSKIP,2.0,2.0,1.0
GSN,2.0,1.0,1.0
GSPT2,1.0,1.0,4.0
GSR,,,3.0
GSS,259.0,55.0,424.0
GSTA1,0.0,0.0,5.0
GSTA4,126.0,13.0,
GSTCD,52.0,133.0,131.0
GSTK1,1.0,2.0,1.0
GSTM1,0.0,0.0,0.0
GSTM2,0.0,0.0,0.0
GSTM3,1.0,1.0,1.0
GSTM4,1.0,1.0,1.0
GSTO1,5.0,2.0,9.0
GSTO2,0.0,1.0,44.0
GSTP1,29.0,35.0,20.0
GSTZ1,1.0,3.0,1.0
GSX1,0.0,0.0,0.0
GSX2,0.0,1.0,0.0
GTDC1,4.0,13.0,2.0
GTF2A1,8.0,30.0,43.0
GTF2A2,6.0,1.0,21.0
GTF2H1,0.0,2.0,3.0
GTF2H2C,,17.0,
GTF2H3,4.0,12.0,2.0
GTF2H5,47.0,256.0,30.0
GTF2I,15.0,16.0,16.0
GTF2IRD1,1.0,59.0,13.0
GTF2IRD2B,0.0,0.0,0.0
GTF3A,3.0,2.0,1.0
GTF3C2,3.0,,
GTF3C3,9.0,160.0,
GTF3C4,1.0,75.0,34.0
GTF3C5,2.0,239.0,174.0
GTF3C6,43.0,654.0,
GTPBP1,3.0,2.0,1.0
GTPBP10,2.0,1.0,1004.0
GTPBP2,2.0,3.0,2.0
GTPBP3,4.0,2.0,14.0
GTPBP6,4.0,4.0,0.0
GTPBP8,1.0,1.0,1.0
GTSE1,3.0,2.0,25.0
GTSF1,2.0,4.0,3.0
GUCA1B,83.0,27.0,4.0
GUCA2A,9.0,15.0,21.0
GUCY1A1,11.0,8.0,3.0
GUCY1B1,0.0,0.0,0.0
GUF1,2.0,3.0,2.0
GUSB,1.0,1.0,1.0
GVQW3,3.0,2.0,1.0
GXYLT1,2.0,1.0,3.0
GYG1,1.0,2.0,1.0
GYPC,61.0,39.0,67.0
GYPE,0.0,0.0,0.0
GYS1,,,25.0
GZF1,582.0,0.0,0.0
GZMA,2.0,1.0,1.0
GZMB,261.0,496.0,6.0
GZMH,7.0,1.0,2.0
GZMK,0.0,5.0,26.0
GZMM,1.0,1.0,5.0
H1-0,,17.0,4.0
H1-1,0.0,0.0,1.0
H1-10,1.0,1.0,2.0
H1-3,3.0,2.0,2.0
H1-4,4.0,5.0,41.0
H1-5,8.0,3.0,20.0
H2AC11,1.0,0.0,11.0
H2AC12,2.0,5.0,0.0
H2AC13,1.0,0.0,0.0
H2AC14,3.0,1.0,3.0
H2AC15,0.0,1.0,0.0
H2AC16,3.0,5.0,5.0
H2AC17,0.0,4.0,70.0
H2AC18,0.0,0.0,1.0
H2AC20,2.0,0.0,2.0
H2AC21,6.0,6.0,1.0
H2AC25,1.0,1.0,1.0
H2AC4,0.0,1.0,2.0
H2AC6,0.0,0.0,1.0
H2AC8,1.0,0.0,1.0
H2AJ,4.0,5.0,48.0
H2AX,2.0,13.0,14.0
H2AZ1,121.0,304.0,442.0
H2AZ2,0.0,1.0,0.0
H2BC10,108.0,324.0,243.0
H2BC11,1.0,1.0,2.0
H2BC12,0.0,2.0,3.0
H2BC13,1.0,0.0,0.0
H2BC14,2.0,0.0,0.0
