variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
SRM,274.17512719779165,0.10003181735542971,0.13906066065852712,0.7193394370609572,0.4719318025278396,0.9046462538718847,Th2_vs_Th1,0.7193394370609573
PIGT,1120.8190356620366,0.07841348172864233,0.10903514357706783,0.7191578710878516,0.4720436536151842,0.9046462538718847,Th2_vs_Th1,0.7191578710878516
ZNF211,462.464824943741,-0.0901691640050315,0.1253915910108863,-0.7191005655012638,0.4720789589241098,0.9046462538718847,Th2_vs_Th1,-0.7191005655012637
TWF2,342.03271695395296,0.1155240110094345,0.1606571057963854,0.7190719043317514,0.4720966172848706,0.9046462538718847,Th2_vs_Th1,0.7190719043317514
GNB1L,44.18711613960825,0.18473886992230318,0.2569872321516347,0.7188640010461627,0.4722247189473021,0.9047526619203958,Th2_vs_Th1,0.7188640010461627
NOC2L,761.5511304118533,0.06224013378716518,0.08661653210862612,0.7185710657303804,0.4724052464288673,0.9049594663842484,Th2_vs_Th1,0.7185710657303804
RNF41,279.6174442587758,-0.11290026884126435,0.1571581027972163,-0.7183865599786569,0.47251897144349253,0.9050382573338487,Th2_vs_Th1,-0.718386559978657
CDV3,4144.157152683314,0.05625037588989494,0.0783320071667877,0.7181020622913996,0.47269435868271736,0.9050744898461542,Th2_vs_Th1,0.7181020622913996
URGCP,362.0835600650865,0.08873185421808354,0.12357999593668711,0.7180114673538499,0.47275021620607804,0.9050744898461542,Th2_vs_Th1,0.71801146735385
DESI1,302.21007221905836,0.12831269820687224,0.17870784520043678,0.7180026039872962,0.47275568122869627,0.9050744898461542,Th2_vs_Th1,0.7180026039872962
LRRC57,403.5648380402828,0.08579322710435514,0.11952804718858978,0.7177664918175373,0.47290127735376486,0.9050838649278494,Th2_vs_Th1,0.7177664918175373
SH3BP2,794.0310501001563,0.10626848139291094,0.14805589615147582,0.7177591987568517,0.4729057749370347,0.9050838649278494,Th2_vs_Th1,0.7177591987568518
UFM1,1185.268865434939,0.07549596105719467,0.10521136179719419,0.7175647170380796,0.473025719237404,0.9051744653465412,Th2_vs_Th1,0.7175647170380796
NASP,872.0031076410953,0.12577254973273164,0.17535053777343648,0.7172635529366747,0.47321149166713505,0.9053326517929801,Th2_vs_Th1,0.7172635529366748
MRPL55,352.8672152386787,0.08588786266211473,0.11978019342535393,0.717045616691539,0.4733459502024169,0.9053326517929801,Th2_vs_Th1,0.717045616691539
BMP2K,40.31438212902313,0.22719062015094255,0.3168663707750099,0.7169918966006609,0.4733790967233521,0.9053326517929801,Th2_vs_Th1,0.7169918966006608
TACC3,1179.0176707724327,0.06314659465409055,0.08807549371183312,0.7169598715017668,0.47339885754699906,0.9053326517929801,Th2_vs_Th1,0.7169598715017668
SUPV3L1,921.7687180972669,-0.06540341437447018,0.09124299740144884,-0.7168047547441888,0.4734945774863547,0.9053491812744717,Th2_vs_Th1,-0.7168047547441887
ZDHHC15,4.349665533835345,-0.5209210426803834,0.7268221075447446,-0.7167105090406382,0.4735527401211863,0.9053491812744717,Th2_vs_Th1,-0.7167105090406383
SPG21,458.41285189785987,0.09178610460744473,0.12808963600092613,0.7165771367074624,0.47363505601232936,0.9053677159315716,Th2_vs_Th1,0.7165771367074623
SNX6,1030.6600171968748,0.05114831133593065,0.0713909759157943,0.7164534547932238,0.47371139811760754,0.9053720870673982,Th2_vs_Th1,0.7164534547932238
FKRP,250.1198340002986,-0.10146745241770264,0.14165907630986097,-0.7162792181120514,0.47381895640342586,0.9053720870673982,Th2_vs_Th1,-0.7162792181120514
SSBP4,919.1814181536014,-0.09534013138101603,0.13312540845251117,-0.7161678036467848,0.4738877408572253,0.9053720870673982,Th2_vs_Th1,-0.7161678036467847
ATP5J,210.23344785139608,-0.10574954620931241,0.14780164245088032,-0.7154828894709794,0.4743107099941596,0.9053720870673982,Th2_vs_Th1,-0.7154828894709794
H3F3B,15784.13804283458,0.07730510700919738,0.10805743874645114,0.7154075453388095,0.47435725146519736,0.9053720870673982,Th2_vs_Th1,0.7154075453388095
ZBED6,153.21694402365048,-0.146272773583538,0.20448267716234975,-0.7153308809009978,0.4744046110886362,0.9053720870673982,Th2_vs_Th1,-0.7153308809009978
UNC45B,9.87006272764464,0.46939170941672853,0.6562823403410125,0.7152283103836479,0.4744679783111909,0.9053720870673982,Th2_vs_Th1,0.7152283103836479
ACY1,8.421147900566686,-0.4356481554171094,0.6091664948508511,-0.7151544924081452,0.47451358532650845,0.9053720870673982,Th2_vs_Th1,-0.7151544924081452
ZNHIT1,590.2319176522825,-0.09517313022333279,0.13308477478584183,-0.7151316172453542,0.4745277187942084,0.9053720870673982,Th2_vs_Th1,-0.7151316172453541
FCRL2,6.025009005789999,0.802099956954353,1.1217111042584504,0.7150682148988902,0.47456689327652524,0.9053720870673982,Th2_vs_Th1,0.7150682148988902
RNF44,3468.9587642113966,0.06944698884102464,0.09714201063969102,0.7149017030192029,0.47466978462449416,0.9053720870673982,Th2_vs_Th1,0.7149017030192029
RNASEH2C,291.72640674738705,0.10177964853226426,0.1423696615137116,0.7148970324865306,0.47467267082583364,0.9053720870673982,Th2_vs_Th1,0.7148970324865307
CTNNB1,2912.1092764388895,0.051560224504816614,0.07213442053487554,0.7147797698033532,0.4747451376058922,0.9053720870673982,Th2_vs_Th1,0.7147797698033532
DHRS1,311.2207891176725,0.15637847574483357,0.21880546111608629,0.7146918314889208,0.4747994863013769,0.9053720870673982,Th2_vs_Th1,0.7146918314889209
GRK5,508.43518800792407,0.16372558846846386,0.22916261256371528,0.7144515705978975,0.4749479926437743,0.9053720870673982,Th2_vs_Th1,0.7144515705978974
KIAA0232,702.6417480732935,-0.11669558483512517,0.16334765429822654,-0.7144001261387697,0.47497979401035406,0.9053720870673982,Th2_vs_Th1,-0.7144001261387696
PRMT5,146.5010457044741,-0.11794995985972653,0.1651107308033912,-0.7143688316671418,0.47499913985234354,0.9053720870673982,Th2_vs_Th1,-0.7143688316671418
ARPP19,2966.890973985592,-0.06719737722935117,0.09408234573164863,-0.7142400277839421,0.4750787693183359,0.9053720870673982,Th2_vs_Th1,-0.7142400277839421
ABHD16B,29.732532831043383,0.2685309732422311,0.3760646027457659,0.7140554343099615,0.4751929019405531,0.9053720870673982,Th2_vs_Th1,0.7140554343099617
GPRIN1,15.337091548033925,0.35846827862242264,0.502044193155042,0.7140173783699555,0.4752164334849356,0.9053720870673982,Th2_vs_Th1,0.7140173783699555
VASH1,129.42028346217813,0.1562744490483794,0.21886917279107262,0.7140084967450181,0.4752219254489667,0.9053720870673982,Th2_vs_Th1,0.7140084967450182
POLG2,172.86600452141704,-0.11959303313138114,0.16750021811693988,-0.713987327753135,0.4752350154623449,0.9053720870673982,Th2_vs_Th1,-0.7139873277531349
ZFP3,46.10461943230348,0.19606749822528072,0.27467607593573595,0.7138135258316173,0.4753424947338466,0.9054384846213698,Th2_vs_Th1,0.7138135258316173
OS9,1397.6955787926488,0.04923557330247941,0.06900691727583416,0.7134875059796568,0.475544141682811,0.9055572630379431,Th2_vs_Th1,0.7134875059796568
SMCO4,10.386444792156444,0.5254957453796756,0.7365905991502574,0.7134163074927862,0.47558818498990585,0.9055572630379431,Th2_vs_Th1,0.7134163074927862
CAT,258.3712576966055,-0.15237146995546155,0.21363214893214955,-0.7132422283682376,0.4756958795700361,0.9055572630379431,Th2_vs_Th1,-0.7132422283682376
HLA-DQB2,44.33394526951225,0.38507252791342855,0.5399322834591277,0.7131867082413089,0.4757302300781485,0.9055572630379431,Th2_vs_Th1,0.7131867082413088
SCRIB,757.2751037438967,0.07956061407938475,0.11159144729780467,0.7129633677665361,0.4758684253973783,0.9055572630379431,Th2_vs_Th1,0.7129633677665362
CCDC174,646.8361082598483,0.06800362404362847,0.09541200696477667,0.7127365434073034,0.4760087989478402,0.9055572630379431,Th2_vs_Th1,0.7127365434073033
SRGAP2C,28.227155389784464,-0.28801207333735535,0.40416536125775726,-0.7126094934040501,0.47608743560500166,0.9055572630379431,Th2_vs_Th1,-0.7126094934040502
PPIL3,255.4009299410604,-0.08503571346090665,0.11934741438612738,-0.7125057036073583,0.47615168081379433,0.9055572630379431,Th2_vs_Th1,-0.7125057036073583
SLC25A13,121.8218244981136,-0.1251757201618577,0.1757337284359596,-0.7123033311586164,0.47627696170596756,0.9055572630379431,Th2_vs_Th1,-0.7123033311586164
SLC34A3,5.339104717354981,-0.574403935480896,0.8065247561206382,-0.7121962855098993,0.4763432367965801,0.9055572630379431,Th2_vs_Th1,-0.7121962855098993
PCNA,496.93960384705224,0.16729396224751208,0.23492002404738507,0.7121315559450465,0.47638331521407407,0.9055572630379431,Th2_vs_Th1,0.7121315559450465
CD86,1.6448256171928777,-1.7317097496183784,2.431997903478194,-0.7120523200870043,0.47643237796610904,0.9055572630379431,Th2_vs_Th1,-0.7120523200870044
FOXB1,10.735727677171411,0.7750643077710022,1.0886185108987774,0.7119705388172201,0.47648301973718266,0.9055572630379431,Th2_vs_Th1,0.7119705388172201
RPTOR,554.5642185576347,-0.15766208446384516,0.22145487523041016,-0.7119377448783075,0.47650332769878545,0.9055572630379431,Th2_vs_Th1,-0.7119377448783075
DGKQ,725.4530223356704,-0.08218556997082231,0.1154477518290391,-0.7118854084965369,0.4765357384879466,0.9055572630379431,Th2_vs_Th1,-0.7118854084965368
MAPKAPK5,528.8324473339978,0.09414133311988658,0.1322516446822984,0.7118348762016354,0.4765670331909798,0.9055572630379431,Th2_vs_Th1,0.7118348762016355
NOP56,1872.8059046680053,0.1256250365052007,0.17656036010456716,0.7115132549050069,0.4767662399774927,0.9056486589740539,Th2_vs_Th1,0.7115132549050069
STX16,2381.0575632572263,0.06563554535153954,0.09225964343433288,0.7114220574487325,0.47682273443517664,0.9056486589740539,Th2_vs_Th1,0.7114220574487324
DLST,1819.865537441173,0.040168020749165256,0.056462913559250705,0.7114053848286448,0.4768330630870049,0.9056486589740539,Th2_vs_Th1,0.7114053848286448
MCTP1,17.453521398171898,-0.2671891870958473,0.3756732385706709,-0.7112276299276085,0.4769431894764118,0.9056539729949405,Th2_vs_Th1,-0.7112276299276086
TXNL4B,189.0226968143101,0.11263522229465173,0.15838097515278393,0.7111663644323248,0.47698114916858747,0.9056539729949405,Th2_vs_Th1,0.7111663644323248
CDCA7,179.11371029606565,0.23908260506177278,0.3362872562078243,0.7109475623840489,0.4771167309587532,0.9057734558950473,Th2_vs_Th1,0.7109475623840489
NSMCE2,131.72564603019,-0.11471729067888403,0.16144368117618607,-0.7105715742054421,0.4773497631876624,0.9060778772321235,Th2_vs_Th1,-0.710571574205442
CRTC2,2675.661499052601,-0.08829457214129578,0.12428920650005582,-0.710396136781645,0.47745851816222473,0.9061155611769759,Th2_vs_Th1,-0.710396136781645
C6orf201,20.76591816995666,-0.3221793128839231,0.45357879024394643,-0.710305066757303,0.47751497849785285,0.9061155611769759,Th2_vs_Th1,-0.710305066757303
LRIG2,509.9003433946972,-0.0990711569658213,0.1396032433180462,-0.7096622872873799,0.47791358388499183,0.9066034912418818,Th2_vs_Th1,-0.70966228728738
LANCL1,807.352873755136,-0.09477911351085802,0.1335564394928581,-0.7096558868352156,0.47791755389762147,0.9066034912418818,Th2_vs_Th1,-0.7096558868352156
GLMP,168.22232157286723,-0.1104533857671517,0.15569096907309943,-0.7094399015224324,0.47805153381900756,0.9067196823553274,Th2_vs_Th1,-0.7094399015224323
SKIL,263.84466516467995,-0.21084349956104145,0.29737083174814166,-0.709025489559835,0.47830865916494736,0.9070693723470336,Th2_vs_Th1,-0.7090254895598349
MRPS31,121.15377833722424,0.13849897792716667,0.19545699928768132,0.7085905259566501,0.47857861722242356,0.9073680133699681,Th2_vs_Th1,0.7085905259566501
USP35,153.5200221859414,0.10603884510944152,0.1496588185726669,0.7085372323579736,0.47861169935998316,0.9073680133699681,Th2_vs_Th1,0.7085372323579736
POP4,249.96948362106906,0.11333255479178282,0.16002911411036888,0.708199601190191,0.47882131379472925,0.9076273862063083,Th2_vs_Th1,0.7081996011901911
KCNN4,519.7317308574986,0.15278026071860565,0.21578723765990565,0.7080134227372474,0.47893692199249815,0.907633473146353,Th2_vs_Th1,0.7080134227372474
SPDYE1,14.650024152375474,-0.3797134284432238,0.5363487440527143,-0.707959947056209,0.4789701307315197,0.907633473146353,Th2_vs_Th1,-0.707959947056209
CCDC186,1151.4252343331698,-0.07437879872666978,0.10508936409432405,-0.7077671405444067,0.4790898752433217,0.9077224125620807,Th2_vs_Th1,-0.7077671405444067
PEX26,463.4675186777869,0.08554802135046465,0.12091927270429256,0.7074804490403435,0.4792679582314485,0.9077764635092709,Th2_vs_Th1,0.7074804490403435
UHRF1BP1,502.69681511581064,-0.13401258294698395,0.18943313925956246,-0.7074400153573926,0.47929307716361147,0.9077764635092709,Th2_vs_Th1,-0.7074400153573926
FSD1L,21.872250049447505,-0.31614450053660514,0.4469458678518691,-0.7073440505358572,0.47935269701436756,0.9077764635092709,Th2_vs_Th1,-0.7073440505358574
CCDC134,123.99867674576922,-0.14079662194599135,0.1990755045424195,-0.7072523677366346,0.4794096603629614,0.9077764635092709,Th2_vs_Th1,-0.7072523677366346
CD200,25.97026343397041,-0.33720714385453693,0.4769005588905568,-0.7070806220881827,0.4795163774210589,0.9078406495532788,Th2_vs_Th1,-0.7070806220881827
EIF3J,685.2534749024217,0.05948442160185641,0.0841484722328535,0.7068984144745093,0.47962960936639654,0.9079171484923877,Th2_vs_Th1,0.7068984144745093
DUSP5,2502.391183818065,-0.22037464855572297,0.31187034483345155,-0.7066226468996591,0.4798010113900535,0.9079450100993741,Th2_vs_Th1,-0.7066226468996591
EXOC2,592.2162601178949,-0.07199749480876319,0.10189208229051196,-0.7066053925906223,0.47981173683415923,0.9079450100993741,Th2_vs_Th1,-0.7066053925906223
AAAS,236.9560908091346,-0.10034154973343026,0.1420250648541817,-0.7065059244046236,0.4798735697630311,0.9079450100993741,Th2_vs_Th1,-0.7065059244046236
CSTF1,378.753976061253,0.069725874998939,0.09871376398930917,0.706344000888168,0.4799742364203641,0.9079450100993741,Th2_vs_Th1,0.7063440008881678
TDP1,415.6383813700305,0.09972855731094053,0.14120079056411816,0.7062889443643346,0.4800084672788141,0.9079450100993741,Th2_vs_Th1,0.7062889443643348
FOXO6,4.682432293280721,0.5204066622344071,0.7375271885507473,0.7056101392777323,0.4804306171039019,0.9085953524876569,Th2_vs_Th1,0.7056101392777323
SSC5D,5.689450208704905,0.558516317982969,0.7916583104710524,0.7055017431076301,0.4804980475616525,0.9085953524876569,Th2_vs_Th1,0.7055017431076303
HACE1,120.98044451654668,-0.15659133670777375,0.2220381513061876,-0.7052451832560812,0.48065766736548154,0.9086575545961548,Th2_vs_Th1,-0.7052451832560812
C1orf115,13.984926964253791,-0.2866534898739273,0.40647697880790806,-0.7052145750408988,0.4806767123254705,0.9086575545961548,Th2_vs_Th1,-0.7052145750408988
SPTY2D1,1984.9873700329065,-0.11299556366448717,0.160344776519091,-0.7047037397631327,0.4809946235324998,0.9088508653975389,Th2_vs_Th1,-0.7047037397631327
OXR1,364.54383710036524,-0.08053201761580477,0.1142795076779911,-0.7046934245002378,0.4810010442715915,0.9088508653975389,Th2_vs_Th1,-0.7046934245002379
WDTC1,726.246947901464,-0.093191811226832,0.13226443586634806,-0.7045870692028008,0.48106724788602395,0.9088508653975389,Th2_vs_Th1,-0.7045870692028009
ARRDC2,3102.5668412850673,-0.12683873417007926,0.18001990375461438,-0.7045817241574214,0.48107057517914165,0.9088508653975389,Th2_vs_Th1,-0.7045817241574215
PSME1,1662.51600563172,0.08079030052116361,0.11470176346403986,0.7043509888711708,0.4812142199422663,0.9089390631605074,Th2_vs_Th1,0.7043509888711709
GPC2,76.81342183129979,-0.17534094774509817,0.24899542840872765,-0.7041934418863098,0.4813123145796726,0.9089390631605074,Th2_vs_Th1,-0.7041934418863098
ZNF34,59.73125170545255,0.15733097109681185,0.22343216277268796,0.7041554319861948,0.4813359825928989,0.9089390631605074,Th2_vs_Th1,0.7041554319861947
MYDGF,287.1030570546317,0.08960140354922412,0.12729354013438904,0.7038959200492675,0.48149759247098056,0.9091065402598386,Th2_vs_Th1,0.7038959200492674
KRI1,603.1689730095716,-0.09869082457018513,0.14023862038209095,-0.7037349932657235,0.4815978237242855,0.9091580963613972,Th2_vs_Th1,-0.7037349932657235
ENOPH1,352.4072372425902,-0.09807406219276517,0.13951561520964764,-0.7029611849927407,0.48207993912264935,0.9098744621831305,Th2_vs_Th1,-0.7029611849927409
RHOU,41.007019563709704,0.36478608720123196,0.5190384383876677,0.7028113145808572,0.48217334507816345,0.9098744621831305,Th2_vs_Th1,0.7028113145808571
NKIRAS2,281.5517537388895,-0.08906369372844851,0.12673152500319873,-0.7027745758302879,0.48219624381518755,0.9098744621831305,Th2_vs_Th1,-0.7027745758302879
SOS1,793.4039139097638,0.10628922937933576,0.15131304086409725,0.7024459278086949,0.4824011117184249,0.9101232838670708,Th2_vs_Th1,0.7024459278086949
UBE3B,526.8305584060989,-0.06621982086056527,0.09433213580750058,-0.7019858110251752,0.4826880122035,0.9103939517041549,Th2_vs_Th1,-0.7019858110251753
CDKN2AIPNL,119.43746551103884,0.13878809477197954,0.1977090147461629,0.70198162157739,0.48269062491092196,0.9103939517041549,Th2_vs_Th1,0.70198162157739
CAPZA2,573.1957499384075,-0.07893748810230498,0.1124826728703093,-0.701774647490095,0.48281971180716354,0.9104505822050961,Th2_vs_Th1,-0.701774647490095
MBLAC1,15.54311573820565,-0.2691967057236205,0.3837485062439275,-0.7014925174783799,0.4829957026215661,0.9104505822050961,Th2_vs_Th1,-0.7014925174783799
ETAA1,302.2112136901357,0.09229718416755306,0.13159266335148215,0.7013854862183965,0.4830624771202635,0.9104505822050961,Th2_vs_Th1,0.7013854862183964
MXRA8,75.749122435578,0.19647366328553295,0.2801336223948061,0.7013569510361486,0.48308028045251583,0.9104505822050961,Th2_vs_Th1,0.7013569510361486
NLRP2,67.0599075300573,0.156449838773605,0.2230701642408196,0.7013481130748916,0.4830857946006827,0.9104505822050961,Th2_vs_Th1,0.7013481130748916
ANKRD53,7.074310033174607,0.5015176391169474,0.7154044809948261,0.7010266953032608,0.4832863556134386,0.9106686732212789,Th2_vs_Th1,0.7010266953032608
CUZD1,23.690529928027058,-0.2433290543080252,0.3472978960669973,-0.700634979548176,0.48353084286701575,0.9106686732212789,Th2_vs_Th1,-0.700634979548176
SPAG1,27.721614467839533,-0.2461751712364477,0.3513875392972861,-0.700580253155121,0.4835650053901993,0.9106686732212789,Th2_vs_Th1,-0.7005802531551208
TGIF2,670.8695949338073,0.11875797004550188,0.16951954198171845,0.7005562229415954,0.4835800064770436,0.9106686732212789,Th2_vs_Th1,0.7005562229415954
CCNF,73.3248952924714,0.17720462953059699,0.2529814569781379,0.7004648943337797,0.4836370215233299,0.9106686732212789,Th2_vs_Th1,0.7004648943337797
ZNF66,15.112524709613458,-0.3135666016481847,0.44777153299649597,-0.7002825739050242,0.4837508522737213,0.9106686732212789,Th2_vs_Th1,-0.7002825739050242
ITGB1BP2,19.40297872358417,-0.2889583250251778,0.41265361020780694,-0.700244267533882,0.4837747704922202,0.9106686732212789,Th2_vs_Th1,-0.700244267533882
FKBP2,135.8807108996785,0.1734163887081989,0.24771662437520287,0.7000595504867471,0.4838901154738495,0.9106686732212789,Th2_vs_Th1,0.7000595504867471
ELP4,76.24030224837175,0.15605298112599872,0.2229162347672889,0.7000521127988215,0.4838947601869332,0.9106686732212789,Th2_vs_Th1,0.7000521127988216
