,coef_mean,coef_sem,r2,state
ZNF883,0.008849667493858647,0.0015413288811747666,0.007404793298375723,Treg
PDLIM2,0.004251945951664249,0.0009149173634835957,0.007395046639140347,Treg
ZNF684,-0.011263589433593494,0.0005501433621633726,0.007373320357846684,Treg
RHOT2,-0.007279842253969829,0.0013988089853165945,0.0073665297577599365,Treg
CDIPT,-0.0011944105588098572,0.0008856543161699795,0.007347551336129564,Treg
APEH,0.005528328409164695,0.0008655147943279204,0.00731925042183926,Treg
UGDH,-0.0004161443766030542,0.001308484495203509,0.007308875500551437,Treg
ERGIC1,-0.003246594610189949,0.00125973476615385,0.007308774344136467,Treg
C11orf71,0.010287659335078737,0.0012555853737592877,0.007296063655481298,Treg
CNOT11,0.005559037771248101,0.0007467563900537842,0.007294277026476532,Treg
EPC1,0.007891741988152522,0.002110420177114082,0.007294248578867172,Treg
NDUFC1,0.009594924386916875,0.0015114530648595115,0.0072865405508704606,Treg
CCDC6,0.012519632502333566,0.00240781362204735,0.007284718076268731,Treg
STAT2,-0.025371825017307326,0.0023875884121584757,0.007259049615990984,Treg
IL4I1,0.005738067765042815,0.0006022839494510967,0.007243967407983361,Treg
OTUB1,0.0005725512820439818,0.0006052906086796975,0.0072439311680022765,Treg
ZNF713,-0.007732915474392208,0.000921598136949676,0.007241080217284902,Treg
KLF9,0.008362824622598282,0.0009790575901374885,0.007212250548960906,Treg
SUGP2,-0.002637357628102812,0.0006289593360809393,0.0072097259770905735,Treg
MAPKAPK2,-0.015193486365408498,0.0007989401439363396,0.0072044783411587,Treg
FBXL20,0.0010962723926171794,0.0007853231162720958,0.007189367373472004,Treg
ADRM1,0.005714067004040239,0.001191063412920137,0.0071892002379855355,Treg
MTRR,0.001274237433064188,0.0008980845350964086,0.007186551441208681,Treg
BBS10,0.00772540140529159,0.001771826065565616,0.0071307165274716,Treg
NEMP1,-0.01579910949144501,0.0016771639514655597,0.007101734944041784,Treg
E2F4,-0.007660950605746139,0.0013579946536622363,0.007098824452607368,Treg
DHODH,-0.0007782562927900827,0.0014906721755594751,0.007097684018696833,Treg
COMT,-0.008844358680898293,0.0008780164144894605,0.007095722860292786,Treg
SRP54,-0.0027294330420594933,0.0006856291611032076,0.007092762983368248,Treg
VPS9D1,0.011565770017574447,0.001821387580101094,0.007091038551456534,Treg
ZNFX1,0.006369948359152731,0.000924205557578358,0.00708556855173542,Treg
PHF8,0.017765225113566454,0.001228491913726518,0.007081609430235671,Treg
PHOSPHO2,0.0016491421143350483,0.0006890537359936427,0.007079952527641,Treg
IL21,-0.0106634351720627,0.0008933668359215821,0.007074720258128591,Treg
ZBTB49,0.007858470492204702,0.001190959180212441,0.00707238329738553,Treg
EDF1,0.00994643089346076,0.0008681401009745592,0.007068742288436679,Treg
SKA3,0.006543923978532684,0.0005912855685554641,0.00706314329916302,Treg
STON1,0.007037208396299349,0.00048601696248875913,0.007036623143723355,Treg
SMARCC2,0.0035771323312374093,0.0007310928377288792,0.007027634960849526,Treg
RNFT2,-0.001665528367978695,0.0010091959205596821,0.006983694170421711,Treg
HNRNPM,0.005088301678324166,0.001779351827692267,0.0069721404367587315,Treg
MMGT1,-0.0057897863635534745,0.001477303517335624,0.006957942176206079,Treg
CLIP4,0.013416494484893396,0.0013922149886587969,0.006946849247846378,Treg
ELOC,0.000314163678749647,0.001194038826091341,0.006941184556548903,Treg
HNRNPD,-0.008833385832578061,0.0010712976564079654,0.006931297446446076,Treg
STAG2,0.006252687132079308,0.0017542776695286771,0.006924116517899674,Treg
C2CD2L,-0.011696120001388883,0.0011938856263682665,0.006906635740762274,Treg
SKI,0.011356929055717967,0.0010769738250413388,0.006902775786133029,Treg
EIF5A2,-0.0009490320391379447,0.0010525770677410776,0.006875266594444082,Treg
TMED2,0.0005346827406680119,0.0009647964841156935,0.006866966851239858,Treg
ELOVL1,0.015480468687583604,0.001085857218743597,0.006857592866636118,Treg
USP3,0.011906590145514989,0.0009691959008209848,0.006856413417079027,Treg
HS2ST1,0.006330381916370122,0.00099320979098255,0.0068517692520229,Treg
DHTKD1,0.0019590698312411557,0.0012732580694124098,0.006849837959299534,Treg
PRR14L,0.011778815925362516,0.0011224602658604552,0.0068450968629280365,Treg
GTPBP3,-0.00031489540007171777,0.0010333106607436355,0.006842134854811333,Treg
BCL7C,-0.013058755377861966,0.0005441361425103252,0.0068384435060812356,Treg
TMEM60,0.02122845792483386,0.0015596639377399636,0.006833092394372797,Treg
RBL2,-0.0009769498642737701,0.001046252041417373,0.0068326210321887505,Treg
KCTD2,0.0059988408671771175,0.0017656063932216092,0.006831983761893271,Treg
CCNE1,0.0006347100148592036,0.0013465128246309191,0.006827668807752532,Treg
NUDT14,0.009335112935877245,0.0007784142347295789,0.006822886133892957,Treg
PKNOX1,0.0011349234863597246,0.0019720551117845225,0.006796184514342102,Treg
ARPC3,0.0020081051972931094,0.00047577027043252856,0.0067803339602889616,Treg
SLC25A1,0.0007992011000030471,0.0007641301382236549,0.006770088048713766,Treg
TSC2,-0.0013961309907564268,0.0011721182807740026,0.006767208008536159,Treg
ADM5,-0.004928940157276752,0.0016312153456271483,0.006763758377124022,Treg
SMPD2,0.005010219642849914,0.0008625517597736138,0.006755841141785772,Treg
ZFC3H1,0.0017671706879861832,0.000986938127520118,0.0067501220104769334,Treg
TCF7,0.004971567259376502,0.000930961148136246,0.0067493409078014585,Treg
WBP4,-0.002148654903344417,0.0016170522406598606,0.0067452925126830635,Treg
PDIA6,-0.015632435891509266,0.0014527193285629716,0.006737686474677637,Treg
BPHL,0.010482788657679485,0.0007593017282208578,0.006736700821005445,Treg
CAMK1,-0.0021059576708035216,0.0009168258926549731,0.00672882513885987,Treg
CISD3,-0.009080225864801103,0.0008959860093139989,0.006712449726916361,Treg
ZNF142,-0.005917226186139322,0.0013488233785126998,0.006710624320894447,Treg
PPA2,-0.003401586700299949,0.0012364431227128827,0.006709594040445872,Treg
MLXIP,0.004495809430584344,0.0017245145887520357,0.0067048901992745455,Treg
LYRM7,-0.002668127894085647,0.0005793177146671541,0.006696094161010297,Treg
C12orf43,0.00769515847141713,0.0016370664049620792,0.006694952562101723,Treg
HYLS1,-0.012771263803699176,0.001175873960741045,0.006694442632496533,Treg
NDUFA10,-0.004562172920419818,0.0019316980981435932,0.006683132186237163,Treg
IMMP2L,-0.0030280973310047405,0.0012347475301600574,0.006681713066277983,Treg
RAD50,-0.0015586248018440154,0.0009426738002235658,0.006674131626132851,Treg
MTA3,-0.001905108283949184,0.0004409709413678118,0.006640515396466771,Treg
ELAVL1,-0.011212495191368592,0.0013258926492950994,0.006634542253626181,Treg
TBC1D10A,0.018107902897007956,0.0010972019804308354,0.006625834194251902,Treg
DDX39B,0.0058894978085969425,0.0010336226095166393,0.0066233268429757635,Treg
KDM1A,0.013473898065296336,0.0009707851743670308,0.0066116955770986205,Treg
NRIP3,0.004126359469020224,0.001042556441456065,0.006607709256755875,Treg
UBE2D3,0.007753491341001927,0.000765585831753163,0.006589167366356018,Treg
GNAQ,0.0028563893027764306,0.0007149446195466085,0.006568400586846496,Treg
CASP3,-0.0016406838619583276,0.0013507378314233725,0.006565519732427832,Treg
PKN3,-0.02072165509223042,0.0011616088393401592,0.006562074352300886,Treg
FBXL3,0.0055611075993890115,0.00032176922685216554,0.0065571698862445715,Treg
C1orf115,-0.014955199800639085,0.001046018307227418,0.006555626703954055,Treg
TIMP1,-0.012061246968337764,0.0012177629133222642,0.006552686437256561,Treg
SDF2L1,-0.002759389509289319,0.0009699161162914891,0.0065494821867342545,Treg
TPRG1L,0.009376429103520698,0.0008066075229579074,0.0065452607329983025,Treg
UBE2D4,0.0064235528217922375,0.001679373710121341,0.0065262091346873306,Treg
FAM91A1,0.00714917006654935,0.0014434430724943742,0.006525320483876406,Treg
FBXO42,0.00410412097052223,0.000984972534156895,0.0065250657889636705,Treg
PHF2,-0.01116036617466738,0.001066871907844563,0.006520135936077218,Treg
DAAM1,-0.00625783754435832,0.0009599115163258103,0.0065095962502448096,Treg
CYP1B1,-0.00015592582430805688,0.0008796513183660217,0.006508028367618959,Treg
TMEM62,0.0026620297594490056,0.0009369607218919646,0.006498237168083913,Treg
TEAD4,-0.0016152177092436393,0.0006735240963107143,0.006492646751787937,Treg
CLEC2B,0.00857122593565784,0.0006492660165172742,0.006490925271000974,Treg
TRIM37,0.004178910998103178,0.0018949954116497048,0.006468092869671913,Treg
ISCA1,-0.009914758019299516,0.0011932111097367542,0.006454373498415106,Treg
MAN2A1,0.016471815022403725,0.0011459117193715316,0.006442830850051002,Treg
TAGAP,-0.00350987773446988,0.0016526580023293815,0.00643713416877245,Treg
ERN1,0.022995043319968468,0.0009663398328360191,0.006430063010646987,Treg
VAPB,-0.0036602410502038136,0.0013666019137384517,0.006425350936432327,Treg
TMCO1,-0.021996489322724085,0.0009644684666590455,0.006423298045807209,Treg
FUCA1,0.014467587026023224,0.00039892351520630245,0.006416054503346398,Treg
CMSS1,0.013720181749726959,0.0013950585418206782,0.006415054502206273,Treg
ENG,0.004633003878660722,0.000944324680358992,0.006411887814400151,Treg
GCLC,-0.0022618556528677244,0.001490265875708283,0.006397816688999386,Treg
ZMYM3,0.0113913034305643,0.000569816117139392,0.006397166132286698,Treg
RNF41,0.00025934740085297803,0.0015374880257340144,0.006396056678015296,Treg
ABHD17B,0.01184875326571245,0.001272957135752147,0.006390245588599116,Treg
ERGIC3,-0.0013318946462746015,0.0007879786256454629,0.006381379401283085,Treg
UBXN7,0.0022695373569385233,0.0004909885047044895,0.006375975130116408,Treg
ENO2,0.00559224480386725,0.0007948527693922094,0.006359553038001347,Treg
ZNF302,0.006795866496954078,0.0007520705719399519,0.006350885797634966,Treg
DDX1,-0.0025839468190040093,0.002099830133880582,0.006350379528738572,Treg
PCGF1,-0.006079566637041391,0.0016499448009673183,0.0063252869004801855,Treg
RAB9B,-0.012375023773286736,0.0011104638625891586,0.006285264731701357,Treg
SLC25A13,-0.015526354028279185,0.0009435148914043712,0.006275485753084277,Treg
DENND2D,0.0026301086068465157,0.0010023697605424427,0.006275236736714574,Treg
MKKS,0.0032178092910412916,0.0007659907378641044,0.00627494252663746,Treg
PLPP6,-0.00558604159077703,0.001205197469025387,0.0062674111984335045,Treg
GPI,-0.004286099580508679,0.0017144493341220465,0.006259919309967042,Treg
ANKRD46,0.0050485284609043096,0.0007084110791091474,0.006249080628085738,Treg
IL15,-0.009618798211147464,0.0005195899099722638,0.006238340323022251,Treg
EIF2AK4,0.009590026799764204,0.0005310360703225902,0.006231928983814382,Treg
MOB1A,0.001225082206457341,0.0015166631341693158,0.006225636920128656,Treg
RNF26,0.017240125567560126,0.0010570530190186344,0.006224299404580061,Treg
CCDC97,0.0036812296695668636,0.0008848250154503605,0.006219696893977607,Treg
ZKSCAN5,0.008288154322825616,0.001086188843261869,0.0062055478101384854,Treg
PDCL,-0.006241872278946672,0.0011964179027809,0.006190510882517317,Treg
KIAA0930,-0.007114506039281654,0.0008685954076126756,0.006183912360323691,Treg
ACER3,-0.011890241057852463,0.0014381439533487294,0.006162429347342271,Treg
TXNIP,0.001480051170521286,0.0004524331508321582,0.006156110967458866,Treg
ATP23,-0.025115584232441035,0.0009814419946749453,0.006146678175782697,Treg
PRCP,0.0023792291188099723,0.0009119441461452505,0.006131407390502682,Treg
PAXIP1,0.0068058737171852205,0.002076804460369366,0.006128627131022411,Treg
YEATS2,-0.00022566454863040533,0.0012469009348986205,0.006127205609469279,Treg
GNL1,-0.0008166813031204093,0.0006788596213223992,0.0061175321771207505,Treg
RELA,-0.011973912112058251,0.001185406249288799,0.006112661737989299,Treg
TPM4,0.00041803546142420687,0.001040412382605911,0.006103396979468504,Treg
CD69,0.003996459322516015,0.0007547118543052336,0.006090216077721771,Treg
RBM12B,-0.0066206306254741705,0.0012625539264734557,0.006083437888401544,Treg
KPNA2,0.0035975625438130843,0.00046742682699291225,0.006076068645059156,Treg
PLA2G6,-0.00017628661304187497,0.0009409147696881659,0.006074398603039301,Treg
SMAD4,0.008138634641299705,0.0012383873057401943,0.006070933891673741,Treg
HSPD1,0.005036884078869456,0.0009612332493239207,0.0060686768954861855,Treg
MTMR1,0.018390074865820897,0.0012253051640380471,0.006067570583005758,Treg
MPP6,-0.003897458782433065,0.00147991235582867,0.0060526676607295755,Treg
ALG12,-0.007703501824332683,0.0008821875186055024,0.006046437736684806,Treg
IGF2R,0.002932920765915791,0.0004964485502061951,0.006045575279725109,Treg
THEM6,-0.0015475225688931296,0.0009244485878665458,0.006020770037739186,Treg
TCF12,-0.002657355763437418,0.0008619164236304835,0.0060154281100424116,Treg
B4GALT5,0.00199548466924876,0.0011563445772844127,0.0060080083346568235,Treg
CABIN1,0.0021807572547783453,0.0009364095655841186,0.006006410887256895,Treg
NOA1,0.006997488003592668,0.0017311113831352553,0.0060060319022248055,Treg
BHLHE40,0.008729453473990562,0.0007695204527742189,0.0059921383708874424,Treg
DOCK5,-0.0063735345459271595,0.0018171204633355307,0.005991079415792842,Treg
CCDC96,-0.006582794514292087,0.0012253586450314837,0.005988356608246922,Treg
PRMT3,0.018835113309865238,0.0010276537157780448,0.00598604968394158,Treg
TRIM52,-0.013540844717050226,0.001393621071473297,0.005974713343125649,Treg
PACRGL,0.013148238759575579,0.0004515262333429323,0.0059671520349421974,Treg
PPP1R13L,0.007902122049607826,0.0010414552299107948,0.00596351439719652,Treg
ACTR3,-0.008637527732352112,0.0009514681877807899,0.005961485187292579,Treg
PURA,-0.007678239350794658,0.0011158029391493507,0.0059564943385570735,Treg
LBHD1,0.01191379244706021,0.0006431177856580226,0.005955359581829408,Treg
OMA1,-0.002920062877575253,0.0008167423925664181,0.005949136983048093,Treg
AGK,0.0014748011687321346,0.00041870905223534535,0.005948292043170304,Treg
VCPKMT,0.017542983489374116,0.0005000188423209312,0.005943202540096307,Treg
NUPL2,-0.008224086128582529,0.0005311293599488953,0.005926635151429824,Treg
RAB21,0.0025424354497633923,0.0006172851055580613,0.005919517094259573,Treg
PATJ,0.0029470081614801262,0.0010669810431822926,0.005910177182385134,Treg
NCKIPSD,-0.010917449848935789,0.0009219018054218431,0.005906586580120942,Treg
NAAA,-0.011829535507330045,0.0011992490819342223,0.005904079243124474,Treg
MESD,0.0057322599271939015,0.0005767611688329907,0.005899815710909197,Treg
SMPD1,-0.017137447348902123,0.0006297383216282996,0.005898442894746357,Treg
ADI1,-0.009980299320940767,0.0006587248990801478,0.0058894950106421415,Treg
CCNT1,0.006474609787386667,0.0009744395221785611,0.005886932661637459,Treg
CLN8,0.0018307200178857396,0.001272196466403539,0.005877553298845231,Treg
NFE2L3,0.0036919108718794836,0.0005900752038291646,0.005875582266427607,Treg
ISOC2,0.005654953078544107,0.00020415995016631957,0.0058551436584447164,Treg
TPCN1,0.006371354421407499,0.0008722119860863146,0.005852796859994273,Treg
GTF3C5,0.005757257151343865,0.0009032146462144789,0.005846213162451679,Treg
SCO2,0.0013262118161661573,0.00023048227829274308,0.005833711947807111,Treg
PGAM5,0.014494571253183975,0.0007675695631089156,0.0058278572544607325,Treg
MIPEP,0.0016157529929042998,0.001301104179420566,0.005825339142211303,Treg
ZBTB12,-0.006147332558106528,0.0015698881128841402,0.005824986734273234,Treg
DOCK2,-0.0008130431206700567,0.00134536090551492,0.005823563123311078,Treg
TFDP2,-0.010886118240215334,0.0013348264785082178,0.005822579454802624,Treg
IFT172,0.00738570971695626,0.0007706450135581555,0.005814871872265053,Treg
BRD9,0.0003276672972573161,0.0012930758997838278,0.005801116431755841,Treg
ELOB,0.002081050241565214,0.0018047280650055376,0.005800916897917328,Treg
YIF1B,0.005316225698695506,0.0012809096532102357,0.005792483498557731,Treg
TIMM21,0.014887286598253826,0.0011729450383399578,0.005787562156889687,Treg
CCNI2,0.005030633217076999,0.0010849200272889834,0.005785868310852501,Treg
GON7,-0.002055908294244059,0.0014056250694799597,0.005777288167825268,Treg
PPP1R7,-0.006432225379231132,0.0008858671432267155,0.005776243003750784,Treg
CDKL5,0.00041280545039625765,0.0009207164686133173,0.00576960890814499,Treg
MVP,-0.003512328476905479,0.0008870128759570935,0.0057673452706792725,Treg
LETMD1,0.0013295725983839333,0.0010354420226058672,0.005765609281048802,Treg
COQ3,0.009253437591947734,0.0019888022183552545,0.005763558816669857,Treg
CLDND2,0.007357674394078448,0.0006123664145307399,0.005756312670347201,Treg
FGFR1OP2,-7.266833409064529e-05,0.0008342443376133163,0.005751478719800682,Treg
FLVCR2,0.003505957055057829,0.0006248944268032296,0.005750913219395557,Treg
DSCC1,0.003287832989089158,0.0010929788062147658,0.005741460425059754,Treg
SDCCAG8,-0.009699200272686614,0.0005663697693021543,0.005739606850689879,Treg
GIMAP8,-0.007182741900936736,0.0004405933211140462,0.005728224150598383,Treg
LARP4,0.005736602912735558,0.0012886234971259756,0.005721503740234179,Treg
PLOD1,0.006418957235992229,0.0005272624121887192,0.005717443917878093,Treg
ACVR1C,0.014011043581662233,0.000941911375292404,0.005712893775564427,Treg
STK11IP,-0.0032230674802573656,0.001260261172229778,0.005712463615469884,Treg
USP13,-0.010145958704715585,0.00028130049684527207,0.005701808012439693,Treg
AK5,0.010564708911369406,0.0005964775869189204,0.005700519815310377,Treg
KLHDC10,0.001249277437361015,0.0012466641573393113,0.00569857109036682,Treg
TYW3,-0.008957884488610696,0.0009257583216217579,0.00569555367518366,Treg
ETNK1,-0.013047734840763426,0.001070399676792933,0.005681195981605148,Treg
ARL6IP6,0.0029331703103113735,0.0008309590232811927,0.005673806164026552,Treg
CAPN1,-0.006302492442621074,0.0007663100399363687,0.005662890018952361,Treg
PPCS,0.00783594873279895,0.0016738945070776082,0.005658764899758761,Treg
COIL,-0.01714969633951717,0.0004799765295503126,0.005656814301632846,Treg
CIB1,-0.0048023983667962716,0.0005573291974299867,0.005655720346944366,Treg
CNOT9,0.004036737682231501,0.0011015826504328452,0.005648369875273741,Treg
LRRC57,0.019902350243754394,0.0012395223154812336,0.005648046031092628,Treg
DDAH2,-0.005720973951968212,0.0009002076713221132,0.00564704439628583,Treg
ALAS1,0.008220826091925407,0.0006366440869447532,0.005629476757381838,Treg
RHOC,-0.008745378794029528,0.0013025848425063417,0.005622407119535289,Treg
SLC25A38,0.006030696946663599,0.0011887510479462635,0.005612174135517082,Treg
MED23,0.008459627584976847,0.002557179717989378,0.005610234919000123,Treg
PIK3CA,0.005574364776739373,0.0017629062882890028,0.0056046209161137155,Treg
MARF1,0.006400354634260863,0.0013683270601056953,0.005594790485732008,Treg
BATF,0.02026543395762414,0.0007444410068460478,0.005568132260280019,Treg
CNNM2,-0.004896708414152404,0.0008247725252702385,0.005563331516545354,Treg
PUS3,0.007848604783007355,0.002128769494091759,0.005563016872434054,Treg
ESD,0.004180280188028996,0.0006067815369030048,0.005562644844114787,Treg
KBTBD6,-0.008892847725545674,0.0010518682304417948,0.005561358332106501,Treg
ABTB2,-0.0076375502007161285,0.0017685846198702419,0.005557014294529071,Treg
IER5,0.0016621696004665242,0.000970800478831075,0.005556696178383118,Treg
DNAJC8,0.004658757298120865,0.0016900828333441368,0.00554672054173552,Treg
EEF1B2,-0.013111531059156883,0.0014300077584508458,0.005544494865209598,Treg
TES,-0.012514154500783367,0.000642897596709495,0.005541446686932012,Treg
PPM1N,0.000980425282411428,0.0012874298926360554,0.00553368156133592,Treg
CCDC107,0.004710600464755172,0.0008332559798433786,0.005531387274727572,Treg
DUSP23,-0.013896766517631836,0.002531212548045972,0.005519927496712326,Treg
BRMS1,-0.022247984622946963,0.001615622174322018,0.005518326092977902,Treg
PPIH,0.0018648720101168935,0.0011145619152379347,0.005505170378582115,Treg
COP1,-0.007470625502570263,0.0014099979685201003,0.00550127772461901,Treg
AHR,0.004170006062783752,0.0014974168345446663,0.005496651066214154,Treg
CRIM1,-0.007100931432508885,0.001321979473589085,0.005492960105418291,Treg
NDUFB10,0.0033096885194719254,0.0008024731901822567,0.005488705904934208,Treg
TMEM99,-0.0078016094509724635,0.000953846102786028,0.005488287580728543,Treg
DDRGK1,-0.016311349614232827,0.0012981613828045068,0.005484252137966603,Treg
HMG20A,-0.008425387829721484,0.001194198279370392,0.005477835576431108,Treg
ASPSCR1,0.008939171051830716,0.0008262950528197967,0.005469358459307473,Treg
MPG,-0.003570041853769144,0.0008112746052996059,0.005467545522567863,Treg
ZNF160,-0.0029109505596200255,0.0009071463660614102,0.005467179552264416,Treg
ELF4,0.014323089493227293,0.0006504114621118026,0.005459310783115618,Treg
RALY,0.004391292431993596,0.0009049359296750993,0.005457546351785018,Treg
CIR1,0.007347407587508256,0.0017588105068721018,0.005455893346547777,Treg
KRAS,0.009709148197709605,0.0010041656419206464,0.0054535095483337365,Treg
TP53BP1,-0.0012656209611625936,0.002274633976149006,0.005449489979214774,Treg
LZTR1,9.477147318345159e-05,0.001101711990794777,0.005445302187301948,Treg
PPHLN1,0.006954530862976147,0.002273993049667456,0.005430481292486686,Treg
SWT1,0.0070784547635434625,0.0005508844907242682,0.005429327861510636,Treg
BCL2L12,0.007624514810707128,0.0009980566526027336,0.005423919279732128,Treg
STK25,0.002735169248888467,0.0012522402790045234,0.0054049467426763925,Treg
IFI27L1,-0.004119392901350587,0.0007511862740972962,0.0053929862808067275,Treg
FBXO45,0.007212531958615344,0.0011076056761720173,0.005385993112558516,Treg
PRKD2,-0.007282132126258311,0.0006363726236535364,0.005383699182427528,Treg
SAFB,0.007818999616555184,0.0005254413276945379,0.005382672682227525,Treg
TGFB1,-0.004406408914637775,0.0006266036192727404,0.005373396020715879,Treg
ATP2B4,0.008587631851443659,0.0007664666768527711,0.005372928868189868,Treg
DNAJC21,0.0017291842332403551,0.0025560201928756933,0.005361811252428471,Treg
FAM241A,0.005701246970635343,0.0011403089217805371,0.005361659160855393,Treg
NAPG,-0.010691964324287215,0.001277079975995589,0.005354219859401626,Treg
ILKAP,0.004164456516978441,0.0007913062574287576,0.005352822062688157,Treg
TTC21A,0.00942210421658433,0.0017476374122057025,0.0053511294142397515,Treg
G2E3,0.00017788490444227423,0.001921361576940444,0.005350310274540616,Treg
OPA3,-0.004095204673089737,0.0007313760214529245,0.005342239650187198,Treg
DRG2,-0.011583461323787951,0.000800508022773363,0.0053406627006211405,Treg
PRMT9,0.009367391234778488,0.0003878583160360328,0.0053372123684517336,Treg
TSPAN15,-0.01691436686173582,0.0015015351761890818,0.005336189527436356,Treg
KIAA0825,-0.00019983306170153582,0.0009849897490066938,0.005327318032027019,Treg
LRRC40,-0.0034554390282434387,0.0008366172078686866,0.005302587844272912,Treg
CENPF,-0.006026362885971028,0.0007981060347906401,0.005301234408765807,Treg
NPIPB15,-0.011221259850769643,0.0003613702886241935,0.005291353866462076,Treg
FAM184A,0.00984654053611191,0.000902241115900588,0.00528935529732002,Treg
CD40,0.01621183085150035,0.001094690275803964,0.00528595825556383,Treg
USP47,0.008155888922320317,0.0014648495797114037,0.00527964016075255,Treg
UBE2Q1,0.012146379700410544,0.0009160049545008293,0.005275775907383283,Treg
EPSTI1,-0.01332942963567795,0.001295064146746335,0.0052619681174548285,Treg
LAMB3,0.013792732085406023,0.0011356914682194152,0.00525837869906881,Treg
DIS3L2,0.007970959315594734,0.0011675413032579476,0.005255276913459448,Treg
MTHFD2,-0.002021121811578155,0.0004790810723853324,0.005251794317643782,Treg
SQOR,-0.012288553096265361,0.0009743572969988849,0.005246716801001451,Treg
RAB20,-0.001585994100990546,0.0009530488608497367,0.0052339957261787855,Treg
RIBC2,0.010284864888476863,0.001187773167513685,0.005222979166462732,Treg
UQCC1,-0.005607228845717641,0.0008698451590327263,0.0052206718307322535,Treg
RNASEH1,0.0013726264484289355,0.0009157201215632714,0.0052157610728576905,Treg
GALNT4,0.006518217720240508,0.0005621939882451867,0.005214002889556627,Treg
COA7,0.004505457529973594,0.0007009016683417917,0.005211115963485717,Treg
GINM1,-0.004922659348429893,0.001464249937711989,0.0052091383420633805,Treg
METTL13,-0.0059862227336678776,0.0006317720125830997,0.00520190562320427,Treg
MKS1,0.0025058870368064048,0.0016506774243391206,0.005200329456149117,Treg
TESC,-0.004485175844769011,0.0007593875838189195,0.005198774782508866,Treg
PGGT1B,-0.005599023537394049,0.0007892994761440227,0.0051977964200738795,Treg
TRIM25,-0.0007791198002681486,0.0012347350649263588,0.005196847350602427,Treg
NIPBL,0.009541743844952514,0.00030005520948068505,0.005176205904473563,Treg
BAD,-0.0033448490687168404,0.0010012091594979418,0.0051740129964173535,Treg
TAF15,-0.006793480678510802,0.0009998594439716982,0.005173152798310879,Treg
RING1,0.011935364452848356,0.0006710093706996691,0.005166953918949653,Treg
ABHD13,0.0055632721449986626,0.0007552319268545287,0.005166048625790567,Treg
DEPDC1,0.005331772247398251,0.0007543327009440488,0.00514231979288608,Treg
FAM89B,-0.002453237236902802,0.0016395329920517443,0.005137127729416286,Treg
PDIA5,0.0022754357047352035,0.0013059824402560747,0.005135835508802979,Treg
MAP2K3,0.0009150986767754675,0.0011016405996681052,0.005135458801679689,Treg
TMEM186,-0.02918375090867395,0.0010073905269117167,0.005121071552523381,Treg
NECTIN1,-0.0014256243663357507,0.0006076388430138476,0.00511572936906544,Treg
SLTM,-0.02429301418670045,0.0006985279312591095,0.0051065284613105305,Treg
EIF3L,-0.007869583862080799,0.0005511006423271101,0.005098952689473129,Treg
KIF9,0.008850045257879632,0.001537121225456224,0.005084894933608874,Treg
TMEM50B,0.005470933982271447,0.0010261817618387353,0.005082251662962636,Treg
FAM49B,-0.0016099018957626999,0.0010794641569726216,0.0050674682544098815,Treg
ELP4,0.010896494060254459,0.000571457171445512,0.005066368446509928,Treg
METTL23,0.01044679638450618,0.0008890787966758286,0.005065516947467568,Treg
PAAF1,0.017238654476417415,0.0007254599571760532,0.005065140466598302,Treg
KIDINS220,0.0028100878295635743,0.0011735796776244313,0.005064625744657677,Treg
MRC2,-0.006126150692512933,0.00031951247045801785,0.0050537395364560955,Treg
C19orf47,0.010420050810283911,0.0012262051918164657,0.005048777752613586,Treg
MPST,-0.009522799876574091,0.001491706267623723,0.005044784610486571,Treg
TCFL5,-0.010644891745604219,0.0013893616455766904,0.005044161232311389,Treg
ZSCAN23,-0.0038256416922969314,0.0016016299364836467,0.005034131783485582,Treg
GALNT12,0.006118004215559508,0.0008837980775927082,0.005032502365814691,Treg
RSRC1,0.015372786111390493,0.0009407250691042608,0.005030468860260882,Treg
BLOC1S2,-0.006977534225150167,0.0008180929968178247,0.005023589966390584,Treg
RNPEPL1,-0.0032878164294689455,0.0009359846044062992,0.005019642297335612,Treg
ATP8A1,0.0074277220429771335,0.000922041396992912,0.00501717300287722,Treg
UBE2G1,0.015213169753553909,0.0006126576128317083,0.004991000973151884,Treg
TADA3,0.009625440648735042,0.0026012112754209183,0.004985239161471189,Treg
NDUFA3,-0.01482501976259874,0.0007856146557105393,0.004977041546241518,Treg
CHIC2,0.00501380209638701,0.001282066374910631,0.004976752196380373,Treg
ZNF706,0.0189382129581356,0.001346421501245339,0.0049735850346470396,Treg
SFT2D3,-0.0015616957472358083,0.001046358863167111,0.004960144545176684,Treg
GLUD1,0.011729214207925637,0.0015524327424430255,0.004950951506179801,Treg
HAT1,-0.0015808006481662826,0.0008733921397265604,0.004948352369978275,Treg
ANKS6,-0.016081103014173266,0.001261604505570027,0.004945829547128195,Treg
KPNA4,0.006795231472298141,0.0009396338824635841,0.004926517064324625,Treg
PTCD2,0.004179557491902465,0.0009334550250489366,0.004900822800378967,Treg
MTM1,0.0020753819078739863,0.000772165868369182,0.004898214054040724,Treg
THAP12,-0.010512458341436524,0.00039443185210686856,0.00489492979602732,Treg
TNF,0.007913552684605973,0.0006864375588138224,0.004892913750710789,Treg
SKAP1,0.001028544790172618,0.000784178011493979,0.004891470936664912,Treg
PIGF,0.011000902628585333,0.0005802883342917794,0.004891050740086038,Treg
