variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
TNPO1,10.329608251169791,0.023837197523218306,0.052280751563013685,0.45594596119161507,0.6484288378263077,0.7421341986512603,CytotoxicCD4,0.45594596119161507
TMCO6,8.046151433328507,-0.027351095003871274,0.0600676336808408,-0.45533831329525454,0.648865866738239,0.7425466428670349,CytotoxicCD4,-0.45533831329525454
BRD7,14.2045846279463,0.02156708380657703,0.047416715454655464,0.4548413697528586,0.6492233654219224,0.7428428795996734,CytotoxicCD4,0.4548413697528586
KIF27,1.2409690421631634,-0.06707875945998046,0.14750193810511847,-0.45476527509880055,0.6492781146697125,0.7428428795996734,CytotoxicCD4,-0.4547652750988006
FBH1,9.903941995955105,-0.024245155588551715,0.05334945429673524,-0.45445929875304114,0.649498280332593,0.7430070087754217,CytotoxicCD4,-0.45445929875304114
RNF5,14.389663966292986,-0.022631488157834254,0.049842087665970695,-0.4540638086732015,0.6497829010753525,0.7431573278648759,CytotoxicCD4,-0.4540638086732015
ISG15,50.54330660171554,-0.01791318769553122,0.03945084363094525,-0.45406348880914965,0.6497831312913105,0.7431573278648759,CytotoxicCD4,-0.45406348880914965
NAT10,4.487169545064239,0.03537326250385863,0.07809106696285983,0.4529745062989366,0.6505670990770818,0.7439661064534373,CytotoxicCD4,0.4529745062989366
TMOD2,2.193061758185311,0.05151868129536385,0.11381956019886154,0.45263468955030417,0.6508118152691306,0.7441538678968371,CytotoxicCD4,0.45263468955030417
PPOX,5.458328243251883,0.03256822813205804,0.07196871212992427,0.45253315181273507,0.6508849441278137,0.7441538678968371,CytotoxicCD4,0.452533151812735
KLF9,18.883785386875186,0.01971886713994681,0.043605986007415824,0.4522055099635479,0.6511209391533638,0.7443358216262814,CytotoxicCD4,0.45220550996354797
HDHD5,10.595280017029559,-0.02290790676677929,0.05087426822001819,-0.4502847425285501,0.652505139014161,0.7458301600768426,CytotoxicCD4,-0.4502847425285501
TTC39B,8.781677408599066,-0.0269041305421029,0.05977593578573215,-0.45008296714151347,0.6526506179096336,0.7459084230174291,CytotoxicCD4,-0.4500829671415134
CHCHD1,13.539654570571027,-0.021636533924362253,0.048143926235453875,-0.44941357334559884,0.6531333415900801,0.7463070696440737,CytotoxicCD4,-0.4494135733455989
RB1,14.075647089486711,-0.020830547660659445,0.04635339464001107,-0.44938559133442724,0.6531535235776185,0.7463070696440737,CytotoxicCD4,-0.44938559133442724
CRELD1,13.591346708407757,-0.022187977884438492,0.04946958306444615,-0.4485175841391924,0.6537796985635563,0.7469344374011095,CytotoxicCD4,-0.4485175841391924
ADCK5,3.438379833789877,0.04071409159078217,0.09082114769648547,0.4482886709034364,0.6539448757924275,0.7470350356086158,CytotoxicCD4,0.4482886709034364
BTBD8,2.055072628992516,-0.051915383571329854,0.11588662140856038,-0.4479842706631444,0.6541645485363873,0.7471978557928594,CytotoxicCD4,-0.4479842706631444
MED8,6.228310268984228,-0.03060075627921548,0.06833641119936743,-0.4477957759581431,0.6543005921912677,0.7472123402503911,CytotoxicCD4,-0.4477957759581432
AGAP2,5.897664587912522,0.030312646055798007,0.06769949219654957,0.4477529309642731,0.6543315166223226,0.7472123402503911,CytotoxicCD4,0.44775293096427315
ARMC8,13.633918160965395,0.020258541717749757,0.045286286390148846,0.4473438502600781,0.6546268105774184,0.7474614272371655,CytotoxicCD4,0.44734385026007806
MTF1,3.478044858774728,0.039879774615567305,0.08919421426367308,0.44711167585013967,0.6547944291783121,0.7475646913037636,CytotoxicCD4,0.4471116758501397
BRF2,2.9595045099089843,-0.042536261069054095,0.09524272256816987,-0.4466090418468331,0.655157366018954,0.7478908953753198,CytotoxicCD4,-0.4466090418468331
TMED8,2.5918056551064907,0.04839064945768034,0.10851264794068669,0.44594478501834,0.6556371308053669,0.7482985340764803,CytotoxicCD4,0.44594478501834
MTHFD2L,6.676681668646321,-0.029539974223460816,0.06626280106255808,-0.44580026424739283,0.6557415309158117,0.7482985340764803,CytotoxicCD4,-0.44580026424739283
SCAF4,11.922620219515236,0.02307604674444476,0.05176395150090652,0.44579376333046444,0.6557462272600831,0.7482985340764803,CytotoxicCD4,0.4457937633304644
ZCCHC4,2.099705176998754,-0.051615474359444816,0.11586005438444047,-0.4454984475337564,0.6559595814610386,0.7484538233044669,CytotoxicCD4,-0.4454984475337564
AGBL3,0.9241042787621839,-0.07739383797194999,0.17388682466965358,-0.44508166802735705,0.6562607362387027,0.7486632838503102,CytotoxicCD4,-0.445081668027357
C17orf97,0.8503569926798434,0.08974473295196309,0.20165975475708736,0.4450304576640322,0.6562977434620054,0.7486632838503102,CytotoxicCD4,0.4450304576640322
TRA2B,163.80488169605727,0.00928203622463582,0.020873602516364935,0.4446782110255616,0.656552317716985,0.7487952707450782,CytotoxicCD4,0.44467821102556165
DCAF1,3.066061738661182,0.042719770304483456,0.09607365917936661,0.44465642996616733,0.6565680605449049,0.7487952707450782,CytotoxicCD4,0.44465642996616733
H4C5,3.416216890835932,0.04486299877809511,0.10099490191764708,0.44421052871240113,0.6568903807912994,0.7490746678060426,CytotoxicCD4,0.4442105287124012
CEP104,6.713248433464286,-0.028887542174545963,0.06509554172004008,-0.44377143827735827,0.6572078402237715,0.7493484567872221,CytotoxicCD4,-0.44377143827735827
PSPH,1.0320024398940917,-0.07424115426110374,0.16746383799001335,-0.44332648261370367,0.657529603286785,0.7496270877396185,CytotoxicCD4,-0.44332648261370367
GLS2,0.8098408063032846,-0.08055536828061201,0.1821433586744109,-0.44226354925522265,0.6582985045622773,0.7504153601494903,CytotoxicCD4,-0.44226354925522265
IFT27,7.324726395576781,0.02734038975373531,0.06185862916553297,0.4419818240810469,0.658502358642678,0.7505000933646991,CytotoxicCD4,0.4419818240810469
STYXL1,4.11348184708858,0.036839774959558216,0.08335889705539735,0.44194172740884297,0.6585313743375226,0.7505000933646991,CytotoxicCD4,0.4419417274088429
BCAS2,25.736645448731885,0.017990249307083605,0.040716698047567126,0.44183959333015077,0.6586052853190112,0.7505000933646991,CytotoxicCD4,0.4418395933301508
BCL2L13,10.536987204885405,-0.02301436356868654,0.052182916186257096,-0.4410325303887023,0.6591894467612047,0.7510774004621843,CytotoxicCD4,-0.4410325303887023
DMGDH,1.4016284398060668,-0.06251824029653857,0.14188761210520723,-0.4406180311934658,0.659489546898679,0.7513309516890856,CytotoxicCD4,-0.4406180311934658
PDSS1,1.3012268549348707,0.06284204053966892,0.1426614116115639,0.4404978180839411,0.6595765922345425,0.7513417467227776,CytotoxicCD4,0.4404978180839411
GNB1L,4.32699052587908,-0.0347117144691199,0.07889038327313969,-0.4399993133375792,0.6599376046500924,0.7515889405628707,CytotoxicCD4,-0.43999931333757913
CHCHD5,30.78847437561766,0.013726550382598337,0.03119784870716591,0.43998387553708,0.659948785823582,0.7515889405628707,CytotoxicCD4,0.43998387553707996
C19orf73,1.2057070101609915,0.06882802566073709,0.15679086643684362,0.43897981575643297,0.6606761616565108,0.7523288621919779,CytotoxicCD4,0.4389798157564329
C19orf25,29.98696154503958,0.01464550339336344,0.03344499299442367,0.4378982347463881,0.6614600553110304,0.7530738263668093,CytotoxicCD4,0.43789823474638806
CDIN1,1.592366711774892,0.05744663217689353,0.13119784246344388,0.437862628670133,0.6614858677192664,0.7530738263668093,CytotoxicCD4,0.437862628670133
IFT46,1.2262643184957789,0.06425651914187482,0.14685747753890244,0.4375433938993901,0.6617173129986473,0.7531725457331032,CytotoxicCD4,0.43754339389939007
ARHGAP19,2.3675261565629575,-0.04697506734753158,0.10736792609461092,-0.43751489905968655,0.661737973335707,0.7531725457331032,CytotoxicCD4,-0.43751489905968655
TTI2,2.098255462252196,-0.05062243835951961,0.11572925512470712,-0.4374212752425483,0.6618058576021517,0.7531725457331032,CytotoxicCD4,-0.4374212752425483
VPS18,1.7316858658097405,0.05533094749888873,0.1265257506129588,0.43730977473625615,0.6618867074316648,0.7531760629914362,CytotoxicCD4,0.4373097747362561
HUS1,9.694821838969007,0.023853568053657313,0.054572598114104344,0.43709790037451657,0.6620403499375951,0.7532624021491303,CytotoxicCD4,0.4370979003745166
SGMS1,3.8240702355133065,-0.037374470279567175,0.08555581582627322,-0.4368431288816008,0.6622251185072361,0.7533841317666301,CytotoxicCD4,-0.4368431288816008
USP47,16.32220933282724,-0.01832261624313275,0.04199121012768707,-0.4363440869509893,0.6625870995242354,0.7536332333187288,CytotoxicCD4,-0.4363440869509893
WDR44,2.9342752772214915,0.04233709407155522,0.09703646853205194,0.43630085381323347,0.6626184624747735,0.7536332333187288,CytotoxicCD4,0.4363008538132334
SYS1,14.414805588980958,-0.020658531386640897,0.04735811328944745,-0.4362194764892402,0.6626774982630201,0.7536332333187288,CytotoxicCD4,-0.4362194764892402
CLDN15,4.188460699615584,0.03555067155345883,0.08161320679286425,0.43559949364184475,0.6631273382373698,0.7540479001869604,CytotoxicCD4,0.43559949364184475
SYNJ2,10.616785105334536,-0.02407544587129345,0.05528200859302675,-0.435502372001916,0.6631978176432702,0.7540479001869604,CytotoxicCD4,-0.43550237200191594
TUBGCP6,5.828743530710405,-0.03028872809736304,0.06969867954724929,-0.4345667420690527,0.6638769398639088,0.7547314600377725,CytotoxicCD4,-0.43456674206905266
INTS13,4.126649719530796,0.03671103291014921,0.08455761606721955,0.4341540669851143,0.6641765657717643,0.754983478003205,CytotoxicCD4,0.4341540669851143
CHTOP,16.748834174656576,-0.017926495705555916,0.04139550859760118,-0.4330541238136819,0.66497545008494,0.755780441215485,CytotoxicCD4,-0.4330541238136819
RMND1,7.695345291054261,-0.0274236109956598,0.06334741010351796,-0.43290816389882436,0.6650814888080125,0.755780441215485,CytotoxicCD4,-0.43290816389882436
CRCP,8.504881931370534,-0.024908974919788354,0.057544242439657424,-0.4328665017340116,0.6651117572703691,0.755780441215485,CytotoxicCD4,-0.4328665017340116
EOGT,1.1707648605210064,0.06771078571261749,0.15710638362437376,0.4309868520333805,0.666477930584944,0.757244015911527,CytotoxicCD4,0.4309868520333805
IFT43,6.845251032403936,0.026964566760770664,0.06260937502593039,0.4306793790802572,0.6667015145851906,0.7574092036444001,CytotoxicCD4,0.4306793790802572
TAMALIN,1.2572682145345577,0.0627743154158748,0.14589255872880577,0.4302777054761486,0.6669936427372614,0.7576232037712071,CytotoxicCD4,0.43027770547614863
SRBD1,5.186113682074041,0.03221314187695601,0.07487853705258994,0.43020527837411593,0.6670463227091528,0.7576232037712071,CytotoxicCD4,0.43020527837411593
PHAX,14.182136781575979,-0.01978248763785393,0.04602034730304711,-0.4298639362190143,0.6672946205814219,0.7578030114474222,CytotoxicCD4,-0.4298639362190143
AREG,13.106595840585216,-0.03538286995950226,0.08234169745373336,-0.4297078036238371,0.6674082061333936,0.7578030114474222,CytotoxicCD4,-0.42970780362383704
GRN,8.764126800426052,0.025431395556678647,0.0591888921927187,0.4296650032555799,0.6674393444825479,0.7578030114474222,CytotoxicCD4,0.4296650032555799
GTF3C5,8.74373465097598,-0.024485800445979096,0.057018955256516055,-0.4294326393007857,0.6676084051219653,0.7579061195512606,CytotoxicCD4,-0.4294326393007857
PIGO,1.8557972258682465,-0.0522405917894443,0.12197958289435509,-0.42827324499616615,0.6684521955664104,0.7587440036305545,CytotoxicCD4,-0.42827324499616615
FASTKD2,8.679026467037653,-0.0248969863890899,0.05814291424827031,-0.42820327654681595,0.668503131012095,0.7587440036305545,CytotoxicCD4,-0.42820327654681595
VAMP7,9.092606136191284,-0.02407221193442768,0.05633294288275457,-0.4273203334064943,0.6691460246818459,0.7593343960186103,CytotoxicCD4,-0.4273203334064943
ENDOD1,2.3008086907024157,0.047654874672765114,0.11153247056619373,0.427273550301948,0.6691800954382467,0.7593343960186103,CytotoxicCD4,0.427273550301948
FUS,193.4696446919047,0.007596768083815804,0.017805580668259414,0.4266509599070788,0.6696335744921955,0.759700091855474,CytotoxicCD4,0.4266509599070788
RBM48,7.719181941046186,0.02546032698795649,0.05969131232207069,0.42653320889617313,0.66971935489387,0.759700091855474,CytotoxicCD4,0.4265332088961731
ZNF74,1.2936625672619153,0.06130301806197599,0.14373237660522237,0.4265080666574646,0.6697376713146699,0.759700091855474,CytotoxicCD4,0.4265080666574646
ATRIP,1.6901901582088605,-0.05475406570125547,0.12846145769631181,-0.42622952193720504,0.6699406076056503,0.7598413027246287,CytotoxicCD4,-0.426229521937205
APPL1,16.911754412764857,0.017650356138122714,0.041437298850003086,0.42595334705610033,0.6701418411169938,0.759980549474207,CytotoxicCD4,0.4259533470561004
CCDC93,5.278897755954083,-0.030931018571221228,0.07269298708963243,-0.4255020987524208,0.6704706919799361,0.7602644723153431,CytotoxicCD4,-0.4255020987524208
ZNF646,1.1219809084391277,-0.06654279070770715,0.1564291863988637,-0.4253860308269846,0.6705552876348213,0.7602713936592391,CytotoxicCD4,-0.42538603082698456
C11orf68,3.6844779780913073,-0.036745635805906646,0.08643866110085589,-0.42510648982672405,0.6707590471450529,0.760413404804188,CytotoxicCD4,-0.42510648982672405
SLC30A6,2.0918062576738006,0.04876014884472579,0.11484299264324299,0.4245809667830412,0.6711421703347213,0.7607586965315518,CytotoxicCD4,0.42458096678304114
GLUD1,33.41512332393232,0.012850783477045649,0.030283961857501155,0.4243428761901768,0.671315774175721,0.7608664391137413,CytotoxicCD4,0.4243428761901768
AP3D1,12.819565433143955,0.020021947826943626,0.04720225259543576,0.4241735664301676,0.6714392371198957,0.7609173336543009,CytotoxicCD4,0.4241735664301677
PPP2R2D,12.247469483273592,-0.02052311200108952,0.04842356604991946,-0.4238248785711571,0.6716935329076144,0.7611164669797793,CytotoxicCD4,-0.4238248785711571
CIAO3,5.057618871906438,-0.032822361888263346,0.0775623684231058,-0.42317379620508816,0.6721684636296543,0.7615655326607594,CytotoxicCD4,-0.4231737962050882
WDR33,26.672759646893667,-0.014294611388891121,0.03383638633900549,-0.4224627076211373,0.672687315280439,0.7620279880439776,CytotoxicCD4,-0.42246270762113725
SLC25A17,2.955412817014214,0.04064610940043901,0.09622686620916958,0.42239876452056574,0.6727339795337656,0.7620279880439776,CytotoxicCD4,0.4223987645205658
HID1,0.9157896888930674,-0.07304518068928255,0.1730686014735879,-0.42205911452072387,0.6729818696776686,0.7621329760861676,CytotoxicCD4,-0.4220591145207238
ZNF12,3.783859637651922,-0.03626723568271995,0.08592988311776525,-0.4220561505130457,0.67298403308538,0.7621329760861676,CytotoxicCD4,-0.4220561505130456
TSFM,6.518904066728501,-0.028039372274378693,0.06648176404062636,-0.42176035306831067,0.6731999471046808,0.7621845508172197,CytotoxicCD4,-0.42176035306831067
SMC6,5.57057607560516,0.029887446864137905,0.07087781112012191,0.4216756470298641,0.6732617822874292,0.7621845508172197,CytotoxicCD4,0.4216756470298641
ABAT,1.8474418449814725,0.05243700714533287,0.1243554498671134,0.4216703586482717,0.6732656428651798,0.7621845508172197,CytotoxicCD4,0.4216703586482716
DHRS13,3.7198169567791983,0.036406099891205704,0.0864507838581483,0.4211193729711254,0.6736679157333962,0.7625508276023928,CytotoxicCD4,0.4211193729711254
FBXO8,3.2771969100245104,0.038633323189215515,0.091766788180133,0.42099460987324194,0.6737590178350716,0.7625648336936789,CytotoxicCD4,0.4209946098732419
OGFOD2,4.261613014888622,-0.034343103525913486,0.08162153541479586,-0.4207603220324618,0.6739301079102119,0.762669356842892,CytotoxicCD4,-0.4207603220324617
TAF4,2.2577530118681657,0.04718314205595892,0.11216913383712167,0.4206428314269817,0.6740159124670922,0.7626773514201234,CytotoxicCD4,0.4206428314269817
ARFGAP2,28.125840872306295,0.013885425332450359,0.03305484581585293,0.42007230678991647,0.6744326325559404,0.7628800238956525,CytotoxicCD4,0.4200723067899164
SDR39U1,18.456967950901497,0.01736913041385585,0.0413489672860231,0.42006201252158026,0.6744401525677335,0.7628800238956525,CytotoxicCD4,0.42006201252158026
POU6F1,1.2725024093526556,-0.06322162559906794,0.15054945940034634,-0.4199392402396266,0.6745298408077526,0.7628800238956525,CytotoxicCD4,-0.41993924023962653
BRMS1,21.075028348903032,0.01528993473474174,0.03641695317993229,0.419857604758855,0.6745894801395178,0.7628800238956525,CytotoxicCD4,0.419857604758855
SLC39A9,2.2652838738934897,-0.04626523254102545,0.11022022746390717,-0.41975264981353366,0.6746661586613139,0.7628800238956525,CytotoxicCD4,-0.41975264981353366
ZNF548,3.60285238698472,-0.03772308772695174,0.08987022216905018,-0.41975068956648187,0.6746675908207886,0.7628800238956525,CytotoxicCD4,-0.41975068956648187
TEX261,5.613523157194957,-0.029880871224927132,0.07126609539789419,-0.41928593194415514,0.6750071766958814,0.7630560322772698,CytotoxicCD4,-0.41928593194415514
DOCK2,13.732168320050375,0.020252763750917085,0.048303203711173366,0.41928406803030066,0.6750085387408061,0.7630560322772698,CytotoxicCD4,0.41928406803030066
SMARCC1,19.30329140697293,0.01635350551788568,0.03901888971882295,0.4191176539294672,0.6751301492306365,0.7630560322772698,CytotoxicCD4,0.41911765392946715
FOXK2,3.1356858490253057,0.04031343884086293,0.09618902889620956,0.41910641269039284,0.675138364300661,0.7630560322772698,CytotoxicCD4,0.41910641269039284
WDR7,1.5370607373480925,-0.0575807848515563,0.13751567370476436,-0.4187216140552664,0.675419597534517,0.7632848234417607,CytotoxicCD4,-0.4187216140552665
GLRX2,3.3557107162441113,0.039074045261138626,0.09334863734564926,0.4185818494217128,0.6755217568824969,0.7632930971301192,CytotoxicCD4,0.4185818494217127
DNASE1L1,3.07920197820229,-0.039641428064907946,0.09472355796203892,-0.41849597837947033,0.6755845262953243,0.7632930971301192,CytotoxicCD4,-0.41849597837947033
C16orf86,2.088554754783132,-0.04872415227328639,0.11662917867665921,-0.417769831067476,0.6761154105224956,0.7638038099277924,CytotoxicCD4,-0.417769831067476
DCTN4,3.9660455237732624,0.034559794465844056,0.08295235127483357,0.41662224077702487,0.676954738847735,0.7646628105515058,CytotoxicCD4,0.41662224077702487
NSUN2,5.41162107887354,-0.02946077964134525,0.07078106344394385,-0.4162240323596886,0.677246075668478,0.76490130979083,CytotoxicCD4,-0.4162240323596885
GIT1,4.44172447349333,0.03355092189233216,0.08062842697746564,0.4161177781839785,0.6773238213995405,0.76490130979083,CytotoxicCD4,0.41611777818397855
NDUFA13,149.5567399956369,0.006359625568838266,0.015314608989969003,0.4152652916573835,0.677947706551858,0.7654662087643703,CytotoxicCD4,0.4152652916573836
STK24,13.174083096846696,0.01907387239741774,0.04593697358935649,0.41521830688988004,0.6779820983883473,0.7654662087643703,CytotoxicCD4,0.41521830688988004
CCDC85C,1.6078664878895816,-0.05565378775818404,0.134074282062745,-0.41509666807045664,0.6780711384976383,0.7654775113622524,CytotoxicCD4,-0.41509666807045664
PIK3R4,1.525483439100159,-0.057990577192622,0.13990661998625464,-0.41449487664214446,0.6785117183868177,0.7658856198921706,CytotoxicCD4,-0.41449487664214446
LRRC20,0.8730886385109236,-0.07373417851259016,0.17796993953949639,-0.4143069256717174,0.6786493424414568,0.7659517048342986,CytotoxicCD4,-0.41430692567171734
CARS1,8.751177756204045,0.025047879636655772,0.060750750699660676,0.41230568096989256,0.6801153852393603,0.7675169080075084,CytotoxicCD4,0.41230568096989256
PRRC2B,14.764815912873676,-0.019301853452467283,0.046859584847644256,-0.41190833241958685,0.6804066132218393,0.7676177384763108,CytotoxicCD4,-0.4119083324195868
TOP3A,3.839530134825272,0.035946621511996645,0.08727058369008532,0.41189848849470323,0.6804138287178672,0.7676177384763108,CytotoxicCD4,0.41189848849470323
SLC12A9,7.865622697950798,-0.02558797802042896,0.06213916377389615,-0.41178503968182034,0.680496987646106,0.7676177384763108,CytotoxicCD4,-0.41178503968182034
ZNF407,3.0032886981790017,-0.041195790629233967,0.10005018229644913,-0.4117512800443547,0.6805217344926782,0.7676177384763108,CytotoxicCD4,-0.41175128004435474
PSEN1,7.7954759767078325,0.024738747250977165,0.06023462500357096,0.4107064209250169,0.6812878181424252,0.7683923854829449,CytotoxicCD4,0.4107064209250169
RSBN1L,36.640518825802154,-0.012600392819428947,0.03074043140304324,-0.4098964212383022,0.6818819307387156,0.7689432096968755,CytotoxicCD4,-0.4098964212383023
PRELID3B,20.677896970368813,-0.015455617627908083,0.03771280674184945,-0.4098241144899239,0.6819349753557878,0.7689432096968755,CytotoxicCD4,-0.4098241144899239
PTK6,0.8682904712029689,0.07244535689526627,0.17725282274505547,0.40871200680095887,0.682751021370896,0.7697737624256197,CytotoxicCD4,0.40871200680095887
RPE,3.1552254241835134,0.03839340742593827,0.09426988459446592,0.40727118306233867,0.683808825301245,0.7708766622285683,CytotoxicCD4,0.40727118306233867
FCF1,7.418025466134736,-0.02452310038862805,0.060289402927103296,-0.40675639827249993,0.6841869134834857,0.7712131320843759,CytotoxicCD4,-0.4067563982724999
HERC1,15.805117753572098,0.017128921114854236,0.042126746336625887,0.40660441653814566,0.6842985529371102,0.7712491477304511,CytotoxicCD4,0.4066044165381457
GPATCH2,7.472718209822792,-0.025598944278635388,0.06297463544344067,-0.40649610908230716,0.6843781152945723,0.7712491477304511,CytotoxicCD4,-0.40649610908230716
XPO6,11.54619724535362,-0.020171417544057095,0.049766246370835855,-0.4053232665720596,0.6852399063441725,0.7721304947475168,CytotoxicCD4,-0.4053232665720596
P2RX4,9.688774165513466,0.02211164292449445,0.054592656346937635,0.40502962127313297,0.6854557376782138,0.7722838519426751,CytotoxicCD4,0.405029621273133
ATG7,3.4209930863606526,0.03609447027659626,0.0891948770644192,0.40466976876404864,0.6857202667759466,0.7724920334952103,CytotoxicCD4,0.40466976876404864
IRS2,15.204819701153665,0.023309651752493096,0.05768131996601279,0.40411092822126293,0.6861311491740489,0.7728650204558482,CytotoxicCD4,0.40411092822126293
NUDT15,4.284162498769532,-0.032468363865430956,0.08038291177338257,-0.4039212209302214,0.6862706508287202,0.7729322702240679,CytotoxicCD4,-0.4039212209302214
PCNX1,20.465753380417826,-0.017009313740828456,0.04217042799947526,-0.4033469553839982,0.6866930033444735,0.7733180363207267,CytotoxicCD4,-0.4033469553839982
PCM1,36.24471193265801,-0.012358061428383544,0.0306848376997688,-0.40274162598802526,0.687138308170721,0.7736418604746524,CytotoxicCD4,-0.40274162598802526
TMEM97,2.0666947417077433,-0.048803444128053576,0.121178861835048,-0.402738921533082,0.687140297921065,0.7736418604746524,CytotoxicCD4,-0.40273892153308194
ZNF570,1.6105942939088822,0.05279959685437781,0.1312372996601821,0.40232157314341177,0.6874473798805882,0.7738976431338188,CytotoxicCD4,0.4023215731434118
KLF16,1.6938005018734688,-0.0509876001289359,0.12692243146638735,-0.4017225287906563,0.6878882425457716,0.7743039532014345,CytotoxicCD4,-0.40172252879065634
FAF2,5.858106311334803,0.02778039281694456,0.06917337513149495,0.40160528186076644,0.687974542056024,0.7743111101969148,CytotoxicCD4,0.40160528186076644
LYRM1,13.695419517185636,-0.018152212138486192,0.04521701902286498,-0.4014464582308517,0.6880914505440403,0.7743527117427181,CytotoxicCD4,-0.4014464582308517
RSPRY1,5.1280250184389615,0.029879851233055674,0.07449177737931849,0.40111610011538484,0.6883346477291098,0.774536407749089,CytotoxicCD4,0.40111610011538484
B4GALT3,12.25934737710693,-0.01939688255395508,0.048378520367765465,-0.40093997101406176,0.6884643205038747,0.7745923345801522,CytotoxicCD4,-0.4009399710140617
SLC17A5,3.7732351299145157,-0.03487133640417548,0.08724756193738858,-0.3996826459082052,0.6893902756838053,0.7755440430050334,CytotoxicCD4,-0.3996826459082052
RTTN,2.4785867071834695,0.04315122422234186,0.10804760807000596,0.39937232293364067,0.6896188842326403,0.775687299383254,CytotoxicCD4,0.39937232293364067
C11orf80,2.5370735693917155,-0.041723305870595744,0.10449311948125133,-0.3992923752083212,0.6896777846674153,0.775687299383254,CytotoxicCD4,-0.3992923752083212
KDM1B,1.6346210319671104,0.05063124887593459,0.12692431012886468,0.3989089940652765,0.6899602618025871,0.7759149072123369,CytotoxicCD4,0.39890899406527647
LARP1B,7.19830822581934,-0.024455913806326605,0.061328713661897134,-0.39876776058195396,0.6900643342276913,0.775941855273905,CytotoxicCD4,-0.39876776058195396
EFCAB13,1.1830290446320015,-0.06472214641894618,0.16251731024981125,-0.39824770862537295,0.6904476017180646,0.7762827011307225,CytotoxicCD4,-0.398247708625373
ANKDD1A,1.5858673127319536,-0.06408789478444553,0.16161240153595788,-0.39655307498283987,0.6916970618808553,0.77759723089345,CytotoxicCD4,-0.39655307498283987
PIGW,1.4681209280540704,0.05462434463813495,0.13790045273862023,0.39611432416158354,0.6920206916214791,0.7778707692985547,CytotoxicCD4,0.3961143241615836
MAPRE3,1.0720385037059634,0.0636968287206358,0.16085144528431014,0.39599786379320123,0.6921066041322363,0.7778770674895382,CytotoxicCD4,0.3959978637932012
IBTK,10.261640337704913,0.02054131342400847,0.05193309631414423,0.3955341560948667,0.6924487193812506,0.7781423005393173,CytotoxicCD4,0.3955341560948667
ATG9A,3.938079075940416,-0.03320170197573462,0.08395711970850292,-0.39546023125864876,0.6925032656048848,0.7781423005393173,CytotoxicCD4,-0.3954602312586487
ARL1,8.236039737789355,-0.022819328159540554,0.05777341859692338,-0.394979710630379,0.69285786170119,0.7784504406029146,CytotoxicCD4,-0.394979710630379
TMEM94,2.8740331479347065,0.03859724276912063,0.0979287510501393,0.39413596472152423,0.6934806596036809,0.7789595177667192,CytotoxicCD4,0.39413596472152423
CRKL,3.857087568595688,0.03326689275102839,0.08441296613406528,0.39409695304621417,0.6935094604773949,0.7789595177667192,CytotoxicCD4,0.39409695304621417
LRRC1,0.830657116384878,0.07057195724395474,0.1790989037295655,0.3940390241054545,0.6935522280838515,0.7789595177667192,CytotoxicCD4,0.3940390241054545
CENPN,1.1857692934093957,-0.059825368301652505,0.15197634782647582,-0.39364920369030165,0.6938400489252496,0.7791924305959383,CytotoxicCD4,-0.3936492036903016
GCNA,0.9449625507981166,0.06662368452589673,0.16934007567162504,0.3934312906242567,0.6940009625753398,0.7792019447525541,CytotoxicCD4,0.3934312906242567
PER3,1.1584618640688948,-0.062282794990227854,0.15831126841571377,-0.39341984694783577,0.6940094133161557,0.7792019447525541,CytotoxicCD4,-0.3934198469478357
FLOT1,29.71359120371218,0.01284961181421352,0.0327333130921698,0.3925545751519819,0.6946484953466634,0.7798290827454546,CytotoxicCD4,0.39255457515198183
KIAA1143,20.118513745279483,0.015427133416292321,0.03931778854021324,0.3923703236898443,0.6947846098851048,0.7798914974327413,CytotoxicCD4,0.3923703236898443
AP2A2,11.118059608809258,0.019685588746828443,0.050188837768939315,0.3922304166009476,0.6948879718869987,0.7799171373925224,CytotoxicCD4,0.39223041660094765
SLC25A14,2.2220666655975823,0.043778904420872525,0.11175377630660095,0.3917442959669063,0.6952471571852945,0.7802298649631286,CytotoxicCD4,0.3917442959669063
PSMD1,11.713332084560582,-0.019080833357730552,0.04875225573127592,-0.39138360003083233,0.6955137127716762,0.7804385799242882,CytotoxicCD4,-0.3913836000308324
IWS1,11.965569422719263,-0.01954430806499374,0.05004539361958508,-0.39053160843449036,0.6961434869833079,0.7810161766783257,CytotoxicCD4,-0.3905316084344903
VPS52,2.6893631459560345,0.03940109252072888,0.10090707770273764,0.390469067361168,0.6961897242866678,0.7810161766783257,CytotoxicCD4,0.39046906736116804
GAA,3.0181713486768187,0.03830291888508638,0.09821236604294842,0.3900009787803753,0.6965358231637705,0.7813139528852671,CytotoxicCD4,0.3900009787803753
ZBTB40,3.352036141369212,-0.035225985143812505,0.09044740420216459,-0.3894637491760043,0.6969331219275172,0.7816188365237244,CytotoxicCD4,-0.3894637491760043
STIP1,8.580713225819219,-0.02364050160360478,0.06070769835164242,-0.38941521825897385,0.6969690162146818,0.7816188365237244,CytotoxicCD4,-0.3894152182589738
NRBP2,1.3509713216242725,0.05597472173909077,0.14387367981126928,0.38905463329024,0.697235732196813,0.7818198056524402,CytotoxicCD4,0.38905463329024
