variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
SLC47A1,137.32112474337342,4.208221033352802,0.5348530243548272,7.8679952093923715,3.6036937600023825e-15,5.793085411571044e-13,Th2
HOPX,18566.196549057986,-1.6895344736717597,0.2151907320968054,-7.851334754099485,4.116326133966566e-15,6.51043452736712e-13,Th2
CDK19,3448.002875499071,1.2805215554002842,0.16320911450984843,7.8458948769249925,4.298769350748878e-15,6.691068611657698e-13,Th2
HBEGF,4324.934693207777,-1.5320434809547876,0.19541171401052046,-7.840080052070504,4.5025929224152664e-15,6.898816593313141e-13,Th2
CFH,384.7923503655503,-1.4687049250200728,0.18912423975720674,-7.76582064205816,8.111827446757446e-15,1.2237627683523618e-12,Th2
NFIL3,14757.496700065934,1.2540496932417688,0.16418877497378065,7.637852791349643,2.2087418381205876e-14,3.281654918880376e-12,Th2
P2RY14,184.0079863069292,3.208227236611401,0.4218105889595733,7.605848028909678,2.830417301909026e-14,4.142548069032822e-12,Th2
AMFR,11396.3402580715,0.5847746817223223,0.07699889321028357,7.594585549759862,3.087790993249786e-14,4.4527762470305006e-12,Th2
TBKBP1,2455.8644581683793,-1.8590205969960367,0.24664899031545176,-7.537110103789366,4.8050061946561883e-14,6.828679818086751e-12,Th2
JCAD,282.0974959313904,4.095340032258941,0.5435333217132396,7.534662308007647,4.896001813600037e-14,6.8585991120231374e-12,Th2
RYR2,85.10404310192492,5.650674967436766,0.7518408940244471,7.515785603506992,5.65701944771763e-14,7.813060944270292e-12,Th2
MEOX1,313.3676650563279,3.594868242787018,0.4807545465035946,7.477554333976828,7.571846608016223e-14,1.0312434421973207e-11,Th2
AGPAT3,21778.983239196157,0.5456876369934675,0.07304071723270861,7.471006004156558,7.958402310841587e-14,1.0466120850098688e-11,Th2
TRIO,771.8190836144545,1.2477039551373994,0.16701365091667678,7.470670500819599,7.978721479970244e-14,1.0466120850098688e-11,Th2
OXER1,95.28490760142647,3.3289215485547823,0.4456244606429714,7.470239725511548,8.004885414617598e-14,1.0466120850098688e-11,Th2
CDON,138.87059105758118,2.5889726539294275,0.3469320174376458,7.462478306415592,8.490999855389125e-14,1.0955624287098126e-11,Th2
TFEB,1385.381895615342,-1.0346915445828948,0.13918594762450037,-7.433879369592063,1.0545815061628736e-13,1.3430163960302777e-11,Th2
