,coef_mean_oh,coef_sem_oh,coef_mean_yazar,coef_sem_yazar
P2RY13,6.811414092065189e-05,7.950190315207247e-05,-0.0010226468921106379,6.777770028824198e-05
ABAT,0.0002034378053482443,1.5558364967205525e-05,-0.0007948945989814009,0.00017902356004329567
PTGDR2,3.821506711595863e-05,5.234644659226387e-05,-0.00016721975969322624,0.00023869815099021786
METTL7A,-0.00037367281428962,3.9787402382446126e-05,-0.0023078868075051325,0.0003441724311941361
PCYT2,0.00010554688146174285,0.00010769527139442407,-0.0055225320757594214,0.0005121509278451325
BEND4,0.0002439693445960084,2.5562594042737703e-05,-0.0004119465681360501,0.00031165507139857204
FICD,-0.0006475350932142735,4.948026754689669e-05,-0.003763260764426529,0.0002195923669516024
SARNP,-0.0005674993528925999,0.00011195264594087279,-0.0042998658392620955,0.00031112216266305717
PPM1N,-0.0004672341199342789,5.7632900421697665e-05,-0.001328589136709605,0.0003996671867220419
REPIN1,-0.0002178084548872373,3.8124649253187626e-05,0.0006276350813503825,0.00014904002486291654
ZNF324B,-0.0001907923050546773,5.1502723613843205e-05,-0.0018181583252582332,0.00028146960720399266
ZNF878,-0.00041080449419726776,4.573884928558192e-05,-0.0031045838111499625,0.00042205496897448143
TSPAN6,-0.0002068973009076599,4.7605089687218876e-05,-0.001586108490481399,0.00019835518394427905
CROT,-0.0006188366468360181,4.825479068551797e-05,-0.004755974842063629,0.00035697019208386993
RABEP1,-0.00031904089217387415,5.5586840570344957e-05,-0.001824088771404405,0.0003315532370274881
MXD1,0.0002357453779811133,6.296992546238504e-05,0.0035900200717574834,9.526282071854066e-05
CREB3L3,-6.96333575615321e-05,4.394123180101289e-05,-0.0005531967097824837,0.00027318070175725586
SLC9A3R2,0.0006483208259221282,6.18921520895378e-05,0.006547908132139955,0.00042625267268104656
TMEM206,2.4296600626741484e-06,1.7486010308530883e-05,0.00017458266905533395,0.00033443554739890984
TRIP13,0.00034045518084002344,3.7974153823037e-05,0.0031495811176049356,0.0004915192781864207
RBM7,-0.00037892337876503136,2.3624785048730087e-05,-0.003986444666377999,0.0003754198755649384
HSPB11,-0.0002290211809188152,4.215311332631853e-05,0.0005062187300972808,0.0003990244671850977
CBX5,0.0004415877545696372,5.946839930940297e-05,0.0013725271430058109,0.00022977227121285314
PPP6R2,-0.00014701712107084963,3.4201400838729735e-05,-0.0018390278331284573,8.733457851803804e-05
FCGRT,8.624316411015661e-05,7.944795569665403e-05,0.0004436760232630151,0.00028802223672254486
RAB34,-0.0007987036631077998,5.8627173356485653e-05,-0.0027324117821736467,0.0002702742775035969
RIMS3,-0.0004729877117857116,9.192707560498598e-05,0.00014369465962605168,0.0002364321047393561
PLAGL1,-0.00017957737600900553,5.22671139252762e-05,7.225958341170926e-05,0.0003720715470721366
STATH,-0.00022048763846907083,4.640142370286924e-05,-0.0018757515669961915,0.00014601662381736745
TEP1,-0.00018543605316368296,4.979857676798646e-05,-0.0014551503300004628,0.00014065984776770988
ARHGEF6,0.00012554847006301692,6.240206623005635e-05,-0.0005478220201548919,0.00027859334451324925
RFTN1,0.00012336677760185175,3.428632111261317e-05,-0.000607180655670732,0.00022429593781153384
CEMIP2,-0.0004157217528179639,5.0126112281888635e-05,-0.0015434737816173462,0.00017268442553217047
PCNX2,-0.0008628593772280734,4.909560203441184e-05,-0.0064713131363374355,0.0003542825359681332
FXYD2,0.0005848165469431535,4.506376433115273e-05,0.004012895296120844,0.0001741725624705903
THBS1,-0.0002134122302463215,2.555020711901169e-05,-0.0007854317447866787,0.00018578139647214433
CNOT6L,0.00036650012452632693,4.769604686227422e-05,0.002551597201443434,0.0004652425263765046
ARHGEF19,-0.00016705798280314835,7.036505061403104e-05,0.002505671874303363,0.00019803295053167258
ELMO1,0.0007416784167936809,5.349163734481549e-05,0.0021807349247640476,7.591777363371567e-05
MICU3,-0.0005748302650776001,5.907303700799355e-05,-0.0034993465956951776,0.00013310659906924654
NEU3,0.00011631709037955942,3.68174329442824e-05,0.00085339408494467,0.00016538404348035696
NIPAL1,0.000432481114611888,4.444384499537445e-05,0.004447539334569708,0.0002522420027601611
PTER,-0.00023012115941203204,7.309988830654643e-05,0.00040369841830850147,0.00019325175702634853
NKX3-1,-0.0003023241882840539,4.4778365432740556e-05,-0.003665158264559215,0.00021175894458059003
GOLGA2,0.0004491842180182301,1.6846060957276977e-05,0.002313794040792916,0.00027732956103255005
GPX4,-0.00015468390136044477,6.0375179055961536e-05,-0.0010607405070032119,0.00012671800203903846
TTC21A,-0.0008960309253279681,4.431075508231641e-05,-0.006207051264223265,0.00020501884571591937
NSG1,0.0002655546100718459,6.465503169679795e-05,0.003603511754271399,0.00015599941160491094
ZNF804A,4.868498967956185e-05,2.8332636878066163e-05,-0.00014375614346421223,0.00025610366966202856
PTPRM,0.00027398834657276866,5.323518842287755e-05,0.0017948519014676604,0.00034642885974650063
MAN1B1,-0.0007596680726367488,4.880428374722216e-05,-0.0042373559256464344,0.00021223544757436818
SLC25A22,0.0004163314578188671,4.165462098011644e-05,0.0028878363234041567,0.00015498331824573982
GIPC3,-0.00045392463392459465,6.979378542533343e-05,-0.006007213626023232,0.00034458457350292467
C5orf30,-0.0001288211228167649,4.2349980082237004e-05,-0.0005475288740830588,0.00024083440936326078
IFITM2,-0.0002703876879798137,7.474148806344828e-05,-0.0020436595771952206,0.00028374205908092025
MRTFB,-0.0006307616952190045,4.595778413994776e-05,-0.004029180480265888,0.00035099360793787926
SMIM29,5.473533806343333e-05,6.248853629756502e-05,0.0003628174816904482,0.0003722113091960901
BHLHB9,-0.0008375893557659509,5.9695902784666803e-05,-0.00598849105064692,9.0363785821777e-05
INPP5B,-0.00024265007345075523,8.828410120061028e-05,0.0014193869553265272,0.0002640337258958335
SKIV2L,3.326428769533073e-05,4.271482540033499e-05,0.00111053235464291,0.0004251643052856992
TMEM231,0.00044890804754417165,0.00010233024541556204,0.00497315027702384,0.00035835020237102874
KIAA1147,-0.000362263859642613,5.812966701416668e-05,-0.0015346938833072832,0.0003534480425160395
FGR,0.000106653406234203,5.148118865628093e-05,0.0002601957167514491,0.0002118270041218325
RHOBTB2,-0.0003064193086354692,6.873385817770794e-05,-0.0015887819556989452,0.00017993055198996233
ZBTB32,-0.00044875976486776864,1.5216561370633758e-05,0.0004675381733908569,0.00018730206982622266
SEC63,-0.000130972290127497,0.00011377087650006326,0.0012455932852988977,0.0004351769640008172
KIF1B,-0.0003144854009027142,4.256572252713434e-05,-0.0017427725171070823,0.0002911550220970666
FAR2,9.325730252085761e-05,6.320607812182463e-05,0.00043143635248855776,0.00027748292367271683
TTC7A,-0.0005532442155921292,4.601387603678902e-05,-0.000442063448553664,0.00013156541492332418
NEDD4,-1.67314208469112e-05,6.788374516120142e-05,-0.00021834234894783106,0.0003759109066903727
SEL1L3,-0.000361157091357352,6.0838602463791985e-05,-0.0028315901306590653,0.00025641849997960666
SOS2,-0.0005849950188742691,5.223593345402725e-05,-0.00371259557887958,0.0003341802313825683
VTI1B,0.00036238431900246007,3.841533134683455e-05,0.002325135587153532,0.00025977176308320633
VRK1,-3.2475349892053024e-05,6.461469248884386e-05,0.0016638538085507006,0.0003395555661298049
DHX35,-0.00021378730489135007,5.353162363913811e-05,-0.0012117743338392875,0.0002012789788221002
ZNF862,-0.00023835460594673412,5.402704074272413e-05,-0.0021712764606305326,0.0003897913925977577
ACTR3C,-0.0005303783170283441,6.77814679070187e-05,-0.0020909380309638813,0.0002444987756043998
TFAM,0.0001038702880312369,6.205677930790418e-05,-0.001585554876671863,6.904733183231147e-05
TBC1D19,-0.0005161074896847327,6.375829817638448e-05,-0.0032014795016851116,0.00035405604233303465
FGFR1OP2,-0.0004826231605450048,0.00015565605963734666,-0.0020371437255698264,0.00038264704240589543
ALDH5A1,-0.00040596643549128736,6.899529735042756e-05,-0.0027823857715982693,0.00021481911337680568
KLHL24,0.0012017229888061733,7.803978702625665e-05,0.0051651920763359695,0.00042256706657569477
MOGS,-8.842790622969483e-05,4.219873859630712e-05,-0.0005589103546151967,0.00021856947408475239
LAMTOR2,-1.3400798673020493e-05,6.367008214747829e-05,-0.0027270371387664756,0.0004986503791199963
FAAH,-0.00030569657338988597,2.3806298004726827e-05,-0.0021312096176694315,0.0002510233526723549
MTERF2,0.0010622253493294959,9.275186570465311e-05,0.00907467868895623,0.000239712669038748
RAB22A,-0.0003555170003004633,4.66634469395095e-05,-0.002190807022329079,0.00012802942000195576
LRRFIP1,-0.0006131413455390935,3.086880062676897e-05,-0.0004321101333525995,0.00021469202655092465
EREG,-0.0003973319636010913,2.87788237115876e-05,-0.0008887605700505927,0.00017303516106823244
MRPS7,0.0005507069192259896,6.216786625071255e-05,0.0009397849695312159,0.00020081834143226466
VIL1,0.0001904730219463026,2.5487695779944543e-05,-9.624618376640223e-05,0.00018276418076814557
TXNDC17,-0.0007047251073803663,5.4412737047276334e-05,-0.00025886825752226647,0.00044081545923553247
FCHO1,-0.00024656681419022504,4.1684584548437543e-05,0.000337925765235018,0.00011561142179918498
ZC3H4,-0.0007229192298545949,9.50631278798963e-05,-0.004970073323571597,0.0005340802925432802
NAA35,0.0001247397505602419,7.624959793096086e-05,-0.0014133709417023454,0.0001796353078346549
USP30,-0.0011590665029714673,6.152859861824644e-05,-0.005205701006852249,0.0004476552788180971
PPP3CA,-0.00020030563405677924,3.4509660444558124e-05,0.00035507279548472904,0.00037957990347851363
ZSCAN29,-0.0007882143157844256,3.761667302155221e-05,-0.0007796107016842439,0.00036683341331861545
GAREM1,0.00013964647917242382,9.032996376675611e-05,0.00943176363998568,0.00034279012863310676
CCDC97,0.0003537956520793603,4.5411691388023516e-05,-0.0006788634804336131,0.00026988560184525466
FAM204A,-0.0002992654105557247,6.259709787580495e-05,-0.000715496814256583,0.0003252573621934467
SUCLG2,9.191468997935417e-05,2.149332424488415e-05,-0.00025345209880566817,0.0001822002533772834
THAP6,-4.798114523933552e-05,4.574106555736589e-05,-0.0006869496070518614,7.672680355639904e-05
TOM1L2,0.0003839304492042746,5.1033219930783747e-05,5.689807169015392e-06,0.0002739587162432766
ZNF543,-0.0011050094819390764,5.7110197460037884e-05,-0.004923716597659991,0.0002478633524203771
ZNF48,0.00022848270819458496,1.3175967315972954e-05,0.0024183766974732587,0.00018884851675429303
FAM120C,-0.0005047068422224858,5.107986211976288e-05,-0.0025924481048500746,0.00027926220995064217
DUSP8,-0.0007086085492536576,0.00010007970326872027,-0.0014769837323402786,0.00022082446082913104
UBOX5,0.0006687936092898885,5.268844387421453e-05,0.0038322737932953025,0.00032610287144642657
C6orf120,-0.00011037514166494455,3.0078392750619545e-05,0.004018484887806886,0.0002725549124144651
CRYZL1,-0.00020146101900610317,7.519484661204543e-05,-0.0032145084750722862,0.00041983312664270104
PRR29,0.0004963281975377007,4.226967605846565e-05,0.0016091977398090128,0.0002528020035334487
CAMKK1,-0.0005724484944476726,6.530508147321114e-05,-0.0007944555886851935,0.0001993147205737153
IBTK,1.544742641578163e-05,4.091337641788294e-05,0.0006235763346358986,0.00022124150584457289
FBXL3,0.0008975536772374785,4.075922696415515e-05,0.005852462787644013,0.0004100381086898066
NUP37,-0.0001405264042569319,2.85292356114351e-05,0.0007104894224804118,0.0002641522427151581
TMEM230,-0.00046938835038055394,4.201114240192801e-05,-0.002868464486333576,0.0001182338767624052
NDUFB2,-1.6034906682536456e-05,5.333422077925045e-05,0.0022241100515194845,0.0004283368929338126
NUP188,-0.0006584892499739594,1.862197745661993e-05,-0.003807341743414914,0.00025913668087591607
MTFMT,-0.00018285347680103685,3.1311537146431906e-05,0.003264525003307398,0.00015591039305829025
KLHDC4,-7.705000301394957e-05,2.9121072121187577e-05,-0.0003671983008869097,0.00012899810737034527
RNF167,0.0004785797555122219,5.240537034935339e-05,0.003195562157089002,0.00039646997375050887
B3GAT1,-4.211378225981671e-05,3.574576129297153e-05,-7.106298477045856e-05,0.0002433271402970004
PRKD3,-0.00010946001129475848,3.199943415296179e-05,0.0007085331570529238,0.00017238399241661828
EPAS1,-0.0001437939754598602,7.939159352776795e-05,-0.002002189186601451,0.00011057679232781106
RHOU,-0.00037796741678046837,4.1357864470979864e-05,0.00040208089612134377,0.00017370017172255124
KHDRBS1,0.0004635813321339764,4.5278791804358736e-05,0.004869124658010989,0.0005008809946344762
GZF1,-0.0005628839890007535,3.891071197386397e-05,-0.003179179695956412,0.00018476473648849047
TSPAN8,0.0003057613435957983,8.998253173791389e-05,0.003213347329771735,0.00040375252088960554
DOCK6,-0.0001326428932024174,4.811624800112293e-05,-0.004315056729422183,0.00017857229253030822
TAF4,-0.0005153211274395543,4.936346765892523e-05,-0.005460340085518128,0.0005963522803486982
PAN2,-0.0006557823115759707,3.4301657660922116e-05,-0.004470920455971551,0.00029731392217085856
ITM2B,0.00016008011747441092,8.04262692782517e-05,-0.001599009450964683,0.00014538220559406748
FITM1,8.481168610121397e-05,1.2744418706626854e-05,0.0003452244193745893,0.00011548572268761867
RNF157,-0.0002757635975659792,7.181871818705412e-05,8.076290201238022e-05,0.00028701393209018224
PRDM15,-0.0006669731303232057,9.352745166593828e-05,-0.0022385926499800374,0.00020502496499934944
HERC4,9.725523347936201e-05,4.084952032497029e-05,-0.003430284266420395,0.00027522873462843965
NCAM1,5.053891729182344e-05,5.535173393622217e-05,-0.000680285834121098,0.0003718509838150926
LSM14B,0.00015377179218956227,2.9935740214597903e-05,0.001282344322988118,0.00023353820136296215
SETBP1,9.458613725076264e-05,2.587419561017573e-05,9.074750780315882e-05,0.00030245748286785275
EPG5,0.0002068750372972477,6.575324647942208e-05,0.003098941210343319,0.00028642090806074174
GPR180,0.000962425122192221,5.633491568964326e-05,0.003975400899058768,0.00023062989053333074
BPNT1,-0.0002427164209599826,3.527022369251147e-05,0.0017566261199430688,0.0001406308142169078
SLC15A2,-0.0002828198195712409,2.055868223988773e-05,-0.0028726309552741017,0.0001236170259625482
ANAPC10,-0.000410371146076543,8.393722277131269e-05,-0.0008720459796540443,0.0004462778018008928
NEUROD6,-0.0009267002050386773,8.925290820865065e-06,-0.004627175283513108,0.00017633561258968803
CD300A,-4.993382825270233e-05,5.143194946257354e-05,0.0006029687479064355,0.0004844948214672951
CHD3,4.68441561302252e-05,5.091056745126463e-05,-0.0011414290448489026,0.00021000803970854824
SHCBP1,-0.0005723611666812465,6.552773317907413e-05,-0.004098835493862985,0.000339769788627054
RCE1,0.00076390907818956,8.294543246729453e-05,0.004377369122328177,0.0005904391862768797
PTDSS2,-0.0006064802335517428,4.338298577388033e-05,-0.003165051248293907,0.0003006001145219574
C3orf33,-0.0002804787060760758,2.8028131775086743e-05,-0.0030154513603645725,0.00023069698078422149
TPRN,0.0007341323982664984,2.340262607996435e-05,0.0017996120475335393,0.0001362421774475433
RIMKLA,-0.0001601737100861771,4.896556250702495e-05,0.0002498486775110398,0.00028621558819708916
ASB7,0.0004256627691098162,4.501289032099121e-05,0.006100754959481311,0.00014077436068697042
PTP4A2,-0.00025943502005276096,0.00010097527418270254,0.0001456791930056568,0.00017393650248418945
WDR53,-0.0005466142620857647,6.156522320899854e-05,0.00019894239590705385,0.00010855749520691292
GNB1L,0.0001498732311070479,5.535878157459278e-05,-0.0013712370390520662,0.00020266342967617992
EXD3,0.00015595579689042408,6.877055026851624e-05,0.0006943542660261791,0.00015863932789915853
KIF1BP,-0.0006335865538485542,6.442020525103853e-05,-0.004338601293124805,0.0002685785948847774
NDUFAF8,-5.8374068535482594e-05,4.4711499487710185e-05,0.0005672265645563094,0.0002967893268590016
HOMEZ,0.000346361301627498,4.870285337114083e-05,0.0026443517899443093,0.00013213244480687008
GRAMD1B,-0.00035331462512916206,9.084583210794367e-05,-0.0016636536635303025,0.00020032025811853605
MTA3,-0.0004963906299758644,6.685735161962334e-05,-0.0022454531194466888,0.00015869028728302133
DAZAP1,-0.0001484362151171173,2.6172077405434228e-05,-0.0009310239744919046,0.00025407339922620353
CPOX,0.00025222904523533655,1.5803341508579358e-05,0.0010252456299954687,0.00015638662080882747
TRIP11,-0.00012689676308709754,5.395203829565901e-05,0.00034994804838173925,0.00025862445190627287
ASF1B,-0.00028112826623663355,5.706790728436911e-05,-0.001725232496056797,0.00036034742654403226
OGDH,-0.0004290867019628894,6.327038550709789e-05,-0.0023564572450442273,0.0001912299624617873
SELPLG,-0.0005183045973496976,5.9256463044684576e-05,-0.003938628415748705,0.0003153631963731537
DOCK7,-0.0006048238701525371,6.0742553148103746e-05,-0.003459051631173697,0.0002877684687545784
USP35,0.00017207764132939738,5.8450946055866436e-05,0.00177607094930196,0.0001829840141768729
ZBTB45,-0.00018876440272839692,8.622653162779219e-05,-0.002994052549373421,0.0003410249814625112
ORMDL2,-0.00024648467927528266,3.7704880327285966e-05,-0.0036557987626450955,0.00021783631948671815
CHAC1,0.0002763612469139345,2.5197667712911064e-05,0.0011236657197111288,0.00030297990789994347
PLVAP,0.00036930275714370435,5.3773249901535183e-05,-0.003212258908813774,0.00015884367257411113
GIMAP6,-0.0004926098891647479,6.574114957668867e-05,-0.00075858893844655,0.0003637008664086588
PHC2,-3.2907191334636505e-05,5.843986444998772e-05,-0.00042270273322379955,0.00024436229199145
TMED7,-0.00026698904754514726,5.9649208009976415e-05,-0.0025197567457912705,8.524588929860866e-05
SRPK2,0.00046466103584920414,6.248988933438842e-05,-0.0006652920189731896,0.0002614192946731142
TEX261,4.294782470808675e-06,5.256187218280473e-05,0.001507995937548992,0.00016623496177809553
ANKMY1,-0.00011238724268568893,6.543897032587251e-05,-0.00045936283480114276,0.00022287656375699174
CYP4V2,0.00014599721050023053,4.440262033980815e-05,0.0016875419200908016,0.00012077843791143567
KRBOX4,-0.0005755757255929345,6.954121082925858e-05,-0.00234471807580727,0.0003405717370716722
CEP78,-0.0004418398816820409,0.00011289807777387534,-0.0026329746309743463,0.0003458370776202275
COMMD7,-0.00019793637227331196,4.2563121837091494e-05,-0.0045697627642442154,0.0001511289320126028
FEZF2,5.1285799368858156e-05,5.332675796198039e-05,-0.0017299655853847886,0.0002685429834595649
GATAD1,-0.0008124763949801225,9.40728690582811e-05,-0.0037179003893752366,0.0002519224206649331
GMEB1,-0.0002324722874300745,9.48394491680446e-05,-0.0026304724425755144,0.00021101283604200175
FAM170A,-0.00019667462368671914,5.891682896874681e-05,-0.0014339080230740323,0.00039009750851278673
SPINT1,0.0004908966013198633,6.654398425453278e-05,0.006339133866561044,0.00041580607617126847
MARF1,0.0003195038093029802,6.755300272242829e-05,0.002271043279783791,0.00030838956311558493
NUDT16L1,-0.00035558689263274714,0.0001000832118167366,-0.001014306645626883,8.886826634036493e-05
GFM1,-0.0002828549838858077,4.098842583785764e-05,-0.0049052653046711865,0.0001787626007765557
PTAFR,0.00020830052877559104,6.276762742199597e-05,-0.0028298468329090473,0.0002159808193770282
ONECUT1,-0.0006716157624729529,3.4706208329182236e-05,-0.002613507003844893,0.00018780549411482404
PPM1D,0.0003796882429308151,4.9799271845460526e-05,0.001820807915408055,0.0001241267259969535
EXOSC1,9.922400579391466e-05,4.650657611536541e-05,-0.0007425486865052898,0.00019585322002774075
RGS19,-0.0007383686368584861,6.016386708496915e-05,-0.0053492563413321415,0.00045946731565814277
CLTB,-0.00023347892769685569,4.196583519518206e-05,-0.001863325866044599,0.00011438641292242067
TOMM5,0.00029160850977790517,7.886802635196589e-05,0.001561253927830695,0.00023550777834864948
MIEF2,-0.00019222175460866393,4.7334709773398615e-05,-0.002390710279701628,0.00011352487235781124
P4HTM,0.00018981851723316422,2.8728362080327028e-05,-0.0005204973926958922,0.000295465220353392
SRSF10,-0.0005981213207685541,5.197327585278794e-05,-0.0034491822382375125,0.0005016858185147491
TMEM120A,-0.0003895687710775294,3.990025257668535e-05,-0.0028067190867642573,0.00042771011038935324
SERTAD1,-0.00032285817439603096,6.030931268240658e-05,-0.0038277007927723762,0.0003735882394389843
MDM4,0.0001500858474936161,2.6638677385760776e-05,0.0014338355247378721,0.00027267318112867263
GP1BB,0.00021883448155283913,5.1643400379093405e-05,-0.00040449663585138816,0.0003386595749931984
LY6G6F,0.00046098258507889665,5.1516623876206466e-05,0.0035602651842247465,6.563979924843428e-05
ZBED1,-0.0003287689549356007,4.640496524611631e-05,0.00014168197341759217,0.00025428538487673783
ZNF705B,-5.7976695559737054e-05,4.791728635120202e-05,-0.0010509102557147037,0.00030149102048213246
FAM200B,-0.0002223869517740741,7.722475647727025e-05,-1.0470284471538566e-05,0.00014311755231959078
CHDH,0.00018290147665324985,4.6531789003327746e-05,0.000692243197002552,0.00024011414809211898
MRPS10,0.00011171063932947329,6.582305429789297e-05,0.0014674884536539944,0.0001894112153910626
BCL3,-0.00043696146502189315,6.983454335951459e-05,-0.0040266391821877036,0.00023981709193120595
TP53INP2,-4.6113587219747204e-05,0.0001353659608112024,0.00014098425714750346,0.0003284646756881249
CIC,9.398065949964172e-05,5.22707849690446e-05,-0.002528734733997776,0.0004144743570041694
COL5A3,-0.0005084874195559458,1.6859028257569264e-05,-0.0025658834875275454,0.0004068981999461204
APLP2,0.0006064310916718575,6.40650692296293e-05,0.003610129119719775,0.0002135573618891564
CDS2,7.750616990500974e-05,3.981720732348874e-05,0.00036930666660769105,0.0002128166429604285
NFKBIB,-0.0006100644609141192,4.1508150089670486e-05,-0.0014187033735026764,0.00012184941331554567
TBC1D13,-0.00030034030569176895,5.568101366937277e-05,-0.0001330306102789878,0.00031632964194451644
SMURF2,-0.0002452294958833626,4.713921532806449e-05,-0.0035858206233420585,0.00018372918699313174
MAN1A1,0.00011517236736859353,4.816337365357142e-05,0.00016477882212317783,0.00023885802916016102
CCDC77,6.648644778460861e-05,6.1033718681310586e-05,0.0005580891321037826,0.0002539827508607011
NEUROD4,8.112400770781769e-05,6.93480878860949e-05,-0.0003782245228771108,0.00033644754607794575
SIRT5,-0.0002478127853853093,9.459749120820485e-05,0.0013047181111419863,0.00019249193619555173
MKKS,-0.0001334756951829782,5.9418609386493163e-05,-0.0014922088834594443,0.0003757590697718559
VPS13C,0.00032923938151430967,6.059648832659063e-05,0.0032155115090048625,0.00025008903466856326
RFXAP,0.00019291575777698574,5.144156308462662e-05,0.00031422990862749347,0.0001419590749099699
DNAJC1,0.00041995203760667864,6.585001691924884e-05,0.0007672976735230774,0.00010163267167898723
ARHGEF39,0.00014674175513793396,2.655033175834265e-05,0.00033044877738631787,0.0003205975640909487
ITGAV,-6.300268060755384e-05,7.797367218330619e-05,0.002795329115138985,0.0002582963987590246
MCTP2,2.245521680437702e-05,5.0068014618796946e-05,0.00043527068477142926,0.00016310271171208657
MANF,-0.0005405341857623476,4.604519627029352e-05,-0.0004752540454172747,0.0003526107950234536
BTG3,0.00022918081818344596,4.8822996522209045e-05,0.00242322629685589,0.00014292893159247467
ZFAND3,0.0008752031857812183,5.593628396392503e-05,0.0050737760776838284,0.0005309301921590478
FBXO32,0.0008384455690254109,3.0267860220308695e-05,0.007864765674797419,0.00010417839982726588
ERG,-0.0005058825877024053,4.4979696299656975e-05,-0.004154113296583934,0.00018990364336712385
SPPL3,0.0009089960729915953,6.37853638964673e-05,0.0030217847198571912,0.0003922756844086255
MAPKAPK2,-0.00020600868022293224,5.538225345019476e-05,-0.0003992233994150477,0.0001918542055077483
TGFA,-0.00014755414896193701,6.955370398165199e-05,-0.0013002357043388891,0.0004255783015963366
NDUFS4,0.0002919682309770541,4.4893354475993384e-05,0.003447529618679225,0.0002467332054644419
SAC3D1,0.0004936066742105442,4.130499287230198e-05,0.004006151287854717,0.00020518632976649265
CENPX,-0.00016933999647573652,4.865926248463608e-05,-0.0021762132429649235,0.00040552373182032924
LRRC8D,-0.0002329457847829574,4.98531137830374e-05,-0.0007754808708171012,0.00024986424987970046
KAT5,-0.0004016906935853085,5.476631198100272e-05,-9.49271402617283e-05,0.000321109598839191
TADA2B,-0.0010115043645216061,0.00011060235827331695,-0.00963646550515354,0.00012934739497498813
GLRX,6.988875824167522e-05,4.2024722235044356e-05,0.0020464645696559405,0.0001942030120414189
GSX2,-0.0006170769639041498,7.334437742029603e-05,-0.003782573802575117,0.00031529608761359234
ANKRD37,-0.00036282153503476035,6.548342150770385e-05,-0.006186958136304422,0.00017162082000233498
S100A16,-0.00023883401915024703,3.9869786120949634e-05,-0.0028093672052068746,0.0002945553136626175
ZKSCAN5,0.00045941352130565943,6.395165851774905e-05,-0.000626260114431588,0.00018273571920990824
HIST1H2AI,-0.00019650573003526773,6.362136176345359e-05,-0.002222134420047722,0.00011398760901112284
IRAK4,-0.00012810094387877188,5.304595341632998e-05,-0.0005563094574255134,0.0001266573656649293
ZNF468,0.00022565352357006868,3.874890771333719e-05,0.0012575986574859116,0.0002984251143166398
TNFRSF25,-8.812127772083829e-05,5.349390476997934e-05,-0.0004493365687369493,0.00019382724255306014
APOL6,-0.0006529394347551431,7.684105426197635e-05,-0.004113209057151774,0.00015203882432945047
ZNF717,0.0001125928524604595,5.873123012099518e-05,-0.00030104704971904386,0.0002744726054786633
SYNJ2BP-COX16,-9.98417732746424e-05,3.669590773123338e-05,0.0005478199597300171,0.00020919751477734913
POM121C,-5.9872869763711864e-05,4.1135199217879984e-05,0.0009558992834772641,0.0004132289942300058
MARCKS,-0.00048306456230063017,7.52196417102848e-05,-0.002202110660153067,0.0001487943064569619
C1orf112,-0.0011852532503820255,3.851355043581209e-05,-0.006185120426514445,0.00013917705277626736
ROGDI,0.00011053415076499119,3.254171978224726e-05,-0.002514135661677505,0.00013424406269790353
MEF2A,-0.00045278510948090376,7.528162042940364e-05,-0.0025443328618824637,0.00018819999897632517
ALPK1,-6.671532409617962e-05,5.184191039965467e-05,-0.0011874523765601744,0.00035735588426235237
SEC31B,-0.00041739280146366284,3.519146577303129e-05,-0.0044450776701808956,0.00032246214694275986
ATP8B1,-0.00044812757286017264,4.140338307908079e-05,0.0015256313045865749,0.0002340082671879574
STRADB,0.00035813623962107505,3.826183406553377e-05,0.0018111284411638253,0.0005079551727606759
PPP2R3C,0.000450722449180053,4.4479884015485386e-05,0.0036720836225180103,0.00032280403809291754
SALL4,-1.586795960017645e-05,3.122631011273238e-05,-0.0006311524099114846,0.00016657517113849378
DNTTIP1,0.0005728983484926933,9.4250602568906e-05,0.0035739223008044814,0.00033005685395359264
CMC2,9.53508518687276e-05,3.10334063059023e-05,0.0026446226386335043,0.00022862914897761274
SSBP1,0.0003664714826232959,0.00012735475999231784,0.0003217732631406192,0.00014157690015339158
AGR2,-0.0005450237456275455,6.352410796627845e-05,-0.0006810165688343588,0.0002965247774942553
HINT3,-0.000395407707886237,1.5267831616388418e-05,0.0007535433122260516,0.0002970688057745302
FAHD2A,0.00028846071933497357,3.7827894800952947e-05,9.800194055618208e-05,0.00018603697596565082
GCA,-0.0007055106696789136,5.6368702764877e-05,-0.005086613053741815,0.0002077479116225858
MUC5B,-0.00046051480390473936,3.5011130494243545e-05,0.00012054142129802508,0.00017682111738865147
FBXL5,0.00012126307430148048,5.3400493805108095e-05,0.00018260794348530957,0.00011292221945149688
GALNT12,-0.0008685388527967014,6.998757966432414e-05,-0.003529655290818108,0.00019225650750872287
CLCC1,0.001111117995734309,4.530319629888466e-05,0.008740016905382652,0.00028504561380585433
SCAF1,0.00032939239728210155,4.490924107066435e-05,0.002129975770924237,0.00029431036268974574
KDM4B,0.00022498026383155665,2.2933572699525826e-05,0.0012722199924503914,0.0002784090894048769
ZNF835,-0.00010785305622599398,2.592443219948095e-05,-0.0010172265582973294,0.0003687076813404732
PNPLA7,9.549722429214205e-06,1.857160474698618e-05,-0.001602158444235904,0.00011762944598891296
RFK,-0.0008786419484310125,3.5642443157647096e-05,-0.005047174227133284,0.00026745839353280887
REPS1,0.0008461165066702152,6.441831455060409e-05,0.004591097406767732,0.00038766398370566267
