,coef_mean_ota,coef_sem_ota,coef_mean_Diff043,coef_sem_Diff043
KIAA1147,0.004984395831927006,0.00023404269651426706,0.004274789445990257,9.319389710271667e-05
FGR,-0.007687267400942675,0.0006854111995318481,0.0011376929932592156,0.00010612536907079264
RHOBTB2,0.002821022591363698,0.00028691882743892716,0.006437085739723422,0.00028337946767037833
ZBTB32,0.007480761639356076,0.0002455932174773286,0.0009856619106688906,0.00018649251326950943
SEC63,0.005019125562562424,0.0004252014132766821,0.006556857715259473,0.0003299604437128234
KIF1B,0.0013291220384220419,0.0002302871551071913,0.0027421833861879475,0.00023857797921213406
FAR2,-0.0052347460121690784,0.000327396977774028,0.004252616002666523,0.0003244191147917964
TTC7A,-0.00265297828869416,0.00038553929767109855,-0.0030930528343114166,0.0003933244229510684
NEDD4,-0.003935751271952019,0.0002576891548580264,-0.004897634106259111,0.0001724956563261891
SEL1L3,0.00261601965085581,0.00030126036189971156,0.003789954488155648,0.00024022353479827746
SOS2,0.0019159916571555775,0.000251172740279763,0.003763274921715636,0.00018251029429795226
VTI1B,-0.00753155027102482,0.0005619003381456063,0.0011666352003181992,0.00011071479372796719
VRK1,-0.0009182225178474418,0.0004826487986271705,-0.0013254382373560042,0.00024668845665435355
DHX35,-0.0009997502937721555,0.000511985624626816,0.00013048409536119623,0.00021604009621092562
ZNF862,0.003320748443303737,0.0006621884389806547,0.0014682489563723317,0.0004012685631137365
ACTR3C,0.005671859765146737,0.00040491399467422695,0.0003328577402476519,0.000250660183694842
TFAM,0.0018701910880957785,0.00046217891540360214,-0.0012717328447307192,0.00028824903922393684
TBC1D19,0.0018912345864942378,0.0002993404592679222,-0.0010808534940883131,0.0003766967638524337
FGFR1OP2,-0.0006018720379449968,0.0003865845764024309,-0.0013164084070666343,0.0001912080894868593
ALDH5A1,-0.0019836744209725276,0.0005753211155510563,-0.005341580557323129,0.00031764613145336646
KLHL24,-0.01029648178228701,0.0004424025562804073,-0.00226450400585724,0.0003342665004427072
MOGS,0.0013243651397706721,0.00045428848576945354,0.001972677281174852,0.00043394487582735147
LAMTOR2,0.0032184353793865425,0.000387213909799772,0.004378849050346002,0.00021703584574796228
FAAH,0.002844335360410238,0.0005258713251233769,-0.0018793280393852474,0.0002046654536534092
MTERF2,-0.009934268889994182,0.00023906378035496147,-0.005000491648720117,0.00017192375834157122
RAB22A,0.007427665196478075,0.00011136021707109056,0.002667047590946328,0.00019680696728822142
LRRFIP1,0.005644071548637473,0.00058824442075353,0.008569385799796672,0.00041185301071385694
EREG,0.0005646067704522347,0.00017501477216992406,0.00045781996881360274,0.00025705945201976197
MRPS7,-8.921024737484161e-05,0.00025645444253354804,-0.003571028668086087,0.0002504831974528358
VIL1,-0.00029602256402939584,0.0005632622285232437,-0.0038995717603123306,0.0003342247608680642
TXNDC17,-0.0007508336332706413,0.0005234040571446224,0.0012151861807727965,0.0002757853381597972
FCHO1,-0.001221810620614241,0.0004085522614813565,0.002017875392972786,0.000203146017570859
ZC3H4,0.004888107049070871,0.00047268299222083694,-0.0024758770298230186,0.0005101208505714715
NAA35,-0.002925715775644198,0.0006146057895669696,-0.0010070726942709557,0.00024930361430303437
USP30,0.010513158030361748,0.00038030073852118944,0.004926028281788253,0.00032936451873527784
PPP3CA,-0.001809700343368722,0.0003679623461487658,3.577311443825764e-05,0.0002951376596807761
ZSCAN29,-0.005355397081965999,0.0003048421006073251,-0.0016881319822800694,0.00038848226615897615
GAREM1,0.0005086585389473158,0.0007360842468372267,-0.0039758305235976735,0.00036717621800998185
CCDC97,-0.00622884300482086,0.00028503320572947254,-0.002576167065012523,0.00021245495942492045
FAM204A,-0.0010801373825979105,0.00034057317288088327,0.0014760663647294104,0.00047932900753494583
SUCLG2,0.0027839006705557877,0.0003478987568538921,-0.004391516814564117,0.00018436727421118634
THAP6,0.0013442367742535332,0.00035842617718785354,0.004276947660655643,0.00024189580451483198
TOM1L2,-0.013349690559507011,0.0003400398558934104,-0.007207894710872224,7.774763871213463e-05
ZNF543,0.0006173462515848564,0.0003459467894999937,-0.0009308554314899763,7.98141138469846e-05
ZNF48,-0.00039429943460984597,0.00025145993557207434,-0.0005585444456906126,0.00019557660049789226
FAM120C,0.0015298931312564194,0.0005861654573790935,-0.005329280082470721,0.00033405835524132646
DUSP8,-0.0017745311046153847,0.0004810076656383194,0.0026414620544235727,0.0001348908167873945
UBOX5,0.0028155626843662123,0.0002909107635116242,0.004900386742406658,0.00011997089828513857
C6orf120,0.002711608932930814,0.0005276559072452295,-0.0004636461748569281,0.0002003447386731554
CRYZL1,0.004800206548112998,0.00024840441630201714,0.002157988046798608,0.00020517346519565365
PRR29,-0.004917523373767168,0.0004880129669639186,-0.002555168956859314,0.00020609799951944882
CAMKK1,-0.0004098850059434894,0.00031731857459043434,-0.0022328275637185165,0.0002379053565407974
IBTK,0.000705068853568476,0.00034451397461224097,-0.0021370762065615395,0.0002656942929764369
FBXL3,-0.0016068168687845782,0.00021383050750049988,-0.0038749172909879393,0.0003905904472491311
NUP37,0.0010073046563263718,0.00040378756061211344,-0.00042532342770949837,0.0002743956433111223
TMEM230,0.002802295390426785,0.00032060652418603797,0.009679763241392485,0.0001687134086035569
NDUFB2,0.0007414579500314463,0.00029936137549094085,0.005506688164110521,0.000563105311130331
NUP188,0.006795039199251224,0.0005415756961585522,-0.0008710510271386404,0.0002412591213611304
MTFMT,-0.0005558516170385667,0.0003934448732893195,-0.0009728663170404612,0.00034541971024995794
KLHDC4,0.0032618813201976383,0.0006740060116111437,-0.0014707866333333384,0.00018219852516977651
RNF167,-0.007125017935718467,0.00032776378751745485,-0.0029481900677663015,0.0002988615601992132
B3GAT1,-0.002581440630028964,0.00022632460317024782,-0.0005993677724719815,0.00013420881348195248
PRKD3,0.0007846275626947959,0.0003380494577703482,0.002605002665731658,0.00021614829124493409
EPAS1,0.00167136238715238,0.00042450703697478556,0.0014809157519415704,6.990601788548776e-05
RHOU,-0.002120202101821755,0.00020879138459866355,-0.006203622264822742,0.00030960840712970837
KHDRBS1,-0.008022582516703014,0.000736299979902351,0.0003955960070865485,0.00044951866743099306
GZF1,-0.0007335821167666085,0.0002834069131312555,-0.0023868145970955086,0.00011256090373602691
TSPAN8,-0.007082599482570347,0.0004177225062870155,-0.0059971131237712225,0.00021448115736981036
DOCK6,0.0017224845092481602,0.00040677274035187417,0.0003085115267696812,0.00025905800029890527
TAF4,0.005211060045064796,0.0003290734178057501,0.0027022221112192614,0.0005142219380308405
PAN2,0.004992235054423168,0.00039143816826682666,0.00251268772443145,0.0002772730674742189
ITM2B,-0.00590078138979325,0.00037158801023256155,-0.006041578627571293,0.00019232472710600283
FITM1,0.0013945289950266341,0.00035647253476779036,-0.001015175784196879,0.00012202748105255711
RNF157,-0.003813768934369725,0.0002980021234856687,-0.0024303558045816113,0.0002576435543927299
PRDM15,0.005939594592451215,0.0004382564425645379,-0.0007451372808216373,0.000315019572713878
HERC4,0.00016583036908684464,0.0002941461473055222,0.003054432752856894,0.0004561858666112664
NCAM1,-0.0024791343834836307,0.00034659649260934395,-0.004374669059117031,0.0002532620952957038
LSM14B,-0.006177748659010826,0.0006703016909526979,0.0019188105213805682,0.00028071335955888053
SETBP1,-0.0010699595428129785,0.0002263835620692659,-0.002530786931350118,0.00017164382828982106
EPG5,-7.905884672770634e-05,0.0005471551919876208,0.0007374287592581086,0.0004994034712870163
GPR180,-0.008469045702971372,0.00043624640059676946,-0.0038910147902467855,6.693865207647489e-05
BPNT1,-0.0050521662661596415,0.00038710151017611353,-0.003497428720894205,9.82379450077749e-05
SLC15A2,-0.003610222197435438,0.00016498429881507538,-0.0016471605069053401,0.00020678958887395383
ANAPC10,0.0012128392397149613,0.0005214746569215916,0.007626933612578364,0.00026607332258371075
NEUROD6,0.011638314732412678,0.00033183542004998535,0.004578961074205626,0.00025928251696692473
CD300A,0.001094344758837029,0.0005609191440082702,-0.004958366327076405,0.00026292104687716247
CHD3,-0.001246513691931733,0.0001717061762041546,0.000247902139301485,0.00021574439434176074
SHCBP1,0.005452178090807251,0.00046479340938418727,0.005467440566463963,0.000318471923097819
RCE1,-0.008111295021436194,0.0004612166710127138,-0.004415550612357851,0.00029818644584487397
PTDSS2,0.004227516681527105,0.00045273607422154685,0.005772073224103497,0.0002351171248390045
C3orf33,0.008675101859237156,0.0003259324405243195,0.001636938940607588,0.00010175452734668806
TPRN,-0.010740289800134875,0.0003799223163681683,-0.0029976054116962283,0.00019148574516982908
RIMKLA,0.0022029304875971845,0.0003643837213119227,0.0020254902755019602,0.00019135278085182422
ASB7,-0.010086088186334791,0.00036926013033861246,-0.006468987355500708,0.0002603755788037097
PTP4A2,0.0011540562758696918,0.0003675419677383253,0.0014162839946034213,0.0001931813821963286
WDR53,-0.0005021551786331914,0.000269633995555253,-0.0033633366452938975,0.0002452968861921691
GNB1L,-0.00048026465293197503,0.0003217854970440073,-0.00041728922551173336,0.00031446196877977665
EXD3,-0.003965940807675552,0.0005327712194208906,0.0027243031625189306,0.0004326912402181703
KIF1BP,-0.0016037792771258302,0.0003247783769609645,0.0008554262834425758,0.0004519058862198961
NDUFAF8,-0.0021254989570365693,0.0001553057384366503,-3.9896222707386155e-05,0.00036894765630941
HOMEZ,-0.00334605032481257,0.00033210705295701366,-0.003838805546064178,0.000278300599050036
GRAMD1B,-0.005405626399230945,0.0003248373832552615,-0.002389306258589442,0.0001442757774049216
MTA3,0.0014091818579301922,0.00026488580146526896,-0.00021148210903253168,0.0004145038837702916
DAZAP1,0.0005471056880101544,0.0003640873952360848,0.00017744278639611493,0.00034706882540552384
CPOX,-0.0015593362650606047,0.0004566799294341316,-0.0041448259888555855,0.00022173277282079156
TRIP11,0.0010990535998320484,0.0003885395515853774,3.771214161148622e-05,0.0003192112348822722
ASF1B,0.0018999428434010237,0.00034675456822753366,0.0008922182319950473,0.00037785377889543165
OGDH,-0.0016145732062888278,0.00022759108127757196,-0.0004257922996703259,0.00024175561489260742
SELPLG,0.004719029346380882,0.0004775269058729887,-0.0001885608478375212,0.0005027994280355886
DOCK7,0.005531350865959026,0.0006410273644495343,-0.004123331671034596,0.00014853501881883574
USP35,-0.0017417038032972113,0.00022788676773323875,0.003518448457140045,0.00020039446157528858
ZBTB45,0.008767082840217474,0.0003386765678739816,-0.0007616016568673308,0.0002998026187424997
ORMDL2,0.0024828906433640983,0.0001928905202181214,0.0032339326127221735,0.00016884639341417437
CHAC1,-0.002199361433766061,0.0003916798092176876,0.0005061703820475963,0.0003049659385917756
PLVAP,0.0034581031979307245,0.000314596078747616,-0.008115782621239655,0.00017082162901879913
GIMAP6,0.0025393474789197766,0.00026541601729429705,0.0005577397529271105,0.00013581076660475633
PHC2,0.0008731851785167884,0.00031256130902932664,0.00034294835750648984,0.00015412259730355227
TMED7,0.0009649675623307848,0.0002405129706944841,0.0014801900777431177,7.791535847428002e-05
SRPK2,-0.002404239996727557,0.0005349034231154582,0.0023104249140058148,0.0004563242831568509
TEX261,0.000564556467667384,0.00038230318671981064,0.0017052311872743278,0.00023403417709259803
ANKMY1,-0.004026931057191219,0.000504277288232066,0.0029746425416171665,0.00017257217253192298
CYP4V2,0.0038536264790595244,0.00022402219257257767,0.0001011566039931135,0.00012223076365907567
KRBOX4,0.002263139065381854,0.00042810100098419803,0.0015460923293618993,0.00020331293515469262
CEP78,-0.005827437156560247,0.0006543413294671027,-0.0004877648721938389,0.00024283740725452536
COMMD7,0.0026808901432432636,0.00042401200389728324,0.005181388414731992,0.00026366750449349264
FEZF2,-0.0022490849867835092,0.00025053175838652233,0.001348522785563968,0.00038206661884034173
GATAD1,0.0010725352672085113,0.00041229551739095237,0.0022486450581152098,0.0002380144829985544
GMEB1,-0.005784310124274902,0.0007164320989646079,0.0006055092449257097,0.00016009080718485142
FAM170A,0.004800178865648286,0.0003461012853999307,-0.0012561491607954727,0.0001707647186209977
SPINT1,0.00014300291638840064,0.0007906114813473896,-0.0016011560855938565,0.0005961565669342118
MARF1,-0.0024687005410381803,0.0002522918149736401,-0.004912296364779155,0.00017705136409301324
NUDT16L1,0.004010239671875487,0.0003622513842667247,0.00028230481103663524,0.0005062810274321577
GFM1,0.0036102870095518413,0.0002416571567686542,0.0006040023676800517,0.00035025208290113757
PTAFR,0.003910845209537187,0.00029143003257535416,0.002761134657079296,0.0002435708838334953
ONECUT1,0.006743069953944416,0.0001853530275041248,0.0006900400449498664,0.0003860447774539399
PPM1D,-0.0012449915473478703,0.0002780858438620852,-0.0031605427168264074,0.00021714911219470858
EXOSC1,0.0018413411270801368,0.0006157055411984706,-0.0001321536352994345,0.0004006497435544425
RGS19,0.005890163059648983,0.00048706767453630473,0.0008171245670790547,0.0006592993796601817
CLTB,0.00014148064491969356,0.0004057735352273154,0.003506124056794802,0.00018018622775352628
TOMM5,-0.0009438204169870514,0.0005958480272850337,0.001783656587047253,0.0002965656387765545
MIEF2,-0.006987694838213314,0.00043016263147452165,-0.003126883647346315,0.00042993891266199555
P4HTM,0.002952487628648088,0.0003239426276294022,-0.0004225054821385678,0.0004372558889810222
SRSF10,0.007150644143927966,0.0006458674631978866,0.0010543873324485333,0.00035558619259825215
TMEM120A,0.0015423304411462612,0.00015522050128163694,5.131085519425726e-06,0.00027272816755649794
SERTAD1,0.00785113342000608,0.00023144739598926655,-0.001495434083460654,0.00029862855485689145
MDM4,-0.004889620981336343,0.0003954842295413226,-0.0011662400641340139,0.0001742735171724742
GP1BB,-0.005223469482237191,0.0004853474073253751,-0.00012204424033607255,0.00031322791765493795
LY6G6F,-0.0014504610108934655,0.0003808887211836636,0.0011540137119989459,0.0003290872974644723
ZBED1,-0.00397427100409743,0.00038387511070363934,-0.002224886200929565,0.00020240494980231026
ZNF705B,0.000645893298376852,0.00031746481771512163,-0.0035285693012675964,0.00031916534113073314
FAM200B,-0.0002421674798416638,0.00039330085086721557,-0.00010842236968617753,0.0004810150801387505
CHDH,0.0026955774526568775,0.0007091833630984434,0.002815922027887967,0.0004920234466996106
MRPS10,-0.0024117293539953266,0.00023989258963604947,0.0006449253854935379,0.00019628940876473247
BCL3,0.0020370290936336704,0.0005757333186499059,0.004500739258973957,0.00034088249210970117
TP53INP2,0.0012066853082491435,0.000628343432064563,-0.0073617573193485355,0.00043425710494395415
CIC,0.0007485069350995847,0.00030943093302504847,0.001240374691839096,0.00032397049807843226
COL5A3,-0.002500057851465092,0.0006328195431468793,-0.0005362333722682984,0.0003875560934278119
APLP2,-0.0010671654913314214,0.00011986788611265428,0.0014413922475924883,0.00012856850655573466
CDS2,-0.0008002655950031916,0.0005203806849717537,-0.003466464539875029,0.0003481494077347566
NFKBIB,-0.0046387153342542144,0.00034316142155561705,-0.003535084752831325,0.0002335993144496833
TBC1D13,-0.0022019977661033438,0.0004341362534401143,-0.002227097414111809,0.00026655261963568806
SMURF2,0.002854504601493273,0.00031262899753326813,0.0022336532130729477,0.0004067583331073051
MAN1A1,-0.007232743464551911,0.00031618950863454977,-0.005690160108692247,0.00029497963115609533
CCDC77,0.0013614991080147351,0.0002677365313179802,0.0026622748328075365,0.0001930066735050517
NEUROD4,-0.001607643227140904,0.0004321184286397057,-5.964022197954342e-05,0.00025620900719046987
SIRT5,-0.0033269479525787015,0.00011893345065507135,0.001184394789643811,0.00015977057389169585
MKKS,-0.0003066015583382118,0.0003906758729284311,0.005385052517260841,0.00026683081258926906
VPS13C,-0.001122659422797858,0.00034674521459438743,-0.004568653397572437,0.00012964206985272518
RFXAP,0.003239678324723162,0.000553411168215163,0.0024391231460985678,0.00022312119929320957
DNAJC1,0.0027556346429265977,0.0004288843529299498,-0.00016268730798175315,0.0003522757179637416
ARHGEF39,-0.007944872436541921,0.000432787694189562,-0.003826690150163913,0.00020963848397188663
ITGAV,-0.0038011766057253634,0.0002773431419578871,0.0025441126601208042,0.00020842311234467434
MCTP2,0.001809941675609348,0.0004511394035844005,-0.00043548358296784464,0.0003758099316237047
MANF,0.004239181258177753,0.0003860968363375657,0.004082453184435569,0.0004856636262818609
BTG3,-0.0038327605416810942,0.0004961715823604367,-0.0035287908509705037,0.0002143679248858452
ZFAND3,-0.011148378305704707,0.00022838392261971584,-0.00037926779532810727,0.0002778108441484444
FBXO32,-0.017247057690983177,0.0003108783822011622,-0.00891955114583136,0.000385610884799158
ERG,0.001398733557981586,0.00046069275077484227,0.00028935533689905974,0.00034935140889425816
SPPL3,-0.006158406527026472,0.00035561685167008624,0.0010285901233045027,0.000207349991377872
MAPKAPK2,-0.0030012775438769583,0.00047110753776746696,-0.0023742107695356226,0.000271499847094993
TGFA,-5.083036608534014e-05,0.0005643603925620804,-0.0016456048177951813,0.00011043575765846492
NDUFS4,-0.0007098183579819378,0.00038218921262170676,-0.0028165868608405345,0.0003474439179888182
SAC3D1,0.0015002709761594,0.00041152414634810326,-0.003457222977239628,0.0004210093532697351
CENPX,0.0012366510455303198,0.0005136502883340864,-0.0020344418209140526,0.00031266681830420745
LRRC8D,-0.004224956161201027,0.00039374914265323177,-0.00524407244258933,0.00017589711681834832
KAT5,0.010271058415318635,0.0005742173815868101,-0.0006097559667260439,0.00015542192969997484
TADA2B,0.008975110295216669,0.0005677288080133144,0.011366128986477967,0.0007583055486414279
GLRX,-0.010414638509369665,0.0002140368344458674,-0.001408854704490673,0.0003921437212637864
GSX2,0.0005865594148824992,0.0002978599216411029,-0.000543023842123472,0.0003110522418787531
ANKRD37,0.0027805842265759967,0.00025188521141924336,0.001417883240176159,0.0003732118873867685
S100A16,0.004856722577735803,0.00017650189224289577,0.005920563865170154,0.00029457247239384333
ZKSCAN5,0.0027047477268634284,0.00047211287141423164,0.0010200244377863974,0.00011129793856349041
HIST1H2AI,0.003532126555200149,0.00038111315406673895,0.004481567814123758,0.00027814199957781617
IRAK4,-0.005172914006810622,0.00028983844876774546,0.0016895924343854171,0.0003476152541224941
ZNF468,-0.0046603048967195585,0.0005094118276086711,0.0014035679360904273,0.00025052675765931505
TNFRSF25,-0.002041424669792187,0.00016038374549815979,-0.0007556526850708001,0.00017502016277606914
APOL6,0.00800171981836217,0.0004057931649927746,0.002382092779193737,0.0003057138651845417
ZNF717,-0.0015560099598888374,0.000506650727138194,-0.004083907460549711,0.00047484988756827214
SYNJ2BP-COX16,0.003276909231957879,0.00039706999482261014,0.001858550570736181,0.00011317565095490799
POM121C,-0.00256054430901589,0.0007871150836985841,-0.00019349262612136254,0.00023905256169122051
MARCKS,0.0045841453593517085,0.00016932188015814748,0.0011913828062733087,0.0002337828664483503
C1orf112,0.011098556616831599,0.00044108837946719217,0.008177887923762062,0.0001564938129883832
ROGDI,0.005851786390658225,0.00030270739739140834,7.910356251639295e-05,0.0003388549650328231
MEF2A,-0.0009242963067118464,0.0006278075007776022,-0.004410542200831054,0.00027050490463099357
ALPK1,-0.0008299140767872991,0.00048046717746387546,0.0013984739979028206,0.00018558221562754194
SEC31B,0.009555538937271896,0.00021956841933307131,0.003280021806101684,0.00023350532640248087
ATP8B1,0.009972626254709115,0.00039308343582561883,0.003297802621557451,0.00026649429223912075
STRADB,-0.006394912303771804,0.0003128784565781829,-0.0009585784726262121,0.00013915128353631938
PPP2R3C,-0.00960768171338755,0.0002885488923112117,-0.007074309958546135,0.000250916228091335
SALL4,-0.0018264299373607351,0.00023804751366097405,-0.0027185425879766786,0.00025130105788645393
DNTTIP1,-0.01725886584840515,0.000509430803866268,-0.013528711105656399,0.00022730255204206137
CMC2,-0.0009195675245923983,0.00043135046805361615,0.0011838826303485895,0.00032418570004028957
SSBP1,-0.0028976213856860495,0.0006279827090075818,-8.567861003007957e-05,0.00018022063873956263
AGR2,0.0029486350109024138,0.0003745789672727018,0.0005101559548269042,0.00028701477196888025
HINT3,0.0023462082560097796,0.0007255898681444651,-0.00681805241502082,0.0003119174683438838
FAHD2A,-0.005733286599295036,0.00032596292287126666,0.0024398403439393306,0.00024301908539331799
GCA,0.00033436311254619763,0.0003353517477864829,-0.0035529677590064737,0.0002457025932612568
MUC5B,-0.0017500246607562609,0.0002308015430453765,-0.0013628832916984135,0.00011147656540879947
FBXL5,0.0015280271952433538,0.0004339457537201254,-0.0012541803744084948,0.0004664229613790816
GALNT12,0.001769380831991379,0.00044043339222341,0.0026312632619679725,0.00029022171270635336
CLCC1,-0.007182864971832495,0.0006975267744229077,-0.0010876174590274423,0.00040630138485266777
SCAF1,-0.0076289029044696085,0.0006044414017747675,-0.000548799704185711,0.00028490980854773345
KDM4B,-0.005673933165581492,0.0005647991655212631,-0.0020262570128308315,0.00022804434561567066
ZNF835,0.004426595340259969,0.0003092957872045364,0.0030296665858235323,0.00015368349070621432
PNPLA7,-0.0025969757547736577,0.00030292975179752876,-0.002492872860698576,0.00021868529275316463
RFK,0.005749730542332554,0.00032148383582202255,0.0014169817597054577,0.00020693718547207718
REPS1,-0.008815064805573545,0.0006623941756767497,0.0008828969699000364,0.0002513656621533657
PKP4,0.0060910390297306705,0.0008348922305084651,-0.0008246496896688807,0.0003503477614582609
KANSL1L,0.001605985297707174,0.00035461053146956193,0.0008799241759955116,0.00030753006556707865
N4BP3,0.000818440365634938,0.00037722387883627626,0.003383444716065646,0.00034158010374524435
MPV17L,-0.0035170325512462555,0.00032368001230536974,-0.004309391351211975,0.00011230828467757993
DUSP23,-0.006105580434382095,0.0003892337528201585,-0.0036189145993486215,0.00013782670095843796
SPATA2L,-0.005795146529504013,0.0004170413921648442,4.372847807775091e-05,0.00029039219708609364
ERAP2,0.003462439845841979,0.00032172087400460475,-0.002540421568553546,0.00047443635860779966
ZNF608,-0.0024022796354644218,0.0005395710347103073,-0.0062027197363714055,0.0004817821889077131
TMEM70,0.004142330072159561,0.00032509803316434796,-0.003428245386334869,0.00024544565748027374
FHL3,-0.0005436894280483131,0.0004999178171964273,0.001073412581460846,0.00013808306627739443
NPIPB4,0.001097265101829492,0.0004523359582021509,0.0067884518153191395,0.00012481570227356676
ANKRD46,0.0038888107956729394,0.00027548913337554115,0.0009710674489581565,0.0002844030184265004
UBE2H,0.00040461656079186504,0.0004459122581251375,-0.004024642457691465,0.00038977142835630384
ESPN,-0.008839968733486267,0.00023673481102897293,-0.0029047606670700096,0.00013616019644967727
MORN2,-0.007106330146551548,0.0005803831566326954,-0.0012854623982383525,0.00029081546962293433
ESRRG,-0.005018352429080474,0.0002310359034243787,-0.0018751559847813046,0.0005435300579283685
ZNF675,-0.0022117197344533315,0.0002597261903589657,-0.002262216251119243,6.076125759504901e-05
MAN1A2,0.0019301973166339563,0.0003298941124661921,-0.0017726661578405605,0.00016920758753695078
ATL1,0.00650159021416329,0.0002837424099225841,0.0009244782918988142,0.00034402818718918426
NEU1,0.0035773139441263326,0.00023085877677345775,0.0035232841754131716,0.00032633131602355917
PRR3,-0.0028885848949891974,0.0005513296012522577,-0.003089223480857978,0.0003112089972929687
OVCA2,-0.0023201952559786026,0.0004097350198467711,0.004844438975114213,0.0001944763666264321
HIST1H4I,0.0021759177257900733,0.00040602270961705617,0.0005124121044985332,0.00025628312485474953
NR2E3,-0.0011052507751354557,0.0002746604304556486,-0.0008619662145540146,0.0002493892352226046
PLEKHO1,0.009650824907159157,0.0005709842061912473,0.007818610049987936,0.00044154423687834326
B4GALT7,0.003913677591277713,0.00024250189193244037,0.0013592907840763973,0.0005849430340131042
ERCC8,-0.005495470458759014,0.0004936572402576533,-0.007187473458783092,0.00020414183770669069
TPD52,-0.003935412440755967,0.0004494551925075945,-0.01264067614312126,0.00022196326474451512
TM9SF3,0.0028574477899143496,0.0001599050097752183,0.00489065935445546,0.0004885891251836398
IL12RB2,-0.004222120408089976,0.0002986886628278651,-0.005020045235091246,0.00014374143760023986
GRHL2,0.0023100151764390607,0.00017682576079098013,0.004650970903173934,0.0001766332874284962
HUWE1,-0.0024350065104288394,0.00018985893837890526,-0.003643124304499747,0.0001574082028318882
NDUFAF5,0.007804670340108436,0.0003181201175997678,-0.0014222778771875726,0.00033485866164717433
ARMCX3,0.0011810530094246477,0.0005295761228030389,0.005244529260085491,0.00033072962972029586
SEC14L5,0.005421395459928388,0.0006317991140616065,0.0010411958174355819,0.0004298117603892194
SYNGR2,-0.000553129032086163,0.00028642386781629984,0.005478622548976913,9.00020646722585e-05
SLAIN2,-0.003888733085741994,0.00021939637633264914,-0.0008463403753507858,0.0003511631077246451
SLC39A7,-0.008396396500997886,0.00023193875166825856,-0.0014126601710178223,0.0002756052962101997
USP4,0.0010280568937043985,0.00038982253451918397,0.0017468970309657103,0.0001292847874193955
HEMK1,0.001340265857057783,0.00036042541445655685,-0.0019140020096740993,0.00041284315384883675
TMEM9,0.0027316050503901875,0.0002822323508665697,-0.004955413815426836,0.0002772513622559366
MYOG,-0.0023744370117439718,0.00024105143949948476,-0.002931581324631404,0.00020756719252964026
ACADS,-0.004091494890313978,0.0002307539549740261,0.004296155639947213,0.0003666416316158196
WWP1,-0.0020861407367865504,0.00025972805222732205,0.0012052087984158045,0.00013044407035112392
LRP1,-0.002887051156657492,0.0001984511025170949,-0.0008152859421500351,0.00033728268953389797
TNFSF9,0.0015773262943368429,0.0004719676021081705,-0.0014323725388403678,0.00029444943616654376
COX6B1,-0.005387445976159579,0.0006890653127902566,-0.0007693753555636267,0.0002644986741466925
PRDM12,0.001504956018140802,0.00018504280440285163,0.0073876105099073,0.00016085169843186396
SPATA6,-0.002388523951290876,0.00044742024147802087,0.0020172737303130457,0.0002589164007321685
NIP7,0.0027100122846121484,0.00027076892479317006,-0.0009447957220870091,0.000316989205284565
SLC31A1,-0.003296388562453811,0.0004242706406843393,0.00024680017733824547,0.00014458593372029932
HAX1,0.0025191240779333705,0.00023670423265281963,0.0006037597126113573,0.0004696639123067454
HYOU1,0.003972566040180625,0.0003886206317046686,0.00160510115776079,0.00014801485610551124
C2orf50,0.0027408370073254184,0.0002746469833601176,-0.0017101855167348246,9.259039993762854e-05
FAM168B,-0.00523479009226706,0.0002933766389026212,-0.002631241490366437,0.0003615907303661171
NUS1,-0.0005408074277376429,0.0006283859727062892,-0.001969462811594116,0.0004487058981369599
ZNF222,0.003838082723016637,0.00041118228531636185,0.0004778322050783434,0.00013790037796832755
ATXN7L2,0.01148400581751891,0.00046329888996011006,0.00016849646686757964,0.0003677779379266102
KRTCAP2,0.008424171411777048,0.00017899883022172913,0.006476130273470676,0.00026179877015983325
FCRL1,0.0013531820812018862,0.0004531783067946639,0.00708064726360433,0.00019488215406244334
ADCY1,0.003785212344107415,0.00028705667922938866,-0.0006065898423312212,0.00010103720075548467
OSR2,0.0026309176738572543,0.00035095799069401353,0.003000825597173603,0.0002937995735102944
SYK,-0.006509118655319357,0.00028694483158030616,-0.002763477086400447,0.0002276410723247925
TBX10,0.0050454584244783735,0.00028696408104114776,0.0007742038467308066,0.00034751990298900564
LRRC25,-0.007481202546028488,0.0010249422337755283,0.0021886753207597744,0.00034615488158921807
WDR73,0.002900448235395364,0.00027778887535587416,0.0012687697524617783,0.0003704272414932115
SEPT1,-0.0018164209436944672,0.00022447631155675046,0.007407301775988856,0.0003491016454503346
TMEM102,-0.007073806901698176,0.00038335152403494395,0.002368873833262171,0.00023151958653688538
ZSCAN23,-0.0011878179383615257,0.0007144358825240077,-0.000635996931424744,0.00023817023581955847
SEMA4A,-0.0005866730323524577,0.0002576168693931418,0.0016377657491040496,0.00018489386612011404
COLQ,-0.0007380904577095765,0.00032890064251637943,-0.0017574538407122379,0.00015720067306278384
SYNJ2BP,0.005016053111445587,0.00013322223598228266,0.0010934072826815175,0.0002955417755868638
OST4,0.001346299852832791,0.00017136064306995117,0.006419930079801744,0.00020772874330444982
LSM14A,-5.740674336195215e-06,0.0005263086236005938,-0.006827640617534608,0.00033118812593270047
RNF216,0.004330911395670697,0.0004472020516577672,0.005842042206917169,0.0001972879544583589
