flagship,direction,pathway_name,overlap,query_size,p_value,fdr,expression_artifact_flag,pathway_size_bg
BCL10,down,Cellular response to chemical stress,45,2037,0.0008351096228242,0.00358331897921,False,145
BCL10,down,Prefoldin mediated transfer of substrate  to CCT/TriC,10,2037,0.0008387324194708,0.0035845826022621,False,18
BCL10,down,Complex III assembly,12,2037,0.0008890581446188,0.0037846467263023,False,24
BCL10,down,Gap-filling DNA repair synthesis and ligation in TC-NER,19,2037,0.000930186852381,0.0039441387402141,False,47
BCL10,down,Mitotic G2-G2/M phases,48,2037,0.0009610881327138,0.0040591839958149,True,158
BCL10,down,Ub-specific processing proteases,42,2037,0.000983149234777,0.0041361395541205,False,134
BCL10,down,Dengue Virus Genome Translation and Replication,24,2037,0.0009957965699563,0.0041730463262373,True,65
BCL10,down,HCMV Late Events,20,2037,0.0010846840789102,0.0044704919827628,False,51
BCL10,down,HIV Transcription Initiation,15,2037,0.0010958309038527,0.0044704919827628,False,34
BCL10,down,RNA Polymerase II HIV Promoter Escape,15,2037,0.0010958309038527,0.0044704919827628,False,34
BCL10,down,RNA Polymerase II Promoter Escape,15,2037,0.0010958309038527,0.0044704919827628,False,34
BCL10,down,RNA Polymerase II Transcription Initiation,15,2037,0.0010958309038527,0.0044704919827628,False,34
BCL10,down,RNA Polymerase II Transcription Initiation And Promoter Clearance,15,2037,0.0010958309038527,0.0044704919827628,False,34
BCL10,down,RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,15,2037,0.0010958309038527,0.0044704919827628,False,34
BCL10,down,CDC6 association with the ORC:origin complex,6,2037,0.0011677277857915,0.0046579363899907,False,8
BCL10,down,Glutamate and glutamine metabolism,8,2037,0.0011642118555779,0.0046579363899907,False,13
BCL10,down,Processing of Intronless Pre-mRNAs,6,2037,0.0011677277857915,0.0046579363899907,True,8
BCL10,down,RNA Polymerase III Chain Elongation,6,2037,0.0011677277857915,0.0046579363899907,False,8
BCL10,down,Response of EIF2AK1 (HRI) to heme deficiency,8,2037,0.0011642118555779,0.0046579363899907,False,13
BCL10,down,Ubiquinol biosynthesis,8,2037,0.0011642118555779,0.0046579363899907,False,13
BCL10,down,Formation of HIV elongation complex in the absence of HIV Tat,13,2037,0.001315207945254,0.0052268596200687,False,28
BCL10,down,Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,10,2037,0.0014576733094018,0.0057436096836831,False,19
BCL10,down,Global Genome Nucleotide Excision Repair (GG-NER),26,2037,0.0014612340328033,0.0057436096836831,False,74
BCL10,down,Regulation of cholesterol biosynthesis by SREBP (SREBF),18,2037,0.0014540215576516,0.0057436096836831,False,45
BCL10,down,Chromatin organization,72,2037,0.0015270296743161,0.00598040348814,False,262
BCL10,down,Activation of gene expression by SREBF (SREBP),15,2037,0.0015702195653555,0.0061272698256807,False,35
BCL10,down,Transcriptional regulation by RUNX3,25,2037,0.0017265548137645,0.006688847246131,False,71
BCL10,down,Unfolded Protein Response (UPR),25,2037,0.0017265548137645,0.006688847246131,False,71
BCL10,down,Mitochondrial mRNA modification,7,2037,0.0018524926381962,0.0071001230296701,True,11
BCL10,down,Mitochondrial ribosome-associated quality control,7,2037,0.0018524926381962,0.0071001230296701,True,11
BCL10,down,RNA Polymerase III Transcription Termination,7,2037,0.0018524926381962,0.0071001230296701,False,11
BCL10,down,Formation of RNA Pol II elongation complex,16,2037,0.0019269886187131,0.0073334513864099,False,39
BCL10,down,RNA Polymerase II Transcription Elongation,16,2037,0.0019269886187131,0.0073334513864099,False,39
BCL10,down,Formation of HIV-1 elongation complex containing HIV-1 Tat,12,2037,0.0021411568138063,0.0080630275820608,False,26
BCL10,down,HIV Transcription Elongation,12,2037,0.0021411568138063,0.0080630275820608,False,26
BCL10,down,Tat-mediated elongation of the HIV-1 transcript,12,2037,0.0021411568138063,0.0080630275820608,False,26
BCL10,down,HIV elongation arrest and recovery,10,2037,0.002401192982971,0.0089483904590305,False,20
BCL10,down,Mitochondrial calcium ion transport,10,2037,0.002401192982971,0.0089483904590305,False,20
BCL10,down,Pausing and recovery of HIV elongation,10,2037,0.002401192982971,0.0089483904590305,False,20
BCL10,down,CHD chromatin remodelers,28,2037,0.0024178621475706,0.0089794397687364,False,84
BCL10,down,Inositol phosphate metabolism,20,2037,0.0024472018587735,0.0090261520612982,False,54
BCL10,down,Nuclear Envelope (NE) Reassembly,20,2037,0.0024472018587735,0.0090261520612982,False,54
BCL10,down,RNA Polymerase I Transcription,18,2037,0.0025869054198003,0.009508863949232,False,47
BCL10,down,Interleukin-1 signaling,27,2037,0.0028640466596539,0.0104917627634261,False,81
BCL10,down,Formation of a pool of free 40S subunits,6,2037,0.0029142367417878,0.0105677877808266,False,9
BCL10,down,Mitochondrial translation initiation,6,2037,0.0029142367417878,0.0105677877808266,True,9
BCL10,down,Ribavirin ADME,6,2037,0.0029142367417878,0.0105677877808266,False,9
BCL10,down,Apoptosis,40,2037,0.0029889383629402,0.0108023040835122,False,133
BCL10,down,Drug ADME,15,2037,0.003037902850167,0.0109425463867221,False,37
BCL10,down,Metabolism of folate and pterines,7,2037,0.0036872354020901,0.0132371750935036,False,12
BCL10,down,Formation of the Early Elongation Complex,9,2037,0.0039685346020361,0.0140037006577416,False,18
BCL10,down,Formation of the HIV-1 Early Elongation Complex,9,2037,0.0039685346020361,0.0140037006577416,False,18
BCL10,down,Organelle biogenesis and maintenance,69,2037,0.0039255468047946,0.0140037006577416,False,258
BCL10,down,Pausing and recovery of Tat-mediated HIV elongation,9,2037,0.0039685346020361,0.0140037006577416,False,18
BCL10,down,RHOBTB GTPase Cycle,13,2037,0.0040047723329474,0.0140037006577416,False,31
BCL10,down,RNA Pol II CTD phosphorylation and interaction with CE during HIV infection,8,2037,0.0039811496251356,0.0140037006577416,False,15
BCL10,down,Tat-mediated HIV elongation arrest and recovery,9,2037,0.0039685346020361,0.0140037006577416,False,18
BCL10,down,Transcriptional regulation by RUNX1,40,2037,0.0039993752762635,0.0140037006577416,False,135
BCL10,down,C-type lectin receptors (CLRs),28,2037,0.0042612875685328,0.0148524489039156,False,87
BCL10,down,SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,5,2037,0.0044762749868192,0.0154517569256548,True,7
BCL10,down,SLBP independent Processing of Histone Pre-mRNAs,5,2037,0.0044762749868192,0.0154517569256548,True,7
BCL10,down,Synthesis of diphthamide-EEF2,5,2037,0.0044762749868192,0.0154517569256548,False,7
BCL10,down,Resolution of Abasic Sites (AP sites),14,2037,0.0047812734810804,0.0164518579524716,False,35
BCL10,down,Deubiquitination,56,2037,0.004925456125023,0.0168940007855088,False,204
BCL10,down,Regulation of PD-L1(CD274) expression,35,2037,0.0049692026585956,0.0169899405184365,False,116
BCL10,down,Signaling by Hedgehog,30,2037,0.0051264467613109,0.0174720986137085,False,96
BCL10,down,Interferon Signaling,59,2037,0.0055419225713486,0.0188285508181151,False,218
BCL10,down,Signaling by the B Cell Receptor (BCR),26,2037,0.0059819894799297,0.0202597568235357,False,81
BCL10,down,Abortive elongation of HIV-1 transcript in the absence of Tat,6,2037,0.006066299147099,0.0204168880669552,False,10
BCL10,down,Mitochondrial translation termination,6,2037,0.006066299147099,0.0204168880669552,True,10
BCL10,down,RHOBTB1 GTPase cycle,9,2037,0.0062283097654071,0.0208319553333647,False,19
BCL10,down,RNA Polymerase I Transcription Termination,9,2037,0.0062283097654071,0.0208319553333647,False,19
BCL10,down,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",4,2037,0.0064898544510825,0.0215063792117414,False,5
BCL10,down,PDH complex synthesizes acetyl-CoA from PYR,4,2037,0.0064898544510825,0.0215063792117414,False,5
BCL10,down,tRNA processing in the mitochondrion,4,2037,0.0064898544510825,0.0215063792117414,True,5
BCL10,down,Diseases associated with glycosylation precursor biosynthesis,8,2037,0.006591342040883,0.0216429127378994,False,16
BCL10,down,RNA Pol II CTD phosphorylation and interaction with CE,8,2037,0.006591342040883,0.0216429127378994,False,16
BCL10,down,mRNA Capping,8,2037,0.006591342040883,0.0216429127378994,True,16
BCL10,down,Positive epigenetic regulation of rRNA expression,15,2037,0.0071906651403882,0.0235390466753741,True,40
BCL10,down,Interconversion of nucleotide di- and triphosphates,10,2037,0.0083334480329628,0.0271151768323293,False,23
BCL10,down,Sulfur amino acid metabolism,10,2037,0.0083334480329628,0.0271151768323293,False,23
BCL10,down,HCMV Infection,26,2037,0.0084857376827625,0.0274448633163222,False,83
BCL10,down,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,14,2037,0.0084801184578468,0.0274448633163222,False,37
BCL10,down,PCNA-Dependent Long Patch Base Excision Repair,9,2037,0.0093595871328548,0.0300903741554764,False,20
BCL10,down,SRP-dependent cotranslational protein targeting to membrane,9,2037,0.0093595871328548,0.0300903741554764,True,20
BCL10,down,FGFR2 mutant receptor activation,5,2037,0.0099905203218653,0.031833699368784,False,8
BCL10,down,Signaling by FGFR2 IIIa TM,5,2037,0.0099905203218653,0.031833699368784,False,8
BCL10,down,Z-decay: degradation of maternal mRNAs by zygotically expressed factors,5,2037,0.0099905203218653,0.031833699368784,True,8
BCL10,down,Mitotic Prophase,26,2037,0.010026913077796,0.0318554141144139,True,84
BCL10,down,HSF1-dependent transactivation,11,2037,0.0101896842611955,0.0322773233803165,False,27
BCL10,down,ATP-dependent chromatin remodelers,32,2037,0.0107994618733643,0.0341085643331769,False,109
BCL10,down,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",14,2037,0.0110273245401471,0.0347263992097616,False,38
BCL10,down,Purine salvage,6,2037,0.0111228669577825,0.0348236270742202,False,11
BCL10,down,mRNA decay by 3' to 5' exoribonuclease,6,2037,0.0111228669577825,0.0348236270742202,True,11
BCL10,down,SARS-CoV-2 Infection,50,2037,0.0115020325026914,0.0359063449431846,False,186
BCL10,down,Metabolism of steroids,28,2037,0.0115388488028334,0.0359171680943687,False,93
BCL10,down,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",20,2037,0.0115785819073103,0.0359369818852255,False,61
BCL10,down,Activation of the pre-replicative complex,12,2037,0.0117678294319564,0.0364194031557961,False,31
BCL10,down,Co-inhibition by PD-1,36,2037,0.0128077907501251,0.0395243284753146,False,127
BCL10,down,Activation of ATR in response to replication stress,13,2037,0.0130750057584681,0.0401674765656319,False,35
BCL10,down,Synthesis of substrates in N-glycan biosythesis,17,2037,0.01309079319827,0.0401674765656319,False,50
BCL10,down,Neddylation,49,2037,0.0132190856085434,0.0404458954556854,False,183
BCL10,down,Attenuation phase,9,2037,0.0135461270638111,0.0412123696263406,False,21
BCL10,down,RHOBTB2 GTPase cycle,9,2037,0.0135461270638111,0.0412123696263406,False,21
BCL10,down,RNA Polymerase I Promoter Escape,11,2037,0.0138353595694008,0.0419737528344922,False,28
BCL10,down,TCR signaling,25,2037,0.0139401526506221,0.0421728775413483,False,82
BCL10,down,IFIT antiviral response,8,2037,0.0153899216401677,0.046428419065716,False,18
BCL10,down,Acyl chain remodelling of PG,4,2037,0.0164099218021344,0.0490930160580522,False,6
BCL10,down,ChREBP activates metabolic gene expression,4,2037,0.0164099218021344,0.0490930160580522,False,6
BCL10,down,Methionine salvage pathway,4,2037,0.0164099218021344,0.0490930160580522,False,6
BCL10,down,MicroRNA (miRNA) biogenesis,7,2037,0.0171709790836264,0.0510860344559826,False,15
BCL10,down,Mitochondrial unfolded protein response (UPRmt),7,2037,0.0171709790836264,0.0510860344559826,False,15
BCL10,down,Metabolism of water-soluble vitamins and cofactors,28,2037,0.0178614603850961,0.0529939196549546,False,96
BCL10,down,TCF dependent signaling in response to WNT,33,2037,0.0179153095705647,0.0530076604601599,False,117
BCL10,down,HDR through MMEJ (alt-NHEJ),6,2037,0.0185584985134748,0.0546106636585038,False,12
BCL10,down,KSRP (KHSRP) binds and destabilizes mRNA,6,2037,0.0185584985134748,0.0546106636585038,True,12
BCL10,down,E2F-enabled inhibition of pre-replication complex formation,5,2037,0.0188358747969622,0.0549762524561744,False,9
BCL10,down,Glutathione synthesis and recycling,5,2037,0.0188358747969622,0.0549762524561744,False,9
BCL10,down,Zinc transporters,5,2037,0.0188358747969622,0.0549762524561744,False,9
BCL10,down,Cholesterol biosynthesis,9,2037,0.0189712012874964,0.0550727325785274,False,22
BCL10,down,HSF1 activation,9,2037,0.0189712012874964,0.0550727325785274,False,22
BCL10,down,SUMO E3 ligases SUMOylate target proteins,38,2037,0.0193900646792414,0.0561373646761911,False,139
BCL10,down,SARS-CoV Infections,71,2037,0.0195038586416176,0.0563154309839737,False,285
BCL10,down,Regulation of CDH1 Expression and Function,33,2037,0.0202703315935374,0.0582163923366394,False,118
BCL10,down,Regulation of Expression and Function of Type I Classical Cadherins,33,2037,0.0202703315935374,0.0582163923366394,False,118
BCL10,down,Nucleotide salvage,8,2037,0.022052912094539,0.0629999637289615,False,19
BCL10,down,Synthesis of PC,8,2037,0.022052912094539,0.0629999637289615,False,19
BCL10,down,Regulation of Homotypic Cell-Cell Adhesion,34,2037,0.0221384600696182,0.0630770409920075,False,123
BCL10,down,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,11,2037,0.0239556535600759,0.0680745089292924,False,30
BCL10,down,NFE2L2 regulating anti-oxidant/detoxification enzymes,7,2037,0.0253995856724269,0.0717988287905611,False,16
BCL10,down,"Respiratory syncytial virus (RSV) genome replication, transcription and translation",7,2037,0.0253995856724269,0.0717988287905611,True,16
BCL10,down,Programmed Cell Death,41,2037,0.0266261409575547,0.0750689890347813,False,155
BCL10,down,TP53 Regulates Transcription of DNA Repair Genes,15,2037,0.0280405167934332,0.0788502260744845,False,46
BCL10,down,Cellular response to starvation,17,2037,0.0283745283294553,0.0795816849240193,False,54
BCL10,down,Diseases of branched-chain amino acid catabolism,6,2037,0.028782271919578,0.0803070125839003,False,13
BCL10,down,Formation of tubulin folding intermediates by CCT/TriC,6,2037,0.028782271919578,0.0803070125839003,False,13
BCL10,down,Interleukin-1 family signaling,29,2037,0.0292994658518623,0.0815388235722371,False,104
BCL10,down,Chromatin modifying enzymes,48,2037,0.0296096701452635,0.0821897287279608,False,187
BCL10,down,Fc epsilon receptor (FCERI) signaling,28,2037,0.030235007171678,0.0837097756398386,False,100
BCL10,down,Dual Incision in GG-NER,12,2037,0.0320899562693434,0.0886176484668792,False,35
BCL10,down,Gene expression (Transcription),239,2037,0.0322230569902355,0.0887576275664545,False,1086
BCL10,down,DNA Damage Reversal,4,2037,0.0323214508892214,0.088801537264519,False,7
BCL10,down,Transcriptional activation of mitochondrial biogenesis,15,2037,0.0338635104925481,0.0928015287543877,False,47
BCL10,down,SUMOylation,38,2037,0.0364296628607384,0.0995805758909016,False,145
BCL10,down,PKR-mediated signaling,18,2037,0.0391512803997709,0.1067491873178565,False,60
BCL10,down,Mitophagy,12,2037,0.0397169238677913,0.1080179974889175,False,36
BCL10,down,Base Excision Repair,15,2037,0.0405170095782249,0.1099164214502474,False,48
BCL10,down,Branched-chain amino acid catabolism,8,2037,0.0409575913029545,0.1108324769680453,False,21
BCL10,down,PIWI-interacting RNA (piRNA) biogenesis,6,2037,0.0421071818570134,0.1136577314787055,False,14
BCL10,down,Detoxification of Reactive Oxygen Species,9,2037,0.0443410887238883,0.1193883813890693,False,25
BCL10,down,Regulation of T cell activation by CD28 family,44,2037,0.0451755836199255,0.1213319290739645,False,174
BCL10,down,Beta-catenin independent WNT signaling,26,2037,0.0463946072574523,0.1237568794545641,False,95
BCL10,down,Mitotic Spindle Checkpoint,26,2037,0.0463946072574523,0.1237568794545641,True,95
BCL10,down,PINK1-PRKN Mediated Mitophagy,10,2037,0.0465381023018555,0.1237568794545641,False,29
BCL10,down,RMTs methylate histone arginines,10,2037,0.0465381023018555,0.1237568794545641,False,29
BCL10,down,Transport of small molecules,89,2037,0.0469387796855714,0.1245149402003951,False,381
BCL10,down,Metabolism of carbohydrates and carbohydrate derivatives,47,2037,0.047174321579668,0.124832295678876,False,188
BCL10,down,Antigen processing: Ubiquitination & Proteasome degradation,58,2037,0.0475277019109922,0.1254591543091635,False,238
BCL10,down,Transcriptional Regulation by E2F6,11,2037,0.0478587665232783,0.126024184707997,False,33
BCL10,down,Interleukin-12 family signaling,14,2037,0.0485186724592237,0.1274502688745951,False,45
BCL10,down,Amino acid transport across the plasma membrane,7,2037,0.0490495113493194,0.1279087741482252,False,18
BCL10,down,BBSome-mediated cargo-targeting to cilium,7,2037,0.0490495113493194,0.1279087741482252,False,18
BCL10,down,SLC-mediated transport of amino acids,7,2037,0.0490495113493194,0.1279087741482252,False,18
BCL10,down,Cytokine Signaling in Immune system,128,2037,0.05280855251954,0.1373787706848904,False,567
BCL10,down,Deadenylation of mRNA,8,2037,0.0535212427403591,0.1388972974249803,True,22
BCL10,down,HuR (ELAVL1) binds and stabilizes mRNA,4,2037,0.0546523814565774,0.1404787943406537,True,8
BCL10,down,Malate-aspartate shuttle,4,2037,0.0546523814565774,0.1404787943406537,False,8
BCL10,down,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",4,2037,0.0546523814565774,0.1404787943406537,False,8
BCL10,down,Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane,4,2037,0.0546523814565774,0.1404787943406537,False,8
