target_gene,directionality_index,binom_fdr,binom_p,footprint_class,signed_net,primary_rank,n_hits,neglog10fdr
WDR19,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
GNAI1,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
HOXA5,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
NPHP3,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
NPIPA1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ZBED4,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
NPIPA8,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
CCDC106,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
BUD31,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
FRMD3,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ANK3,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
TAS2R20,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
KCNIP4,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
PVRIG,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ZNF442,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
NECAP2,0.037037037037037,1.0,1.0,net_derepressed_on_KO,1,,27,-0.0
TERT,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
OVOL2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FBXL20,0.027027027027027,1.0,1.0,net_derepressed_on_KO,1,,37,-0.0
ZFAND6,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
KCNH2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FBXL18,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
RBMS1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FBN3,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
KCNJ1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
NELFB,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FBLN5,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FAXDC2,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
P2RY10,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
P2RY12,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
SLC23A1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FASLG,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
NECTIN2,0.0769230769230769,1.0,1.0,net_derepressed_on_KO,1,,13,-0.0
FAS,0.0666666666666666,1.0,1.0,net_derepressed_on_KO,1,,15,-0.0
MSS51,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
RNASE1,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
SLC1A5,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
FBXO36,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
AGO2,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
BEX2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
AGO3,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
FDCSP,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
BICRA,0.0256410256410256,1.0,1.0,net_derepressed_on_KO,1,,39,-0.0
SORCS3,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
RBM24,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
HDAC6,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
FCRL3,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
RAB22A,0.0212765957446808,1.0,1.0,net_derepressed_on_KO,1,,47,-0.0
OSBPL3,0.1111111111111111,1.0,1.0,net_derepressed_on_KO,1,,9,-0.0
HDAC9,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
KANSL1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
RBMS3,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
APOC1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
NEURL1,0.0526315789473684,1.0,1.0,net_derepressed_on_KO,1,,19,-0.0
SPARCL1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
OSMR,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
MTERF4,0.0909090909090909,1.0,1.0,net_derepressed_on_KO,1,,11,-0.0
SLC25A29,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
TECR,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
PYCARD,0.0909090909090909,1.0,1.0,net_derepressed_on_KO,1,,11,-0.0
ZNF443,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
OTP,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
SLC25A25,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
AGO4,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
P4HA1,0.0909090909090909,1.0,1.0,net_derepressed_on_KO,1,,11,-0.0
ANKRD13B,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
RING1,0.04,1.0,1.0,net_derepressed_on_KO,1,,25,-0.0
HES1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
KIAA0753,0.0666666666666666,1.0,1.0,net_derepressed_on_KO,1,,15,-0.0
NEK6,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FAM167B,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
SOX30,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
SLAMF1,0.0588235294117647,1.0,1.0,net_derepressed_on_KO,1,,17,-0.0
CDH23,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
KIAA1958,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FAM135A,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
CDHR5,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FAM124B,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
SOX21,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
THBS4,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
FAM8A1,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
SOX3,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
AFAP1L2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
PTP4A3,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
FAHD2A,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
HES3,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
HES6,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
THRB,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
BCL11A,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FAAH2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FAAH,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ZNF433,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FAM169A,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
SLC11A1,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
KIAA0408,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
KIAA0319L,0.0434782608695652,1.0,1.0,net_derepressed_on_KO,1,,23,-0.0
PABPN1,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
FAM76A,0.0909090909090909,1.0,1.0,net_derepressed_on_KO,1,,11,-0.0
C3orf33,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
C3AR1,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
FAM50B,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
FAM43A,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
BCL9,0.0666666666666666,1.0,1.0,net_derepressed_on_KO,1,,15,-0.0
FAM3D,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ZNF704,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
ZNF44,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
TFIP11,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
KDM4C,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
SOX2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
AQP1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ZFHX4,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
TGFB1,0.1111111111111111,1.0,1.0,net_derepressed_on_KO,1,,9,-0.0
SLC16A10,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
AGAP9,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
CDC42BPA,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
MS4A6A,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
PTPN4,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
AQP11,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
UTP6,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
NEUROD6,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
OSBPL2,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
FDXR,0.0588235294117647,1.0,1.0,net_derepressed_on_KO,1,,17,-0.0
BLVRA,0.0769230769230769,1.0,1.0,net_derepressed_on_KO,1,,13,-0.0
IRGM,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
FOXD4L4,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FOXC2,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
MUC3A,0.0909090909090909,1.0,1.0,net_derepressed_on_KO,1,,11,-0.0
IRX5,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FOXA2,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
TBC1D7,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
HAND2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
MUC2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
BLOC1S3,0.1111111111111111,1.0,1.0,net_derepressed_on_KO,1,,9,-0.0
CCZ1B,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
MUC13,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
C1orf56,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
TBRG4,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
TUB,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
HLA-G,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FLYWCH2,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
BLM,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ORMDL3,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
R3HDM2,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
NFE2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
MUC5B,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
RAB11FIP4,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FLACC1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ZNF474,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
SPHK2,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
ZNF584,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
SPG7,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
BNC1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
CCP110,0.0526315789473684,1.0,1.0,net_derepressed_on_KO,1,,19,-0.0
C8orf88,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
HMBOX1,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
FOXP2,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
FOXO6,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
CCR8,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
CCR9,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FOXL1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
APBB2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
MXD1,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
RBM12B,0.0588235294117647,1.0,1.0,net_derepressed_on_KO,1,,17,-0.0
RHEBL1,0.1111111111111111,1.0,1.0,net_derepressed_on_KO,1,,9,-0.0
RAB15,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FOXH1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FOXG1,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
ZC4H2,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
HLX,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
TBX4,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
SLC2A8,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
SRSF2,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
TCEA3,0.024390243902439,1.0,1.0,net_derepressed_on_KO,1,,41,-0.0
FGFBP2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
HLA-DPA1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ZDHHC11,0.0769230769230769,1.0,1.0,net_derepressed_on_KO,1,,13,-0.0
TCAF1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
CD300A,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
TCAF2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
XPNPEP1,0.1111111111111111,1.0,1.0,net_derepressed_on_KO,1,,9,-0.0
FGFR2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
C8orf44,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
HLA-DQA1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ZNF454,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
NDUFS6,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
HBB,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
ITPKB,0.0588235294117647,1.0,1.0,net_derepressed_on_KO,1,,17,-0.0
TCF12,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
SOHLH1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
MTMR7,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
HBD,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
TC2N,0.1111111111111111,1.0,1.0,net_derepressed_on_KO,1,,9,-0.0
QPCT,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
RHOQ,0.1111111111111111,1.0,1.0,net_derepressed_on_KO,1,,9,-0.0
JAG1,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
TCF4,0.2,1.0,1.0,net_derepressed_on_KO,1,,5,-0.0
HLA-DQA2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FGD2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
HCK,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FGF2,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
CD22,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FGF9,0.3333333333333333,1.0,1.0,net_derepressed_on_KO,1,,3,-0.0
MTMR2,0.1428571428571428,1.0,1.0,net_derepressed_on_KO,1,,7,-0.0
ZNF57,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
FKBPL,1.0,1.0,1.0,net_derepressed_on_KO,1,,1,-0.0
APOBEC3D,0.1111111111111111,1.0,1.0,net_derepressed_on_KO,1,,9,-0.0
POLQ,0.0,1.0,1.0,balanced,0,,6,-0.0
METTL22,0.0,1.0,1.0,balanced,0,,6,-0.0
ABCB6,0.0,1.0,1.0,balanced,0,,6,-0.0
POU4F3,0.0,1.0,1.0,balanced,0,,2,-0.0
RDM1,0.0,1.0,1.0,balanced,0,,4,-0.0
ABTB1,0.0,1.0,1.0,balanced,0,,10,-0.0
ASB2,0.0,1.0,1.0,balanced,0,,2,-0.0
ZNF277,0.0,1.0,1.0,balanced,0,,6,-0.0
PLEKHF1,0.0,1.0,1.0,balanced,0,,6,-0.0
RUSF1,0.0,1.0,1.0,balanced,0,,6,-0.0
POC5,0.0,1.0,1.0,balanced,0,,6,-0.0
ZXDB,0.0,1.0,1.0,balanced,0,,2,-0.0
MEX3C,0.0,1.0,1.0,balanced,0,,6,-0.0
NDUFAF1,0.0,1.0,1.0,balanced,0,,12,-0.0
NHERF1,0.0,1.0,1.0,balanced,0,,14,-0.0
ZNF592,0.0,1.0,1.0,balanced,0,,8,-0.0
RBM15B,0.0,1.0,1.0,balanced,0,,12,-0.0
PMP22,0.0,1.0,1.0,balanced,0,,12,-0.0
POMZP3,0.0,1.0,1.0,balanced,0,,2,-0.0
PLCB3,0.0,1.0,1.0,balanced,0,,8,-0.0
NDUFS4,0.0,1.0,1.0,balanced,0,,8,-0.0
PLCB2,0.0,1.0,1.0,balanced,0,,8,-0.0
RASGRP2,0.0,1.0,1.0,balanced,0,,4,-0.0
METTL15,0.0,1.0,1.0,balanced,0,,10,-0.0
PMS1,0.0,1.0,1.0,balanced,0,,12,-0.0
RCC2,0.0,1.0,1.0,balanced,0,,6,-0.0
ZNF598,0.0,1.0,1.0,balanced,0,,2,-0.0
NEDD9,0.0,1.0,1.0,balanced,0,,6,-0.0
ZSWIM8,0.0,1.0,1.0,balanced,0,,10,-0.0
ASB1,0.0,1.0,1.0,balanced,0,,14,-0.0
ZNF582,0.0,1.0,1.0,balanced,0,,2,-0.0
RTN3,0.0,1.0,1.0,balanced,0,,12,-0.0
PPM1N,0.0,1.0,1.0,balanced,0,,8,-0.0
MEI1,0.0,1.0,1.0,balanced,0,,2,-0.0
MEGF9,0.0,1.0,1.0,balanced,0,,6,-0.0
RBL2,0.0,1.0,1.0,balanced,0,,16,-0.0
ABHD11,0.0,1.0,1.0,balanced,0,,6,-0.0
PLXDC1,0.0,1.0,1.0,balanced,0,,2,-0.0
PLA2G4C,0.0,1.0,1.0,balanced,0,,6,-0.0
RBM45,0.0,1.0,1.0,balanced,0,,12,-0.0
PTGS1,0.0,1.0,1.0,balanced,0,,2,-0.0
MGMT,0.0,1.0,1.0,balanced,0,,6,-0.0
ADCY1,0.0,1.0,1.0,balanced,0,,2,-0.0
ZNF789,0.0,1.0,1.0,balanced,0,,2,-0.0
RAB11A,0.0,1.0,1.0,balanced,0,,8,-0.0
OGDH,0.0,1.0,1.0,balanced,0,,8,-0.0
PRSS3,0.0,1.0,1.0,balanced,0,,2,-0.0
APLF,0.0,1.0,1.0,balanced,0,,8,-0.0
MTUS1,0.0,1.0,1.0,balanced,0,,4,-0.0
OGFRL1,0.0,1.0,1.0,balanced,0,,6,-0.0
PDF,0.0,1.0,1.0,balanced,0,,6,-0.0
ALX3,0.0,1.0,1.0,balanced,0,,6,-0.0
PDE7B,0.0,1.0,1.0,balanced,0,,4,-0.0
PSEN2,0.0,1.0,1.0,balanced,0,,10,-0.0
OLAH,0.0,1.0,1.0,balanced,0,,2,-0.0
ZNF333,0.0,1.0,1.0,balanced,0,,4,-0.0
PDE4B,0.0,1.0,1.0,balanced,0,,6,-0.0
ARHGEF19,0.0,1.0,1.0,balanced,0,,2,-0.0
RNF149,0.0,1.0,1.0,balanced,0,,6,-0.0
ODF2L,0.0,1.0,1.0,balanced,0,,4,-0.0
ZNF792,0.0,1.0,1.0,balanced,0,,6,-0.0
MUC20,0.0,1.0,1.0,balanced,0,,4,-0.0
RAB12,0.0,1.0,1.0,balanced,0,,6,-0.0
PGAP1,0.0,1.0,1.0,balanced,0,,6,-0.0
NUP210,0.0,1.0,1.0,balanced,0,,8,-0.0
PFKL,0.0,1.0,1.0,balanced,0,,2,-0.0
NUP62CL,0.0,1.0,1.0,balanced,0,,2,-0.0
RAB28,0.0,1.0,1.0,balanced,0,,6,-0.0
PF4,0.0,1.0,1.0,balanced,0,,2,-0.0
ZNF488,0.0,1.0,1.0,balanced,0,,2,-0.0
RNF39,0.0,1.0,1.0,balanced,0,,12,-0.0
OARD1,0.0,1.0,1.0,balanced,0,,12,-0.0
MYBL1,0.0,1.0,1.0,balanced,0,,2,-0.0
PEPD,0.0,1.0,1.0,balanced,0,,12,-0.0
APBA3,0.0,1.0,1.0,balanced,0,,2,-0.0
RAB20,0.0,1.0,1.0,balanced,0,,8,-0.0
OAT,0.0,1.0,1.0,balanced,0,,6,-0.0
ZNF48,0.0,1.0,1.0,balanced,0,,12,-0.0
ZNF682,0.0,1.0,1.0,balanced,0,,4,-0.0
ZNF683,0.0,1.0,1.0,balanced,0,,4,-0.0
ORAI3,0.0,1.0,1.0,balanced,0,,4,-0.0
MSL3,0.0,1.0,1.0,balanced,0,,2,-0.0
PACS1,0.0,1.0,1.0,balanced,0,,8,-0.0
PSTPIP2,0.0,1.0,1.0,balanced,0,,4,-0.0
PAFAH1B2,0.0,1.0,1.0,balanced,0,,8,-0.0
MSC,0.0,1.0,1.0,balanced,0,,2,-0.0
MSANTD3,0.0,1.0,1.0,balanced,0,,10,-0.0
AGAP1,0.0,1.0,1.0,balanced,0,,4,-0.0
ADORA2B,0.0,1.0,1.0,balanced,0,,4,-0.0
ZNF707,0.0,1.0,1.0,balanced,0,,6,-0.0
PTPDC1,0.0,1.0,1.0,balanced,0,,8,-0.0
MRTFB,0.0,1.0,1.0,balanced,0,,40,-0.0
RNF10,0.0,1.0,1.0,balanced,0,,6,-0.0
PARVG,0.0,1.0,1.0,balanced,0,,6,-0.0
ZNF721,0.0,1.0,1.0,balanced,0,,2,-0.0
PTGER2,0.0,1.0,1.0,balanced,0,,6,-0.0
ADPRS,0.0,1.0,1.0,balanced,0,,28,-0.0
ZNF737,0.0,1.0,1.0,balanced,0,,4,-0.0
AGFG1,0.0,1.0,1.0,balanced,0,,12,-0.0
AGR3,0.0,1.0,1.0,balanced,0,,2,-0.0
PTRH1,0.0,1.0,1.0,balanced,0,,6,-0.0
MTMR14,0.0,1.0,1.0,balanced,0,,8,-0.0
RILPL1,0.0,1.0,1.0,balanced,0,,2,-0.0
RIMS3,0.0,1.0,1.0,balanced,0,,2,-0.0
OSBPL11,0.0,1.0,1.0,balanced,0,,6,-0.0
PYHIN1,0.0,1.0,1.0,balanced,0,,2,-0.0
ZNF761,0.0,1.0,1.0,balanced,0,,6,-0.0
ZNF446,0.0,1.0,1.0,balanced,0,,4,-0.0
AGPAT4,0.0,1.0,1.0,balanced,0,,4,-0.0
PYCR2,0.0,1.0,1.0,balanced,0,,8,-0.0
ZNF747,0.0,1.0,1.0,balanced,0,,6,-0.0
OSM,0.0,1.0,1.0,balanced,0,,6,-0.0
RIPK2,0.0,1.0,1.0,balanced,0,,4,-0.0
ZNF695,0.0,1.0,1.0,balanced,0,,6,-0.0
PUM3,0.0,1.0,1.0,balanced,0,,2,-0.0
MSTO1,0.0,1.0,1.0,balanced,0,,2,-0.0
ZNF835,0.0,1.0,1.0,balanced,0,,6,-0.0
MYH11,0.0,1.0,1.0,balanced,0,,2,-0.0
NUDT4,0.0,1.0,1.0,balanced,0,,4,-0.0
ZNF615,0.0,1.0,1.0,balanced,0,,2,-0.0
ANTXR2,0.0,1.0,1.0,balanced,0,,6,-0.0
ZNF619,0.0,1.0,1.0,balanced,0,,12,-0.0
PIK3R5,0.0,1.0,1.0,balanced,0,,8,-0.0
PIK3IP1,0.0,1.0,1.0,balanced,0,,4,-0.0
ALDH8A1,0.0,1.0,1.0,balanced,0,,2,-0.0
NOSIP,0.0,1.0,1.0,balanced,0,,6,-0.0
ZNF623,0.0,1.0,1.0,balanced,0,,12,-0.0
ALDH1B1,0.0,1.0,1.0,balanced,0,,22,-0.0
ACAP1,0.0,1.0,1.0,balanced,0,,6,-0.0
MIEF1,0.0,1.0,1.0,balanced,0,,14,-0.0
ZNF628,0.0,1.0,1.0,balanced,0,,112,-0.0
AKR7A3,0.0,1.0,1.0,balanced,0,,4,-0.0
PRDM12,0.0,1.0,1.0,balanced,0,,2,-0.0
PIGK,0.0,1.0,1.0,balanced,0,,6,-0.0
MINDY1,0.0,1.0,1.0,balanced,0,,18,-0.0
NAV1,0.0,1.0,1.0,balanced,0,,2,-0.0
RANBP6,0.0,1.0,1.0,balanced,0,,8,-0.0
AOAH,0.0,1.0,1.0,balanced,0,,2,-0.0
ALKBH4,0.0,1.0,1.0,balanced,0,,8,-0.0
RARRES2,0.0,1.0,1.0,balanced,0,,18,-0.0
ZNF611,0.0,1.0,1.0,balanced,0,,6,-0.0
RPS23,0.0,1.0,1.0,balanced,0,,2,-0.0
PPP1R35,0.0,1.0,1.0,balanced,0,,6,-0.0
ARMCX5,0.0,1.0,1.0,balanced,0,,6,-0.0
ZNRF3,0.0,1.0,1.0,balanced,0,,6,-0.0
NCK2,0.0,1.0,1.0,balanced,0,,6,-0.0
RELB,0.0,1.0,1.0,balanced,0,,8,-0.0
RAP2B,0.0,1.0,1.0,balanced,0,,8,-0.0
PPP2R5B,0.0,1.0,1.0,balanced,0,,4,-0.0
RAP1GDS1,0.0,1.0,1.0,balanced,0,,6,-0.0
PIP5K1A,0.0,1.0,1.0,balanced,0,,18,-0.0
MICAL1,0.0,1.0,1.0,balanced,0,,6,-0.0
ANO9,0.0,1.0,1.0,balanced,0,,2,-0.0
ZNF552,0.0,1.0,1.0,balanced,0,,12,-0.0
NR3C2,0.0,1.0,1.0,balanced,0,,2,-0.0
PIDD1,0.0,1.0,1.0,balanced,0,,4,-0.0
NUDT3,0.0,1.0,1.0,balanced,0,,16,-0.0
PHLDB2,0.0,1.0,1.0,balanced,0,,4,-0.0
RGCC,0.0,1.0,1.0,balanced,0,,6,-0.0
PHKA1,0.0,1.0,1.0,balanced,0,,4,-0.0
ZNF850,0.0,1.0,1.0,balanced,0,,6,-0.0
MYOM1,0.0,1.0,1.0,balanced,0,,2,-0.0
PHF7,0.0,1.0,1.0,balanced,0,,4,-0.0
RGL4,0.0,1.0,1.0,balanced,0,,4,-0.0
NUAK1,0.0,1.0,1.0,balanced,0,,2,-0.0
NUAK2,0.0,1.0,1.0,balanced,0,,4,-0.0
