gene,is_ctx_specific,delivery_modality,polarity,kinetic_archetype,avoid_tier,n_avoid_flags,avoid_flags,n_concept_modules,stimulation_gated,ctx_specific_de,de_Rest,de_Stim8hr,de_Stim48hr,loeuf,pli,breadth_max_de
PPCDC,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,288.0,591.0,751.0,303.0,1.376,0.00047853,751.0
PPDPF,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,683.0,816.0,1142.0,133.0,1.937,0.00010213,1142.0
PPIF,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,211.0,219.0,29.0,8.0,1.352,0.0019919,219.0
PPIH,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),clear,0,,0,False,716.0,161.0,877.0,387.0,1.189,7.4626e-05,877.0
PPIL1,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,457.0,571.0,507.0,114.0,0.812,0.12108,571.0
PPM1D,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,1321.0,1390.0,140.0,69.0,1.096,2.2321e-11,1390.0
PPP1R12A,False,待新模態 (無已知遞送方式),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.13); 劑量敏感(pLI 1.00),0,False,65.0,93.0,57.0,28.0,0.13,1.0,93.0
PPP1R12C,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,137.0,142.0,6.0,5.0,0.431,0.086713,142.0
PPP1R13L,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),clear,0,,0,False,184.0,215.0,377.0,31.0,0.489,0.03206,377.0
PPP1R3B,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,298.0,312.0,14.0,25.0,0.991,0.065025,312.0
PPP3R1,True,待新模態 (無已知遞送方式),repressor,stim_switch(刺激開關),clear,0,,0,True,612.0,1.0,613.0,523.0,0.664,0.41481,613.0
PPP6C,False,小分子 (胞內可成藥口袋),repressor,other(其他),clear,0,,0,False,172.0,126.0,298.0,278.0,0.397,0.85535,298.0
PPP6R2,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,123.0,124.0,1.0,2.0,0.411,0.16399,124.0
PPRC1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.15); 劑量敏感(pLI 1.00),0,False,30.0,70.0,40.0,86.0,0.152,1.0,86.0
PQBP1,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,35.0,56.0,85.0,21.0,0.499,0.78935,85.0
PRCP,False,小分子 (胞內可成藥口袋),repressor,other(其他),clear,0,,0,False,103.0,107.0,4.0,6.0,1.152,8.7577e-12,107.0
PRDM15,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,33.0,28.0,61.0,41.0,0.455,8.2172e-06,61.0
PRDX3,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,54.0,56.0,2.0,3.0,0.877,0.0042426,56.0
PRKD2,False,小分子 (胞內可成藥口袋),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.19); 劑量敏感(pLI 1.00),0,False,70.0,2.0,53.0,72.0,0.189,0.99995,72.0
PRKRA,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,18.0,57.0,50.0,75.0,0.558,0.41653,75.0
PRORP,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,110.0,5.0,6.0,115.0,1.222,1.3271e-13,115.0
PRPF39,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.24); 劑量敏感(pLI 1.00),0,False,273.0,53.0,326.0,207.0,0.238,0.99875,326.0
PRR12,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.05); 劑量敏感(pLI 1.00),0,False,27.0,52.0,25.0,36.0,0.051,1.0,52.0
PRRC2A,False,待新模態 (無已知遞送方式),activator,other(其他),high_risk,2,高遺傳約束(LOEUF 0.19); 劑量敏感(pLI 1.00),0,False,90.0,32.0,122.0,85.0,0.186,1.0,122.0
PRSS21,False,小分子 (胞內可成藥口袋),repressor,other(其他),clear,0,,0,False,224.0,242.0,18.0,56.0,1.319,1.3247e-07,242.0
PRXL2B,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,94.0,97.0,3.0,5.0,1.517,1.5148e-05,97.0
PSIP1,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.27); 劑量敏感(pLI 1.00),0,False,364.0,123.0,263.0,487.0,0.266,0.99668,487.0
PSMB9,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,37.0,88.0,125.0,125.0,0.955,0.0027499,125.0
PSMF1,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),clear,0,,0,False,273.0,399.0,427.0,126.0,1.499,3.3092e-08,427.0
PTCD2,True,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,True,650.0,50.0,43.0,700.0,1.315,7.1321e-11,700.0
PTCH1,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.07); 劑量敏感(pLI 1.00),0,False,364.0,364.0,0.0,1.0,0.075,1.0,364.0
PTDSS1,False,抗體 (表面但胞外域有限),mixed,late_sustained(晚期持續),clear,0,,0,False,67.0,10.0,11.0,77.0,0.448,0.15093,77.0
PTDSS2,False,抗體 (表面但胞外域有限),activator,other(其他),clear,0,,0,False,52.0,49.0,101.0,60.0,0.713,1.3906e-05,101.0
PTEN,False,小分子 (胞內可成藥口袋),mixed,other(其他),caution,1,泛效應(breadth top10%),0,False,2466.0,2929.0,1639.0,463.0,0.5972332460642497,0.3381560734403222,2929.0
PTGER3,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),repressor,other(其他),clear,0,,0,False,99.0,100.0,1.0,8.0,0.579,0.37217,100.0
PTPA,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.26); 劑量敏感(pLI 0.99),0,False,761.0,344.0,292.0,1105.0,0.258,0.99057,1105.0
PTPN11,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.14); 劑量敏感(pLI 1.00),0,False,52.0,8.0,4.0,60.0,0.135,0.99998,60.0
PTPN2,False,小分子 (胞內可成藥口袋),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.18); 劑量敏感(pLI 1.00),0,False,312.0,414.0,102.0,371.0,0.179,0.99953,414.0
PTPRC,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,late_sustained(晚期持續),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.21); 劑量敏感(pLI 1.00),0,False,3171.0,55.0,2255.0,3226.0,0.207,1.0,3226.0
PUM1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.13); 劑量敏感(pLI 1.00),0,False,157.0,84.0,227.0,241.0,0.129,1.0,241.0
PUS3,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,32.0,36.0,65.0,4.0,1.115,1.4003e-08,65.0
PXMP4,False,抗體 (表面但胞外域有限),repressor,other(其他),clear,0,,0,False,62.0,103.0,165.0,115.0,1.25,0.00075854,165.0
PYGM,False,小分子 (胞內可成藥口袋),repressor,late_sustained(晚期持續),clear,0,,0,False,82.0,110.0,28.0,184.0,0.874,2.033e-13,184.0
QRICH1,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.28); 劑量敏感(pLI 1.00),0,False,41.0,38.0,79.0,20.0,0.275,0.99576,79.0
QRSL1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,251.0,18.0,96.0,269.0,0.893,4.8771e-08,269.0
R3HCC1L,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,104.0,224.0,120.0,184.0,0.997,1.2632e-09,224.0
RAB11FIP1,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,369.0,219.0,588.0,218.0,0.867,7.3324e-11,588.0
RAB21,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,115.0,13.0,9.0,128.0,0.671,0.1111,128.0
RAB27B,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,28.0,85.0,64.0,57.0,0.857,0.038714,85.0
RAB2B,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,42.0,23.0,29.0,65.0,0.952,0.0028028,65.0
RABGEF1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,86.0,42.0,13.0,128.0,0.654,0.00063083,128.0
RAC2,True,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.28); 劑量敏感(pLI 0.97),0,True,1060.0,35.0,121.0,1095.0,0.284,0.96627,1095.0
RAD50,False,小分子 (胞內可成藥口袋),mixed,late_sustained(晚期持續),clear,0,,0,False,641.0,108.0,18.0,749.0,0.873,3.4392000000000004e-27,749.0
RAD51B,False,小分子 (胞內可成藥口袋),mixed,late_sustained(晚期持續),clear,0,,0,False,139.0,34.0,37.0,173.0,1.634,2.079e-15,173.0
RALGAPB,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.11); 劑量敏感(pLI 1.00),0,False,77.0,83.0,24.0,6.0,0.106,1.0,83.0
RANBP3,False,待新模態 (無已知遞送方式),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.14); 劑量敏感(pLI 1.00),0,False,64.0,148.0,168.0,84.0,0.141,0.99997,168.0
RASA2,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,481.0,700.0,250.0,219.0,1.196,7.391e-31,700.0
RASAL3,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,884.0,102.0,11.0,986.0,0.781,1.114e-10,986.0
RASGRP1,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.32); 劑量敏感(pLI 0.97),0,False,594.0,399.0,993.0,309.0,0.318,0.96554,993.0
RB1CC1,False,待新模態 (無已知遞送方式),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.14); 劑量敏感(pLI 1.00),0,False,510.0,392.0,902.0,581.0,0.138,1.0,902.0
RBFA,True,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,True,1152.0,14.0,146.0,1166.0,1.143,9.5095e-05,1166.0
RBM15,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.28); 劑量敏感(pLI 0.99),0,False,62.0,2.0,18.0,64.0,0.276,0.99474,64.0
RBM27,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.21); 劑量敏感(pLI 1.00),0,False,289.0,437.0,726.0,170.0,0.206,0.99999,726.0
RBM33,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.08); 劑量敏感(pLI 1.00),0,False,650.0,165.0,815.0,242.0,0.082,1.0,815.0
RBM5,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.14); 劑量敏感(pLI 1.00),0,False,278.0,29.0,168.0,307.0,0.135,1.0,307.0
RBPJ,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.24); 劑量敏感(pLI 1.00),0,False,59.0,61.0,57.0,120.0,0.241,0.99853,120.0
RC3H1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.29); 劑量敏感(pLI 0.99),0,False,227.0,114.0,169.0,341.0,0.287,0.99309,341.0
RCC1L,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,1109.0,58.0,2.0,1167.0,,,1167.0
RCOR1,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.11); 劑量敏感(pLI 1.00),0,False,433.0,293.0,223.0,726.0,0.111,0.99992,726.0
RCOR3,False,待新模態 (無已知遞送方式),activator,other(其他),high_risk,2,高遺傳約束(LOEUF 0.29); 劑量敏感(pLI 0.99),0,False,320.0,325.0,5.0,16.0,0.292,0.988,325.0
RDH13,False,小分子 (胞內可成藥口袋),repressor,early_transient(早期瞬態),clear,0,,0,False,91.0,34.0,125.0,10.0,1.809,6.0402e-14,125.0
REL,True,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.23); 劑量敏感(pLI 1.00),1,False,77.0,3.0,80.0,2.0,0.229,0.99836,80.0
RELA,True,待新模態 (無已知遞送方式),activator,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.18); 劑量敏感(pLI 1.00),1,False,102.0,4.0,106.0,38.0,0.181,0.99948,106.0
RESF1,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,35.0,50.0,15.0,23.0,,,50.0
RFX1,False,待新模態 (無已知遞送方式),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.27); 劑量敏感(pLI 1.00),0,False,99.0,195.0,294.0,165.0,0.273,0.99724,294.0
RHBDF2,False,抗體 (表面但胞外域有限),repressor,late_sustained(晚期持續),clear,0,,0,False,17.0,35.0,33.0,52.0,0.506,0.0011919,52.0
RHEB,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.25); 劑量敏感(pLI 0.98),0,False,701.0,159.0,860.0,81.0,0.247,0.98119,860.0
RHOC,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,309.0,313.0,6.0,4.0,0.517,0.76766,313.0
RHOF,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,186.0,476.0,394.0,290.0,1.287,0.00017569,476.0
RIC8B,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.20); 劑量敏感(pLI 1.00),0,False,60.0,1.0,5.0,61.0,0.196,0.99892,61.0
RICTOR,False,小分子 (胞內可成藥口袋),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.15); 劑量敏感(pLI 1.00),0,False,179.0,218.0,39.0,269.0,0.155,1.0,269.0
RIPK1,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,356.0,438.0,241.0,82.0,0.554,0.0079441,438.0
RIPOR1,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,147.0,166.0,89.0,19.0,,,166.0
RMND5A,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,280.0,284.0,378.0,4.0,0.375,0.89983,378.0
RNASEH1,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,550.0,78.0,12.0,628.0,0.738,0.011173,628.0
RNF111,False,待新模態 (無已知遞送方式),activator,other(其他),high_risk,2,高遺傳約束(LOEUF 0.21); 劑量敏感(pLI 1.00),0,False,313.0,319.0,7.0,6.0,0.213,0.99987,319.0
RNF145,False,抗體 (表面但胞外域有限),activator,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.31); 劑量敏感(pLI 0.98),0,False,66.0,3.0,69.0,17.0,0.309,0.98031,69.0
RNF181,False,待新模態 (無已知遞送方式),repressor,other(其他),clear,0,,0,False,57.0,72.0,51.0,15.0,1.795,3.239e-09,72.0
RNF19B,False,抗體 (表面但胞外域有限),repressor,early_transient(早期瞬態),caution,1,劑量敏感(pLI 0.92),0,False,444.0,8.0,452.0,124.0,0.354,0.92372,452.0
RNF8,False,抗體 (表面但胞外域有限),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.18); 劑量敏感(pLI 1.00),0,False,108.0,125.0,26.0,233.0,0.183,0.99943,233.0
RNFT1,False,抗體 (表面但胞外域有限),repressor,early_transient(早期瞬態),clear,0,,0,False,393.0,21.0,414.0,110.0,0.926,1.0891e-06,414.0
RNFT2,True,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,late_sustained(晚期持續),clear,0,,0,True,1075.0,29.0,35.0,1104.0,0.803,1.2018e-05,1104.0
ROBO3,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),activator,late_sustained(晚期持續),clear,0,,0,False,65.0,0.0,2.0,65.0,0.71,1.9977e-15,65.0
RP9,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,102.0,1.0,1.0,103.0,0.803,0.018956,103.0
RPE,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,317.0,9.0,117.0,326.0,1.205,0.00025152,326.0
RPRD2,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),avoid,3,泛效應(breadth top10%); 高遺傳約束(LOEUF 0.06); 劑量敏感(pLI 1.00),0,False,1247.0,1508.0,1823.0,2755.0,0.064,1.0,2755.0
RPTOR,True,小分子 (胞內可成藥口袋),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.10); 劑量敏感(pLI 1.00),1,False,517.0,639.0,1029.0,122.0,0.101,1.0,1029.0
RPUSD3,True,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,True,1225.0,13.0,1.0,1238.0,1.1,2.2032e-07,1238.0
RRAGA,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),caution,1,泛效應(breadth top10%),0,False,1602.0,130.0,358.0,1732.0,0.8864753653087472,0.0192670341100712,1732.0
RRAGC,True,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.30); 劑量敏感(pLI 0.98),0,True,1270.0,49.0,88.0,1319.0,0.3,0.97538,1319.0
RREB1,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),high_risk,2,高遺傳約束(LOEUF 0.16); 劑量敏感(pLI 1.00),0,False,29.0,48.0,77.0,35.0,0.156,1.0,77.0
RRM2B,False,小分子 (胞內可成藥口袋),mixed,late_sustained(晚期持續),clear,0,,0,False,326.0,28.0,123.0,354.0,0.699,0.002357,354.0
RSBN1L,False,待新模態 (無已知遞送方式),activator,early_transient(早期瞬態),clear,0,,0,False,175.0,4.0,179.0,40.0,0.374,0.79546,179.0
RWDD2B,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,530.0,190.0,720.0,1.0,1.331,1.2057e-07,720.0
RXRB,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.22); 劑量敏感(pLI 1.00),0,False,192.0,308.0,116.0,422.0,0.219,0.99719,422.0
SACM1L,False,抗體 (表面但胞外域有限),mixed,other(其他),clear,0,,0,False,700.0,707.0,129.0,7.0,0.37,0.69536,707.0
SAMD1,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,200.0,383.0,485.0,583.0,0.665,0.23605,583.0
SAP130,False,待新模態 (無已知遞送方式),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.16); 劑量敏感(pLI 1.00),0,False,246.0,349.0,595.0,573.0,0.159,1.0,595.0
SAP30,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,113.0,40.0,9.0,153.0,0.759,0.30994,153.0
SARS2,False,待新模態 (無已知遞送方式),mixed,early_transient(早期瞬態),clear,0,,0,False,340.0,77.0,417.0,98.0,0.926,9.77e-10,417.0
SBDS,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,44.0,34.0,7.0,78.0,1.225,6.2076e-05,78.0
SBF1,False,待新模態 (無已知遞送方式),repressor,other(其他),high_risk,2,高遺傳約束(LOEUF 0.27); 劑量敏感(pLI 1.00),0,False,177.0,182.0,9.0,5.0,0.265,0.99933,182.0
SCAF4,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.11); 劑量敏感(pLI 1.00),0,False,433.0,167.0,235.0,600.0,0.106,1.0,600.0
SCAF8,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.10); 劑量敏感(pLI 1.00),0,False,37.0,82.0,59.0,119.0,0.096,1.0,119.0
SCD,False,抗體 (表面但胞外域有限),repressor,late_sustained(晚期持續),high_risk,2,高遺傳約束(LOEUF 0.31); 劑量敏感(pLI 0.97),0,False,135.0,1.0,2.0,136.0,0.312,0.96968,136.0
SCYL3,False,小分子 (胞內可成藥口袋),repressor,late_sustained(晚期持續),clear,0,,0,False,662.0,220.0,541.0,882.0,0.421,0.28151,882.0
SDHAF4,False,待新模態 (無已知遞送方式),repressor,early_transient(早期瞬態),clear,0,,0,False,59.0,2.0,61.0,8.0,,,61.0
SEC14L2,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,1070.0,1141.0,71.0,102.0,0.937,2.9195e-08,1141.0
SEC24A,False,待新模態 (無已知遞送方式),mixed,other(其他),clear,0,,0,False,495.0,497.0,2.0,64.0,0.584,8.7713e-09,497.0
SEC31A,False,待新模態 (無已知遞送方式),repressor,late_sustained(晚期持續),clear,0,,0,False,59.0,1.0,11.0,60.0,0.439,7.8773e-05,60.0
SEC62,False,抗體 (表面但胞外域有限),activator,other(其他),high_risk,2,高遺傳約束(LOEUF 0.30); 劑量敏感(pLI 0.98),0,False,139.0,142.0,3.0,7.0,0.297,0.98295,142.0
SEC63,False,抗體 (表面但胞外域有限),repressor,late_sustained(晚期持續),clear,0,,0,False,354.0,293.0,306.0,647.0,0.57,2.0818e-07,647.0
SEMA4C,False,CAR-T / ADC / 抗體 (細胞表面+胞外域),mixed,other(其他),high_risk,2,高遺傳約束(LOEUF 0.12); 劑量敏感(pLI 1.00),0,False,77.0,79.0,4.0,2.0,0.122,1.0,79.0
SENP5,False,小分子 (胞內可成藥口袋),repressor,other(其他),high_risk,2,泛效應(breadth top10%); 劑量敏感(pLI 1.00),0,False,1843.0,3329.0,5172.0,2798.0,0.4073313098017,0.9999757537024356,5172.0
SERGEF,False,待新模態 (無已知遞送方式),mixed,late_sustained(晚期持續),clear,0,,0,False,88.0,2.0,14.0,90.0,1.274,5.2893e-14,90.0
