target,pass_fraction,in_baseline,stability_class
TRPC1,0.0,False,NEVER
TRPC4AP,0.0,False,NEVER
TRPM2,0.0,False,NEVER
TRPM7,0.0,False,NEVER
TRPS1,0.0,False,NEVER
TRPT1,0.0,False,NEVER
TRPV2,0.0,False,NEVER
TRRAP,0.8333,True,BOUNDARY
TRUB1,0.8333,True,BOUNDARY
TRUB2,0.0,False,NEVER
TSC1,1.0,True,CORE
TSC2,0.0,False,NEVER
TSC22D1,0.0,False,NEVER
TSC22D2,0.1333,False,BOUNDARY
TSC22D3,0.0,False,NEVER
TSC22D4,0.0,False,NEVER
TSEN15,0.1667,False,BOUNDARY
TSEN2,0.0,False,NEVER
TSEN34,0.0,False,NEVER
TSFM,1.0,True,CORE
TSGA10,0.0,False,NEVER
TSHR,0.0,False,NEVER
TSHZ1,0.0,False,NEVER
TSHZ3,0.0,False,NEVER
TSKU,0.0,False,NEVER
TSLP,0.0,False,NEVER
TSN,0.0,False,NEVER
TSNARE1,0.0,False,NEVER
TSNAX,0.0,False,NEVER
TSPAN14,0.0,False,NEVER
TSPAN15,0.0,False,NEVER
TSPAN17,0.0,False,NEVER
TSPAN18,0.0,False,NEVER
TSPAN2,0.0,False,NEVER
TSPAN3,0.0,False,NEVER
TSPAN31,0.0,False,NEVER
TSPAN32,0.0,False,NEVER
TSPAN33,0.0,False,NEVER
TSPAN4,0.0,False,NEVER
TSPAN5,0.0,False,NEVER
TSPAN6,0.0,False,NEVER
TSPAN8,0.0,False,NEVER
TSPAN9,0.0,False,NEVER
TSPO,0.0,False,NEVER
TSPO2,0.0,False,NEVER
TSPOAP1,0.0,False,NEVER
TSPYL1,0.6,True,BOUNDARY
TSPYL2,0.0,False,NEVER
TSPYL4,0.0,False,NEVER
TSPYL5,0.6667,True,BOUNDARY
TSR2,0.0,False,NEVER
TSR3,0.0,False,NEVER
TSSC4,0.0,False,NEVER
TSSK4,0.0,False,NEVER
TSSK6,0.0,False,NEVER
TST,0.0,False,NEVER
TSTD1,0.0,False,NEVER
TSTD2,0.1667,False,BOUNDARY
TSTD3,0.0,False,NEVER
TTBK2,0.0,False,NEVER
TTC12,0.0,False,NEVER
TTC13,0.0,False,NEVER
TTC14,0.1667,False,BOUNDARY
TTC16,0.0,False,NEVER
TTC17,0.0,False,NEVER
TTC19,0.0,False,NEVER
TTC21A,0.0,False,NEVER
TTC21B,0.0,False,NEVER
TTC22,0.0,False,NEVER
TTC24,0.0,False,NEVER
TTC28,0.0,False,NEVER
TTC3,0.0,False,NEVER
TTC31,0.0,False,NEVER
TTC32,0.0,False,NEVER
TTC33,0.0,False,NEVER
TTC34,0.0,False,NEVER
TTC38,0.0,False,NEVER
TTC39B,0.0,False,NEVER
TTC39C,0.6667,True,BOUNDARY
TTC4,0.1667,False,BOUNDARY
TTC5,1.0,True,CORE
TTC7A,0.5,True,BOUNDARY
TTC7B,0.0,False,NEVER
TTC8,0.0,False,NEVER
TTC9,0.0,False,NEVER
TTC9C,0.0,False,NEVER
TTF1,0.0,False,NEVER
TTI2,0.0,False,NEVER
TTL,0.0,False,NEVER
TTLL1,0.0,False,NEVER
TTLL11,0.0,False,NEVER
TTLL12,0.0,False,NEVER
TTLL2,0.0,False,NEVER
TTLL3,0.0,False,NEVER
TTLL4,0.0,False,NEVER
TTLL5,0.0,False,NEVER
TTN,0.0,False,NEVER
TTPAL,0.0,False,NEVER
TTYH2,0.0,False,NEVER
TTYH3,0.1,False,BOUNDARY
TUB,0.0,False,NEVER
TUBA1A,0.0,False,NEVER
TUBA1C,0.0,False,NEVER
TUBA4A,0.0,False,NEVER
TUBA8,0.0,False,NEVER
TUBB1,0.0,False,NEVER
TUBB2A,0.0,False,NEVER
TUBB4B,0.0,False,NEVER
TUBB6,0.0,False,NEVER
TUBD1,0.0,False,NEVER
TUBE1,0.0,False,NEVER
TUBG2,0.0,False,NEVER
TUFM,0.3333,False,BOUNDARY
TUFT1,0.0,False,NEVER
TULP2,0.0,False,NEVER
TUSC2,0.0,False,NEVER
TUT4,0.0,False,NEVER
TUT7,0.0,False,NEVER
TVP23A,0.0,False,NEVER
TVP23B,0.0,False,NEVER
TVP23C,0.0,False,NEVER
TWF1,1.0,True,CORE
TWF2,0.0,False,NEVER
TWIST1,0.0,False,NEVER
TWIST2,0.0,False,NEVER
TWNK,1.0,True,CORE
TWSG1,0.0,False,NEVER
TXK,0.0,False,NEVER
TXLNA,0.0,False,NEVER
TXLNB,0.0,False,NEVER
TXLNG,0.0,False,NEVER
TXN2,0.0,False,NEVER
TXNDC11,0.0,False,NEVER
TXNDC12,0.0,False,NEVER
TXNDC15,0.0,False,NEVER
TXNDC16,0.0,False,NEVER
TXNDC17,0.0,False,NEVER
TXNDC5,0.0,False,NEVER
TXNDC9,0.0,False,NEVER
TXNIP,0.6,True,BOUNDARY
TXNL1,1.0,True,CORE
TXNL4B,0.1667,False,BOUNDARY
TXNRD1,0.4,False,BOUNDARY
TXNRD2,0.0,False,NEVER
TYK2,0.6,True,BOUNDARY
TYMP,0.0,False,NEVER
TYROBP,0.0,False,NEVER
TYSND1,0.0,False,NEVER
TYW1,0.0,False,NEVER
TYW1B,0.0,False,NEVER
TYW3,0.0,False,NEVER
TYW5,0.0,False,NEVER
U2AF1L4,0.0,False,NEVER
U2SURP,0.6,True,BOUNDARY
UACA,0.0,False,NEVER
UAP1,0.0,False,NEVER
UAP1L1,0.0,False,NEVER
UBA2,0.0,False,NEVER
UBA5,0.0,False,NEVER
UBA6,0.0,False,NEVER
UBA7,0.0,False,NEVER
UBAC1,0.6,True,BOUNDARY
UBAC2,0.0,False,NEVER
UBALD1,0.0,False,NEVER
UBAP1L,0.0,False,NEVER
UBAP2,0.0,False,NEVER
UBAP2L,0.0,False,NEVER
UBASH3A,0.0,False,NEVER
UBASH3B,0.0,False,NEVER
UBB,0.0,False,NEVER
UBC,0.6667,True,BOUNDARY
UBE2A,0.0,False,NEVER
UBE2B,0.0,False,NEVER
UBE2C,0.0,False,NEVER
UBE2D1,0.0,False,NEVER
UBE2D2,0.0,False,NEVER
UBE2D3,0.1667,False,BOUNDARY
UBE2D4,0.0,False,NEVER
UBE2E1,1.0,True,CORE
UBE2E2,0.8333,True,BOUNDARY
UBE2E3,0.0,False,NEVER
UBE2F,0.5,True,BOUNDARY
UBE2G1,0.0,False,NEVER
UBE2G2,0.8333,True,BOUNDARY
UBE2H,0.6667,True,BOUNDARY
UBE2I,0.5,True,BOUNDARY
UBE2J1,0.6,True,BOUNDARY
UBE2J2,0.0,False,NEVER
UBE2K,0.0,False,NEVER
UBE2L3,1.0,True,CORE
UBE2L6,0.0,False,NEVER
UBE2M,0.0,False,NEVER
UBE2N,0.1667,False,BOUNDARY
UBE2O,0.0,False,NEVER
UBE2Q1,0.0,False,NEVER
UBE2Q2,0.0,False,NEVER
UBE2R2,0.0,False,NEVER
UBE2S,0.0,False,NEVER
UBE2T,0.0,False,NEVER
UBE2V1,0.0,False,NEVER
UBE2V2,1.0,True,CORE
UBE2W,0.0,False,NEVER
UBE2Z,0.0,False,NEVER
UBE3A,0.0,False,NEVER
UBE3B,0.0,False,NEVER
UBE3C,0.0,False,NEVER
UBE3D,0.3333,False,BOUNDARY
UBE4A,0.0,False,NEVER
UBE4B,0.0,False,NEVER
UBFD1,0.0,False,NEVER
UBIAD1,1.0,True,CORE
UBL3,0.8,True,BOUNDARY
UBL4A,0.0,False,NEVER
UBL7,1.0,True,CORE
UBLCP1,0.0,False,NEVER
UBN1,0.0,False,NEVER
UBN2,0.0,False,NEVER
UBOX5,0.0,False,NEVER
UBP1,0.0,False,NEVER
UBQLN1,0.0,False,NEVER
UBQLN2,0.0,False,NEVER
UBQLN4,0.0,False,NEVER
UBQLNL,0.0,False,NEVER
UBR1,0.0,False,NEVER
UBR2,0.0,False,NEVER
UBR3,0.0,False,NEVER
UBR4,0.8333,True,BOUNDARY
UBR5,1.0,True,CORE
UBR7,0.0,False,NEVER
UBTD1,0.0,False,NEVER
UBTD2,0.0,False,NEVER
UBTF,0.0,False,NEVER
UBXN1,1.0,True,CORE
UBXN11,0.0,False,NEVER
UBXN2A,0.0,False,NEVER
UBXN2B,0.0,False,NEVER
UBXN4,0.0,False,NEVER
UBXN6,1.0,True,CORE
UBXN7,0.1333,False,BOUNDARY
UBXN8,0.0,False,NEVER
UCHL3,0.0,False,NEVER
UCHL5,0.0,False,NEVER
UCK1,0.0,False,NEVER
UCK2,0.0,False,NEVER
UCKL1,0.0,False,NEVER
UCN,0.0,False,NEVER
UCP2,0.0,False,NEVER
UCP3,0.0,False,NEVER
UEVLD,0.0,False,NEVER
UFC1,1.0,True,CORE
UFL1,0.8333,True,BOUNDARY
UFM1,1.0,True,CORE
UFSP1,0.0,False,NEVER
UFSP2,0.0,False,NEVER
UGCG,0.0,False,NEVER
UGDH,0.6667,True,BOUNDARY
UGGT1,0.6,True,BOUNDARY
UGP2,0.0,False,NEVER
UHMK1,0.0,False,NEVER
UHRF1,0.0,False,NEVER
UHRF2,0.0,False,NEVER
UIMC1,0.0,False,NEVER
ULBP1,0.0,False,NEVER
ULBP2,0.0,False,NEVER
ULK1,0.0,False,NEVER
ULK2,0.0,False,NEVER
ULK3,0.0,False,NEVER
ULK4,0.8,True,BOUNDARY
UMPS,0.0,False,NEVER
UNC119,0.0,False,NEVER
UNC119B,0.0,False,NEVER
UNC13A,0.0,False,NEVER
UNC13D,0.0,False,NEVER
UNC45A,0.0,False,NEVER
UNC50,0.0,False,NEVER
UNC5CL,0.0,False,NEVER
UNC93B1,0.0,False,NEVER
UNCX,0.0,False,NEVER
UNG,0.0,False,NEVER
UNK,0.0,False,NEVER
UNKL,0.0,False,NEVER
UPF2,0.1667,False,BOUNDARY
UPF3A,0.0,False,NEVER
UPF3B,0.0,False,NEVER
UPK3BL1,0.0,False,NEVER
UPP1,0.0,False,NEVER
UPRT,0.0,False,NEVER
UQCC1,0.6667,True,BOUNDARY
UQCC2,0.0,False,NEVER
UQCC3,0.0,False,NEVER
UQCC4,0.0,False,NEVER
UQCC5,0.0,False,NEVER
UQCC6,0.0,False,NEVER
UQCR10,0.0,False,NEVER
UQCR11,0.0,False,NEVER
UQCRB,0.6667,True,BOUNDARY
UQCRC1,0.0,False,NEVER
UQCRC2,0.3333,False,BOUNDARY
UQCRH,0.0,False,NEVER
UQCRHL,0.0,False,NEVER
UQCRQ,0.5,True,BOUNDARY
URB1,0.0,False,NEVER
URB2,0.0,False,NEVER
URGCP,0.0,False,NEVER
URI1,0.0,False,NEVER
URM1,0.8333,True,BOUNDARY
UROD,0.0,False,NEVER
UROS,0.0,False,NEVER
USB1,0.0,False,NEVER
USF1,0.0,False,NEVER
USF2,0.8,True,BOUNDARY
USF3,0.0,False,NEVER
USO1,0.1667,False,BOUNDARY
USP1,0.0,False,NEVER
USP10,0.8333,True,BOUNDARY
USP11,0.0,False,NEVER
USP12,0.0,False,NEVER
USP13,0.5,True,BOUNDARY
USP14,0.0,False,NEVER
USP15,0.0,False,NEVER
USP16,0.2,False,BOUNDARY
USP18,0.0,False,NEVER
USP19,0.0,False,NEVER
USP20,0.0,False,NEVER
USP21,0.0,False,NEVER
USP22,1.0,True,CORE
USP24,1.0,True,CORE
USP25,0.0,False,NEVER
USP27X,0.0,False,NEVER
USP28,1.0,True,CORE
USP3,0.0,False,NEVER
USP30,0.0,False,NEVER
USP32,0.0,False,NEVER
USP33,0.0,False,NEVER
USP34,0.0,False,NEVER
USP35,0.0,False,NEVER
USP36,0.0,False,NEVER
USP38,0.0,False,NEVER
USP39,0.0,False,NEVER
USP4,0.6667,True,BOUNDARY
USP40,0.0,False,NEVER
USP41P,0.0,False,NEVER
USP42,0.0,False,NEVER
USP44,0.0,False,NEVER
USP45,0.0,False,NEVER
USP46,0.0,False,NEVER
USP47,0.0,False,NEVER
USP48,0.0,False,NEVER
USP51,0.0,False,NEVER
USP53,0.0,False,NEVER
USP6NL,0.0,False,NEVER
USP7,0.3333,False,BOUNDARY
USP9X,0.0,False,NEVER
UST,0.0,False,NEVER
UTP14C,0.0,False,NEVER
UTP23,0.0,False,NEVER
UTP25,0.0,False,NEVER
UTP4,0.0,False,NEVER
UTP6,0.0,False,NEVER
UTS2,0.0,False,NEVER
UTY,0.0,False,NEVER
UVRAG,0.1667,False,BOUNDARY
UVSSA,0.0,False,NEVER
UXS1,1.0,True,CORE
UXT,0.0,False,NEVER
VAC14,0.0,False,NEVER
VAMP1,0.0,False,NEVER
VAMP2,0.0,False,NEVER
VAMP3,0.0,False,NEVER
VAMP4,0.0,False,NEVER
VAMP5,0.0,False,NEVER
VAMP7,0.0,False,NEVER
VAMP8,0.0,False,NEVER
VANGL1,0.0,False,NEVER
VAPA,0.0,False,NEVER
VAPB,0.0,False,NEVER
VARS2,0.8333,True,BOUNDARY
VASH1,0.0,False,NEVER
VASP,0.0,False,NEVER
VAT1,0.0,False,NEVER
VAV1,1.0,True,CORE
VAV3,0.0,False,NEVER
VAX1,0.0,False,NEVER
VAX2,0.0,False,NEVER
VBP1,0.3,True,BOUNDARY
VCAN,0.0,False,NEVER
VCF1,0.0,False,NEVER
VCF2,0.0,False,NEVER
VCL,0.0,False,NEVER
VCPIP1,0.0,False,NEVER
VCPKMT,0.0,False,NEVER
VDAC1,0.0,False,NEVER
VDAC2,0.0,False,NEVER
VDAC3,0.0,False,NEVER
VDR,0.0,False,NEVER
VEGFA,0.0,False,NEVER
VEGFB,0.0,False,NEVER
VENTX,0.0,False,NEVER
VEZF1,0.4,False,BOUNDARY
VEZT,0.1667,False,BOUNDARY
VGLL4,0.0,False,NEVER
VHL,1.0,True,CORE
VIL1,0.0,False,NEVER
VILL,0.0,False,NEVER
VIM,0.2,False,BOUNDARY
VIPAS39,0.0,False,NEVER
VIPR1,0.0,False,NEVER
VIPR2,0.0,False,NEVER
VKORC1,0.0,False,NEVER
VKORC1L1,0.0,False,NEVER
VLDLR,0.0,False,NEVER
VMAC,0.0,False,NEVER
VNN2,0.0,False,NEVER
VOPP1,0.0,False,NEVER
VPREB3,0.0,False,NEVER
VPS11,0.0,False,NEVER
VPS13A,0.8,True,BOUNDARY
VPS13B,0.0,False,NEVER
VPS13C,0.0,False,NEVER
VPS18,0.0,False,NEVER
VPS26A,0.0,False,NEVER
VPS26B,0.0,False,NEVER
VPS26C,0.0,False,NEVER
VPS29,0.5,True,BOUNDARY
VPS33A,0.0,False,NEVER
VPS33B,0.0,False,NEVER
VPS35,0.0,False,NEVER
VPS35L,0.0,False,NEVER
VPS37A,0.0,False,NEVER
VPS37B,0.0,False,NEVER
VPS37C,0.0,False,NEVER
VPS39,0.0,False,NEVER
VPS41,0.1667,False,BOUNDARY
VPS45,0.1333,False,BOUNDARY
VPS4A,0.5,True,BOUNDARY
VPS4B,0.0,False,NEVER
VPS50,0.0,False,NEVER
VPS52,0.0,False,NEVER
VPS8,1.0,True,CORE
VPS9D1,0.0,False,NEVER
VRK1,0.0,False,NEVER
VRK2,0.1333,False,BOUNDARY
VRK3,0.0,False,NEVER
VSIG1,0.0,False,NEVER
VSIG10,0.0,False,NEVER
VSIG10L,0.0,False,NEVER
VSIG2,0.0,False,NEVER
VSIR,0.0,False,NEVER
VSTM2L,0.0,False,NEVER
VSX1,0.0,False,NEVER
VSX2,0.0,False,NEVER
VTA1,0.0,False,NEVER
VTI1A,0.0,False,NEVER
VTI1B,0.0,False,NEVER
VWA5A,0.0,False,NEVER
VWA7,0.0,False,NEVER
VWA8,0.0,False,NEVER
VWCE,0.0,False,NEVER
VWDE,0.0,False,NEVER
VWF,0.0,False,NEVER
VXN,0.0,False,NEVER
WAC,1.0,True,CORE
WAPL,0.0,False,NEVER
WARS1,0.0,False,NEVER
WARS2,0.9333,True,CORE
WAS,1.0,True,CORE
WASF1,0.0,False,NEVER
WASF2,1.0,True,CORE
WASHC1,0.0,False,NEVER
WASHC2A,0.0,False,NEVER
WASHC2C,0.0,False,NEVER
WASHC3,0.0,False,NEVER
WASHC4,0.6,True,BOUNDARY
WASHC5,0.0,False,NEVER
WASL,0.6,True,BOUNDARY
WBP1,0.0,False,NEVER
WBP11,0.0,False,NEVER
WBP1L,0.0,False,NEVER
WBP2,0.0,False,NEVER
WBP4,0.5,True,BOUNDARY
WDFY1,0.6,True,BOUNDARY
WDFY2,0.0,False,NEVER
WDFY4,0.0,False,NEVER
WDPCP,0.0,False,NEVER
WDR11,0.0,False,NEVER
WDR13,0.0,False,NEVER
WDR18,0.0,False,NEVER
WDR19,0.0,False,NEVER
WDR20,0.0,False,NEVER
WDR24,0.1667,False,BOUNDARY
WDR25,0.0,False,NEVER
WDR26,0.0,False,NEVER
WDR27,0.0,False,NEVER
WDR35,0.0,False,NEVER
WDR37,0.0,False,NEVER
WDR41,0.0,False,NEVER
WDR44,0.3333,False,BOUNDARY
WDR45B,0.0,False,NEVER
WDR47,0.0,False,NEVER
WDR48,0.2667,False,BOUNDARY
WDR53,0.0,False,NEVER
WDR54,1.0,True,CORE
WDR59,0.6667,True,BOUNDARY
WDR5B,0.0,False,NEVER
WDR6,0.0,False,NEVER
WDR62,0.0,False,NEVER
WDR7,0.0,False,NEVER
WDR70,0.0,False,NEVER
WDR73,0.1,False,BOUNDARY
WDR76,0.0,False,NEVER
WDR77,0.0,False,NEVER
WDR81,0.0,False,NEVER
WDR82,0.8333,True,BOUNDARY
WDR83,0.0,False,NEVER
WDR83OS,0.0,False,NEVER
WDR86,0.0,False,NEVER
WDR88,0.0,False,NEVER
WDR89,0.0,False,NEVER
WDR90,0.0,False,NEVER
WDR91,0.0,False,NEVER
WDSUB1,0.0,False,NEVER
WDTC1,0.0,False,NEVER
WFDC2,0.0,False,NEVER
WHAMM,0.0,False,NEVER
WHRN,0.0,False,NEVER
WIPF1,0.0,False,NEVER
WIPF2,0.0,False,NEVER
WIPI1,0.0,False,NEVER
WIPI2,0.1667,False,BOUNDARY
WIZ,1.0,True,CORE
WNK1,1.0,True,CORE
WNT1,0.0,False,NEVER
WNT10A,0.0,False,NEVER
WNT10B,0.0,False,NEVER
WNT16,0.0,False,NEVER
WNT2B,0.0,False,NEVER
WNT7A,0.0,False,NEVER
WNT9A,0.0,False,NEVER
WRAP53,0.0,False,NEVER
WRAP73,0.0,False,NEVER
WRN,0.6,True,BOUNDARY
WRNIP1,0.0,False,NEVER
WSB1,0.0,False,NEVER
WSB2,0.0,False,NEVER
WT1,0.0,False,NEVER
WTAP,0.4,False,BOUNDARY
WWC1,0.0,False,NEVER
WWC2,0.0,False,NEVER
WWC3,0.0,False,NEVER
WWOX,0.0,False,NEVER
WWP1,0.0,False,NEVER
WWP2,0.0,False,NEVER
XAF1,0.0,False,NEVER
XBP1,1.0,True,CORE
XCL1,0.0,False,NEVER
XCL2,0.0,False,NEVER
XIAP,0.2,False,BOUNDARY
XIRP1,0.0,False,NEVER
XK,0.0,False,NEVER
XKR6,0.0,False,NEVER
XKR8,0.0,False,NEVER
XKRX,0.0,False,NEVER
XPA,0.0,False,NEVER
XPNPEP1,0.0,False,NEVER
XPNPEP3,0.0,False,NEVER
XPO4,0.0,False,NEVER
XPO5,0.0,False,NEVER
XPO6,0.1333,False,BOUNDARY
XPO7,0.0,False,NEVER
XPOT,0.2,False,BOUNDARY
XPR1,1.0,True,CORE
XRCC1,0.0,False,NEVER
XRCC2,0.3333,False,BOUNDARY
XRCC3,0.0,False,NEVER
XRN1,0.5,True,BOUNDARY
XRN2,0.0,False,NEVER
XRRA1,0.0,False,NEVER
XXYLT1,0.0,False,NEVER
XYLB,0.0,False,NEVER
XYLT1,0.0,False,NEVER
XYLT2,0.0,False,NEVER
YAF2,0.0,False,NEVER
YARS1,0.0,False,NEVER
YARS2,0.4,False,BOUNDARY
YBEY,0.0,False,NEVER
YBX1,0.0,False,NEVER
YBX2,0.0,False,NEVER
YBX3,0.0,False,NEVER
YDJC,0.0,False,NEVER
YEATS2,0.5,True,BOUNDARY
YES1,0.2667,False,BOUNDARY
YIF1A,0.0,False,NEVER
YIF1B,0.0,False,NEVER
YIPF1,0.8,True,BOUNDARY
YIPF2,0.0,False,NEVER
YIPF3,0.8333,True,BOUNDARY
YIPF4,0.0,False,NEVER
YIPF5,0.0,False,NEVER
YIPF6,0.0,False,NEVER
YJEFN3,0.0,False,NEVER
YJU2,0.0,False,NEVER
YJU2B,0.0,False,NEVER
YLPM1,0.0,False,NEVER
YME1L1,0.8,True,BOUNDARY
YOD1,0.0,False,NEVER
YPEL1,0.0,False,NEVER
YPEL2,1.0,True,CORE
YPEL3,0.0,False,NEVER
YPEL4,0.0,False,NEVER
YPEL5,0.5,True,BOUNDARY
YRDC,0.0,False,NEVER
YTHDC2,0.0,False,NEVER
YTHDF1,0.0,False,NEVER
YTHDF2,1.0,True,CORE
YTHDF3,0.0,False,NEVER
YWHAB,0.0,False,NEVER
YWHAE,0.0,False,NEVER
YWHAG,0.0,False,NEVER
YWHAH,0.0,False,NEVER
YWHAQ,0.0,False,NEVER
YWHAZ,0.0,False,NEVER
YY1,1.0,True,CORE
YY1AP1,0.0,False,NEVER
YY2,0.0,False,NEVER
ZACN,0.0,False,NEVER
ZAP70,0.1667,False,BOUNDARY
ZBED1,0.1333,False,BOUNDARY
ZBED10P,0.0,False,NEVER
ZBED2,0.0,False,NEVER
ZBED3,0.0,False,NEVER
ZBED4,0.0,False,NEVER
ZBED5,0.0,False,NEVER
ZBED6,0.0,False,NEVER
ZBP1,0.0,False,NEVER
ZBTB1,0.0,False,NEVER
ZBTB10,0.0,False,NEVER
ZBTB12,0.0,False,NEVER
ZBTB14,0.3333,False,BOUNDARY
ZBTB16,0.0,False,NEVER
ZBTB17,0.1667,False,BOUNDARY
ZBTB18,0.0,False,NEVER
ZBTB2,0.2,False,BOUNDARY
ZBTB21,0.4,False,BOUNDARY
ZBTB22,0.0,False,NEVER
ZBTB24,0.0,False,NEVER
ZBTB25,0.0,False,NEVER
ZBTB26,0.0,False,NEVER
ZBTB3,0.0,False,NEVER
ZBTB32,0.0,False,NEVER
ZBTB33,0.4,True,BOUNDARY
ZBTB34,0.0,False,NEVER
ZBTB37,0.0,False,NEVER
ZBTB38,0.0,False,NEVER
ZBTB39,0.8333,True,BOUNDARY
ZBTB40,0.0,False,NEVER
ZBTB41,0.0,False,NEVER
ZBTB42,0.0,False,NEVER
ZBTB43,0.0,False,NEVER
ZBTB44,0.0,False,NEVER
ZBTB45,0.0,False,NEVER
ZBTB46,0.0,False,NEVER
ZBTB47,0.0,False,NEVER
ZBTB48,0.2,False,BOUNDARY
ZBTB49,0.0,False,NEVER
ZBTB5,0.0,False,NEVER
ZBTB6,0.0,False,NEVER
ZBTB7A,1.0,True,CORE
ZBTB7B,0.0,False,NEVER
ZBTB8A,0.0,False,NEVER
ZBTB8B,0.0,False,NEVER
ZBTB8OS,0.0,False,NEVER
ZBTB9,1.0,True,CORE
ZC2HC1A,0.0,False,NEVER
ZC3H10,1.0,True,CORE
ZC3H11A,0.0,False,NEVER
ZC3H12A,1.0,True,CORE
ZC3H12B,0.0,False,NEVER
ZC3H12C,0.0,False,NEVER
ZC3H12D,0.0,False,NEVER
ZC3H14,0.4,True,BOUNDARY
ZC3H15,0.0,False,NEVER
ZC3H3,0.3333,False,BOUNDARY
ZC3H4,1.0,True,CORE
ZC3H6,0.0,False,NEVER
ZC3H7A,0.0,False,NEVER
ZC3H7B,0.0,False,NEVER
ZC3HAV1,0.0,False,NEVER
ZC3HAV1L,0.0,False,NEVER
ZC3HC1,0.8333,True,BOUNDARY
ZC4H2,0.0,False,NEVER
ZCCHC10,0.0,False,NEVER
ZCCHC12,0.0,False,NEVER
ZCCHC14,0.0,False,NEVER
ZCCHC17,0.0,False,NEVER
ZCCHC18,0.0,False,NEVER
ZCCHC2,0.0,False,NEVER
ZCCHC24,0.2,False,BOUNDARY
ZCCHC3,0.0,False,NEVER
ZCCHC4,0.3333,False,BOUNDARY
ZCCHC7,0.0,False,NEVER
ZCCHC8,0.6333,True,BOUNDARY
ZCRB1,0.0,False,NEVER
ZCWPW1,0.0,False,NEVER
ZCWPW2,0.0,False,NEVER
ZDBF2,0.0,False,NEVER
ZDHHC11,0.0,False,NEVER
ZDHHC11B,0.0,False,NEVER
ZDHHC12,0.5,True,BOUNDARY
ZDHHC13,0.0,False,NEVER
ZDHHC14,0.0,False,NEVER
ZDHHC15,0.0,False,NEVER
ZDHHC16,0.0,False,NEVER
ZDHHC17,0.0,False,NEVER
ZDHHC18,0.0,False,NEVER
ZDHHC2,0.0,False,NEVER
ZDHHC20,0.0,False,NEVER
ZDHHC21,0.0,False,NEVER
ZDHHC23,0.0,False,NEVER
ZDHHC24,0.0,False,NEVER
ZDHHC3,0.0,False,NEVER
ZDHHC4,0.0,False,NEVER
ZDHHC5,0.0,False,NEVER
ZDHHC6,0.0,False,NEVER
ZDHHC7,0.0,False,NEVER
ZDHHC8,0.0,False,NEVER
ZDHHC9,0.0,False,NEVER
ZEB1,1.0,True,CORE
ZEB2,0.0,False,NEVER
ZER1,0.0,False,NEVER
ZFAND1,0.0,False,NEVER
ZFAND2A,0.0,False,NEVER
ZFAND2B,0.0,False,NEVER
ZFAND3,0.0,False,NEVER
ZFAND4,0.0,False,NEVER
ZFAND5,0.0,False,NEVER
ZFAND6,0.0,False,NEVER
ZFAT,0.8,True,BOUNDARY
ZFC3H1,0.0,False,NEVER
ZFHX2,0.0,False,NEVER
ZFHX3,0.0,False,NEVER
ZFHX4,0.0,False,NEVER
ZFP1,0.0,False,NEVER
ZFP14,0.0,False,NEVER
ZFP28,0.0,False,NEVER
ZFP3,0.0,False,NEVER
ZFP30,0.0,False,NEVER
ZFP36,0.0,False,NEVER
ZFP36L1,0.0,False,NEVER
ZFP36L2,0.2667,False,BOUNDARY
ZFP37,0.0,False,NEVER
ZFP41,0.0,False,NEVER
ZFP42,0.0,False,NEVER
ZFP57,0.0,False,NEVER
ZFP62,0.0,False,NEVER
ZFP64,0.0,False,NEVER
ZFP69,0.0,False,NEVER
ZFP69B,0.0,False,NEVER
ZFP82,0.6,True,BOUNDARY
ZFP90,0.0,False,NEVER
ZFP91,0.0,False,NEVER
ZFP92,0.0,False,NEVER
ZFPL1,0.0,False,NEVER
ZFPM1,0.0,False,NEVER
ZFPM2,0.0,False,NEVER
ZFR,0.3333,False,BOUNDARY
ZFTA,0.0,False,NEVER
ZFTRAF1,0.0,False,NEVER
ZFX,0.2,False,BOUNDARY
ZFY,0.0,False,NEVER
ZFYVE1,0.0,False,NEVER
ZFYVE16,0.0,False,NEVER
ZFYVE21,0.3333,False,BOUNDARY
ZFYVE26,0.2,False,BOUNDARY
ZFYVE27,0.0,False,NEVER
ZFYVE28,0.0,False,NEVER
ZFYVE9,0.0,False,NEVER
ZG16,0.0,False,NEVER
ZG16B,0.0,False,NEVER
ZGLP1,0.0,False,NEVER
ZGPAT,0.0,False,NEVER
ZGRF1,0.0,False,NEVER
ZHX1,0.0,False,NEVER
ZHX1-C8orf76,0.0,False,NEVER
ZHX2,0.0,False,NEVER
ZHX3,0.8333,True,BOUNDARY
ZIC1,0.0,False,NEVER
ZIC2,0.0,False,NEVER
ZIC3,0.0,False,NEVER
ZIC4,0.0,False,NEVER
ZIC5,0.0,False,NEVER
ZIK1,0.0,False,NEVER
ZIM3,0.0,False,NEVER
ZKSCAN1,0.0,False,NEVER
ZKSCAN2,0.0,False,NEVER
ZKSCAN3,0.0,False,NEVER
ZKSCAN4,0.0,False,NEVER
ZKSCAN5,0.0,False,NEVER
ZKSCAN7,0.0,False,NEVER
ZKSCAN8,0.0,False,NEVER
ZMAT1,1.0,True,CORE
ZMAT3,0.0,False,NEVER
ZMAT4,0.0,False,NEVER
ZMIZ1,0.0,False,NEVER
ZMIZ2,0.0,False,NEVER
