gene_symbol,source,disease,disease_id,score_or_phase,therapeutic_areas,immune,primary_rank,directionality_index,footprint_class
ATAD3A,OpenTargets,Huntington disease,MONDO_0007739,0.0777448114749295,"nervous system disorder;genetic, familial or congenital disease",False,965.0,-0.1111111111111111,net_reduced_on_KO
ATAD3A,OpenTargets,head and neck squamous cell carcinoma,MONDO_0010150,0.0761810848018746,cancer or benign tumor,False,965.0,-0.1111111111111111,net_reduced_on_KO
ATAD3A,OpenTargets,metabolic dysfunction-associated steatotic liver disease,MONDO_0013209,0.0699224552849306,endocrine system disorder;hepatobiliary disorder;gastrointestinal disease,False,965.0,-0.1111111111111111,net_reduced_on_KO
ATAD3A,OpenTargets,hyperlipoproteinemia type V,MONDO_0007762,0.0683796647137635,"nutritional or metabolic disease;genetic, familial or congenital disease;phenotype",False,965.0,-0.1111111111111111,net_reduced_on_KO
ATAD3A,OpenTargets,Hyperlipoproteinemia type 5,Orphanet_70470,0.0683796647137635,"endocrine system disorder;genetic, familial or congenital disease",False,965.0,-0.1111111111111111,net_reduced_on_KO
ATAD3A,NCBI_MedGen,"Pontocerebellar hypoplasia, hypotonia, and respiratory insufficiency syndrome, neonatal lethal",C5394137,,,False,965.0,-0.1111111111111111,net_reduced_on_KO
ATAD3A,NCBI_MedGen,Harel-Yoon syndrome,C4310677,,,False,965.0,-0.1111111111111111,net_reduced_on_KO
DR1,OpenTargets,neurodegenerative disease,MONDO_0005559,0.5195577974652015,nervous system disorder,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,nodular goiter,MONDO_0006869,0.3785369248814544,endocrine system disorder;phenotype,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,gout,MONDO_0005393,0.2848801469453206,nutritional or metabolic disease;phenotype,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,metabolic syndrome,EFO_0000195,0.198503350869678,nutritional or metabolic disease,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,physical activity,EFO_0003940,0.1949866930402821,biological_process,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,alcohol drinking,EFO_0004329,0.1925044137190114,biological_process,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,mathematical ability,EFO_0004875,0.0441266761524734,biological_process,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,Abnormal erythrocyte morphology,HP_0001877,0.0396093987608528,phenotype,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,Parkinson disease,MONDO_0005180,0.0344203263440826,"nervous system disorder;genetic, familial or congenital disease",False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,Alzheimer disease,MONDO_0004975,0.033046598673057,psychiatric disorder;nervous system disorder;phenotype,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,injury,MONDO_0021178,0.0320462163449865,"injury, poisoning or other complication",False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,neuroblastoma,MONDO_0005072,0.0277184891013526,nervous system disorder;cancer or benign tumor,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,infection,EFO_0000544,0.022834483290386,biological_process,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,metabolic dysfunction-associated steatotic liver disease,MONDO_0013209,0.0203657201924697,endocrine system disorder;hepatobiliary disorder;gastrointestinal disease,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,diabetes mellitus,MONDO_0005015,0.0133048747686492,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,Dyskinesia,HP_0100660,0.0129352949139645,phenotype,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,drug-induced dyskinesia,MONDO_0006732,0.0129352949139645,nervous system disorder,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,urinary bladder carcinoma,MONDO_0004986,0.0127505049866222,urinary system disorder;cancer or benign tumor,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,urinary bladder cancer,MONDO_0001187,0.0127505049866222,urinary system disorder;cancer or benign tumor,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,OpenTargets,neoplasm,MONDO_0005070,0.0126511833645951,cancer or benign tumor,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Healthy,NCT02261116,PHASE4,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Irritable Bowel Syndrome With Constipation,NCT02559206,PHASE2,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Functional Constipation,NCT02538367,PHASE1; PHASE2,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Healthy,NCT05580003,PHASE1,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Dry Eye,NCT06269237,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Diabetic Eye Problems,NCT04980144,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Dry Eye,NCT05694026,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Evaporative Dry Eye,NCT06158997,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Diabetic Eye Problems,NCT05682547,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Dry Eye,NCT05720754,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Dry Eye,NCT06158984,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Fiberoptic Bronchoscopy,NCT06755996,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Diabetic Eye Problems,NCT05193331,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Dry Eye,NCT07097922,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Diabetic Retinopathy,NCT02963441,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,End Stage Renal Disease,NCT04185519,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Dry Eye,NCT05923528,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Dry Eye,NCT06537349,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Dry Eye; Tear Break-Up Time,NCT06852105,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
DR1,ClinicalTrials,Dry Eye Disease; Tear Film; Corneal Nerve,NCT06218992,,,False,969.0,0.1103265666372462,net_derepressed_on_KO
CEP89,OpenTargets,neurodegenerative disease,MONDO_0005559,0.3695798546847018,nervous system disorder,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,cystinuria,MONDO_0009067,0.2660974953729852,"urinary system disorder;genetic, familial or congenital disease;nutritional or metabolic disease",False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,gout,MONDO_0005393,0.2636575437119879,nutritional or metabolic disease;phenotype,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,preeclampsia,MONDO_0005081,0.2529735477592923,"genetic, familial or congenital disease;pregnancy or perinatal disease;cardiovascular disorder",False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,colorectal adenocarcinoma,MONDO_0005008,0.2085692483164502,gastrointestinal disease;cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,neoplasm,MONDO_0005070,0.1879993690665399,cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,lung adenocarcinoma,MONDO_0005061,0.1857138769790626,cancer or benign tumor;respiratory or thoracic disease,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,breast carcinoma,MONDO_0004989,0.1857138769790626,reproductive system or breast disease;cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,prostate carcinoma,MONDO_0005159,0.1855290870517202,cancer or benign tumor;reproductive system or breast disease,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,urinary bladder carcinoma,MONDO_0004986,0.1847899273423509,urinary system disorder;cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,skin basal cell carcinoma,MONDO_0005341,0.1847899273423509,integumentary system disorder;cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,atypical endometrial hyperplasia,MONDO_0006096,0.1847899273423509,cancer or benign tumor;reproductive system or breast disease,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,superficial spreading melanoma,MONDO_0020638,0.1847899273423509,integumentary system disorder;cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,melanoma,MONDO_0005105,0.1847899273423509,cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,soft tissue sarcoma,MONDO_0018078,0.1847899273423509,cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,thyroid gland carcinoma,MONDO_0015075,0.1847899273423509,endocrine system disorder;cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,uterine carcinosarcoma,MONDO_0006485,0.1847899273423509,cancer or benign tumor;reproductive system or breast disease,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,carcinoma of liver and intrahepatic biliary tract,MONDO_0018531,0.1847899273423509,hepatobiliary disorder;endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,esophageal adenocarcinoma,MONDO_0005028,0.1847899273423509,gastrointestinal disease;cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,minimally invasive lung adenocarcinoma,MONDO_0004991,0.1847899273423509,cancer or benign tumor;respiratory or thoracic disease,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,bile duct carcinoma,MONDO_0005496,0.1847899273423509,hepatobiliary disorder;endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,970.0,-0.109375,net_reduced_on_KO
CEP89,OpenTargets,pancreatic ductal adenocarcinoma,MONDO_0005184,0.1847899273423509,gastrointestinal disease;cancer or benign tumor;endocrine system disorder,False,970.0,-0.109375,net_reduced_on_KO
TIMMDC1,OpenTargets,"mitochondrial complex I deficiency, nuclear type 31",MONDO_0032634,0.6576388192040896,"genetic, familial or congenital disease;nutritional or metabolic disease",False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,mitochondrial complex I deficiency,MONDO_0100133,0.6183982901996483,"genetic, familial or congenital disease;nutritional or metabolic disease",False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,neurodegenerative disease,MONDO_0005559,0.546541192083132,nervous system disorder,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,primary biliary cholangitis,MONDO_0005388,0.4149069525412048,"hepatobiliary disorder;genetic, familial or congenital disease;gastrointestinal disease;endocrine system disorder",False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,hypothyroidism,MONDO_0005420,0.394421796092938,endocrine system disorder,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,inborn mitochondrial metabolism disorder,MONDO_0004069,0.3707521414515475,"genetic, familial or congenital disease;nutritional or metabolic disease",False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,mitochondrial disease,MONDO_0044970,0.3707521414515475,"genetic, familial or congenital disease",False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,"mitochondrial complex I deficiency, nuclear type 1",MONDO_0100224,0.3209267200368756,"genetic, familial or congenital disease;nutritional or metabolic disease;musculoskeletal or connective tissue disease;phenotype",False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,sialolithiasis,MONDO_0006970,0.2362493108885154,gastrointestinal disease,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,myxedema,MONDO_0009718,0.2322378669685027,endocrine system disorder,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,biliary liver cirrhosis,EFO_0004267,0.1990785127148919,endocrine system disorder;hepatobiliary disorder;gastrointestinal disease,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,thyroid gland disorder,MONDO_0003240,0.1639677289267495,endocrine system disorder,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,esophageal squamous cell carcinoma,MONDO_0005580,0.0648612644971651,gastrointestinal disease;cancer or benign tumor,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,lung carcinoma,MONDO_0005138,0.0580240371854981,respiratory or thoracic disease;cancer or benign tumor,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,gastric cancer,MONDO_0001056,0.0437952127801371,gastrointestinal disease;cancer or benign tumor,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,neoplasm,MONDO_0005070,0.0269793293919832,cancer or benign tumor,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,gastric adenocarcinoma,MONDO_0005036,0.014783194187388,gastrointestinal disease;cancer or benign tumor,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,Abnormal sperm morphology,HP_0012864,0.0132377843254741,phenotype,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,OpenTargets,ovarian carcinoma,MONDO_0005140,0.0094248876470129,cancer or benign tumor;endocrine system disorder;reproductive system or breast disease,False,971.0,0.109375,net_derepressed_on_KO
TIMMDC1,NCBI_MedGen,"Mitochondrial complex I deficiency, nuclear type 31",C4748838,,,False,971.0,0.109375,net_derepressed_on_KO
ALG8,OpenTargets,ALG8-congenital disorder of glycosylation,MONDO_0011969,0.8176235016076197,"nutritional or metabolic disease;genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,polycystic liver disease 3 with or without kidney cysts,MONDO_0054743,0.7486799655641095,"endocrine system disorder;hepatobiliary disorder;genetic, familial or congenital disease;gastrointestinal disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,Isolated polycystic liver disease,Orphanet_2924,0.6015036598414945,"genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,neurodegenerative disease,MONDO_0005559,0.5379288766937778,nervous system disorder,False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,autosomal dominant polycystic liver disease,MONDO_0000447,0.5252795166344214,"endocrine system disorder;hepatobiliary disorder;genetic, familial or congenital disease;gastrointestinal disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,familial cystic renal disease,MONDO_0019741,0.5146274188075686,"urinary system disorder;genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,hereditary disease,MONDO_0003847,0.4948665891583215,"genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,cystic kidney disease,MONDO_0002473,0.4665602023842743,urinary system disorder,False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,autosomal dominant polycystic kidney disease,MONDO_0004691,0.3727813155513718,"genetic, familial or congenital disease;urinary system disorder",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,congenital disorder of glycosylation,MONDO_0015286,0.3709534451829286,"nutritional or metabolic disease;genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,cystic liver disease,EFO_1001505,0.3700418295030576,endocrine system disorder;hepatobiliary disorder;gastrointestinal disease,False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,congenital disorder of glycosylation type I,MONDO_0005500,0.3695798546847018,"nutritional or metabolic disease;genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,Complex Cyst of Kidney,EFO_0008616,0.0957125588333951,urinary system disorder,False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,Kidney Cyst,EFO_1000313,0.0957125588333951,urinary system disorder;cancer or benign tumor,False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,kidney disorder,MONDO_0005240,0.0933189133078872,urinary system disorder,False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,ureteral disorder,MONDO_0001926,0.0923949636711754,urinary system disorder,False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,urinary system disorder,MONDO_0002118,0.0923949636711754,urinary system disorder,False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,Hyperlipoproteinemia type 1,Orphanet_411,0.064761991241754,"endocrine system disorder;genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,homozygous familial hypercholesterolemia,MONDO_0018328,0.0642440661398417,"nutritional or metabolic disease;phenotype;genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,hereditary hypercarotenemia and vitamin A deficiency,MONDO_0007272,0.0638412240982353,"nutritional or metabolic disease;genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,hyperlipidemia due to hepatic triglyceride lipase deficiency,MONDO_0013533,0.0577727228843125,"nutritional or metabolic disease;genetic, familial or congenital disease;phenotype",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,hyperlipoproteinemia type V,MONDO_0007762,0.0535521209438132,"nutritional or metabolic disease;genetic, familial or congenital disease;phenotype",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,Hyperlipoproteinemia type 5,Orphanet_70470,0.0535521209438132,"endocrine system disorder;genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,sitosterolemia 2,MONDO_0020748,0.0507876636307717,"nutritional or metabolic disease;genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,OpenTargets,"hypercholesterolemia, autosomal dominant, 3",MONDO_0011369,0.0505289577324924,"nutritional or metabolic disease;phenotype;genetic, familial or congenital disease",False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,NCBI_MedGen,Polycystic liver disease 3 with or without kidney cysts,C4693472,,,False,972.0,0.1091035441278665,net_derepressed_on_KO
ALG8,NCBI_MedGen,ALG8 congenital disorder of glycosylation,C2931002,,,False,972.0,0.1091035441278665,net_derepressed_on_KO
C2CD5,OpenTargets,alcohol drinking,EFO_0004329,0.2931846928468596,biological_process,False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,urolithiasis,MONDO_0024647,0.2931846928468596,urinary system disorder,False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,actinic keratosis,MONDO_0005173,0.2577935322015434,cancer or benign tumor;integumentary system disorder,False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,benign urinary system neoplasm,MONDO_0004180,0.2577935322015434,urinary system disorder;cancer or benign tumor,False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,lung carcinoma,MONDO_0005138,0.0753942903556791,respiratory or thoracic disease;cancer or benign tumor,False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,lung cancer,MONDO_0008903,0.0753942903556791,respiratory or thoracic disease;cancer or benign tumor,False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,refractive error,MONDO_0004892,0.0749364828065898,disorder of visual system,False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,fourth cranial nerve palsy,MONDO_0001146,0.0722131113297299,nervous system disorder,False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,retinitis pigmentosa,MONDO_0019200,0.0679649699395447,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,Familial exudative vitreoretinopathy,Orphanet_891,0.0676409331429616,"genetic, familial or congenital disease;disorder of visual system",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,Cone rod dystrophy,Orphanet_1872,0.0629792933580108,"genetic, familial or congenital disease;disorder of visual system",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,Leber congenital amaurosis,MONDO_0018998,0.0619866608642461,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,central areolar choroidal dystrophy,MONDO_0008982,0.0556061636472942,"genetic, familial or congenital disease;disorder of visual system;cardiovascular disorder",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,achromatopsia,MONDO_0018852,0.0522438082582294,nervous system disorder;disorder of visual system,False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,retinopathy of prematurity,MONDO_0006952,0.0520220603454186,"nervous system disorder;disorder of visual system;cardiovascular disorder;genetic, familial or congenital disease",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,X-linked retinoschisis,MONDO_0010725,0.051225615758573,"genetic, familial or congenital disease;nervous system disorder;disorder of visual system",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,isolated aniridia,MONDO_0007119,0.050998324147942,"genetic, familial or congenital disease;disorder of visual system;phenotype",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,age-related macular degeneration,MONDO_0005150,0.0506472232859915,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system;phenotype",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,Stargardt disease,MONDO_0019353,0.0495310921248437,"nervous system disorder;disorder of visual system;genetic, familial or congenital disease;phenotype",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,Bietti crystalline dystrophy,Orphanet_41751,0.0494442408589928,"genetic, familial or congenital disease;disorder of visual system",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,LIPE-related familial partial lipodystrophy,MONDO_0014431,0.0493499979960482,"endocrine system disorder;nutritional or metabolic disease;genetic, familial or congenital disease;integumentary system disorder;phenotype",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,persistent hyperplastic primary vitreous,MONDO_0019631,0.0483022391080171,"nervous system disorder;disorder of visual system;genetic, familial or congenital disease",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,Wagner disease,MONDO_0007740,0.0473930726654927,"nervous system disorder;disorder of visual system;genetic, familial or congenital disease",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,progressive bifocal chorioretinal atrophy,MONDO_0010932,0.0472711113134467,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,974.0,-0.1076923076923077,net_reduced_on_KO
C2CD5,OpenTargets,neovascular glaucoma,MONDO_0019783,0.0467370684234273,disorder of visual system,False,974.0,-0.1076923076923077,net_reduced_on_KO
NFAT5,OpenTargets,type 2 diabetes mellitus,MONDO_0005148,0.4210039865514852,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,diabetes mellitus,MONDO_0005015,0.4113626125170799,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,Abnormality of the skeletal system,HP_0000924,0.3517812027991597,phenotype,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,hyperuricemia,EFO_0009104,0.3380457705146963,"phenotype;genetic, familial or congenital disease",False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,peripheral vascular disease,MONDO_0005294,0.334414926935182,cardiovascular disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,chronic kidney disease,MONDO_0005300,0.3242678373679506,urinary system disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,smoking initiation,EFO_0005670,0.3137637389269653,biological_process,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,gout,MONDO_0005393,0.3127225641614508,nutritional or metabolic disease;phenotype,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,hypothyroidism,MONDO_0005420,0.2955306091568022,endocrine system disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,coronary artery disorder,MONDO_0005010,0.2950886450408256,cardiovascular disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,hypertensive disorder,MONDO_0005044,0.2692740796282526,cardiovascular disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,metabolic syndrome,EFO_0000195,0.2687168133495519,nutritional or metabolic disease,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,coronary atherosclerosis,MONDO_0021661,0.24618516894844,cardiovascular disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,metabolic dysfunction-associated steatotic liver disease,MONDO_0013209,0.2455879335365013,endocrine system disorder;hepatobiliary disorder;gastrointestinal disease,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,diabetic neuropathy,MONDO_0006626,0.2322556220813221,nervous system disorder;phenotype,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,heart failure,MONDO_0005252,0.2293573307544939,cardiovascular disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,essential hypertension,MONDO_0001134,0.2212398927728378,cardiovascular disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,nicotine dependence,MONDO_0008575,0.2209084528390127,psychiatric disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,shortness of breath,EFO_0009727,0.218913095371043,phenotype,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,cesarean section,EFO_0009636,0.2126022101401831,medical procedure,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,myocardial ischemia,MONDO_0024644,0.2040778364961509,cardiovascular disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,obesity disorder,MONDO_0011122,0.1980246473759939,endocrine system disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,Immunodeficiency,HP_0002721,0.1966398570824282,phenotype,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,atherosclerosis,MONDO_0005311,0.1961356013491259,cardiovascular disorder,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,OpenTargets,Alzheimer disease,MONDO_0004975,0.1891493280311163,psychiatric disorder;nervous system disorder;phenotype,False,975.0,0.107559926244622,net_derepressed_on_KO
NFAT5,ClinicalTrials,Hyperaldosteronism; Hypertension; Aldosterone-producing Adenoma; Aldosteronism; Aldosterone Disorder; Essential Hypertension; Bilateral Adrenal Hyperplasia; Conn Adenoma,NCT06090617,,,False,975.0,0.107559926244622,net_derepressed_on_KO
